ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb
786,281.072,11502.650,11502.650,12659.873,6511.714,6331.732,5192.060,367.736,761.080,0.032,0.000,7.123,0.000,0.000
787,281.441,11368.801,11368.801,12595.858,6484.832,6270.208,5175.480,379.547,763.384,0.026,0.000,7.103,0.000,0.000
788,281.809,11232.063,11232.063,12530.996,6457.949,6208.746,5157.185,392.187,765.665,0.021,0.000,7.083,0.000,0.000
789,282.177,11405.375,11405.375,12465.474,6431.066,6147.486,5137.202,405.685,767.912,0.017,0.000,7.063,0.000,0.000
790,282.545,11372.739,11372.739,12399.475,6404.184,6086.565,5115.566,420.068,770.110,0.013,0.000,7.043,0.000,0.000
791,282.913,11392.406,11392.406,12333.182,6377.301,6026.112,5092.320,435.363,772.245,0.011,0.000,7.023,0.000,0.000
792,283.282,11305.103,11305.103,12266.777,6350.418,5966.246,5067.512,451.595,774.305,0.009,0.000,7.003,0.000,0.000
793,283.650,11344.201,11344.201,12200.435,6323.536,5907.080,5041.198,468.786,776.274,0.007,0.000,6.983,0.000,0.000
794,284.018,11341.219,11341.219,12134.328,6296.653,5848.717,5013.441,486.955,778.139,0.005,0.000,6.963,0.000,0.000
795,284.386,11276.373,11276.373,12068.623,6269.770,5791.253,4984.309,506.121,779.885,0.004,0.000,6.943,0.000,0.000
796,284.754,11351.022,11351.022,12003.480,6242.888,5734.773,4953.876,526.298,781.499,0.003,0.000,6.923,0.000,0.000
797,285.122,11279.210,11279.210,11939.050,6216.005,5679.355,4922.218,547.498,782.967,0.003,0.000,6.903,0.000,0.000
798,285.490,11191.101,11191.101,11875.480,6189.123,5625.066,4889.420,569.727,784.275,0.002,0.000,6.884,0.000,0.000
799,285.858,11107.078,11107.078,11812.904,6162.240,5571.965,4855.566,592.991,785.411,0.002,0.000,6.864,0.000,0.000
800,286.226,11517.549,11517.549,11751.449,6135.357,5520.102,4820.746,617.289,786.362,0.001,0.000,6.844,0.000,0.000
801,286.594,11339.693,11339.693,11691.231,6108.475,5469.519,4785.050,642.616,787.116,0.001,0.000,6.824,0.000,0.000
802,286.962,11321.203,11321.203,11632.357,6081.592,5420.250,4748.573,668.963,787.661,0.001,0.000,6.804,0.000,0.000
803,287.330,11283.924,11283.924,11574.920,6054.709,5372.318,4711.409,696.317,787.987,0.001,0.000,6.784,0.000,0.000
804,287.698,11179.375,11179.375,11519.005,6027.827,5325.741,4673.653,724.658,788.083,0.001,0.000,6.765,0.000,0.000
805,288.066,11227.948,11227.948,11464.682,6000.944,5280.530,4635.399,753.962,787.942,0.000,0.000,6.745,0.000,0.000
806,288.434,11367.927,11367.927,11412.011,5974.061,5236.688,4596.743,784.198,787.554,0.000,0.000,6.725,0.000,0.000
807,288.802,11144.521,11144.521,11361.040,5947.179,5194.211,4557.777,815.332,786.912,0.000,0.000,6.705,0.000,0.000
808,289.170,11258.392,11258.392,11311.804,5920.296,5153.090,4518.593,847.322,786.011,0.000,0.000,6.685,0.000,0.000
809,289.538,11116.019,11116.019,11264.325,5893.413,5113.310,4479.281,880.121,784.845,0.000,0.000,6.666,0.000,0.000
810,289.906,11178.335,11178.335,11218.614,5866.531,5074.852,4439.928,913.676,783.410,0.000,0.000,6.646,0.000,0.000
811,290.274,11280.826,11280.826,11174.668,5839.648,5037.692,4400.618,947.927,781.703,0.000,0.000,6.626,0.000,0.000
812,290.642,11161.876,11161.876,11132.474,5812.766,5001.802,4361.430,982.811,779.724,0.000,0.000,6.606,0.000,0.000
813,291.010,11157.381,11157.381,11092.006,5785.883,4967.149,4322.442,1018.256,777.470,0.000,0.000,6.587,0.000,0.000
814,291.378,11163.636,11163.636,11053.226,5759.000,4933.700,4283.727,1054.187,774.944,0.000,0.000,6.567,0.000,0.000
815,291.746,10966.043,10966.043,11016.085,5732.118,4901.417,4245.352,1090.522,772.147,0.000,0.000,6.547,0.000,0.000
816,292.114,11298.115,11298.115,10980.525,5705.235,4870.262,4207.381,1127.173,769.082,0.000,0.000,6.528,0.000,0.000
817,292.481,11022.624,11022.624,10946.477,5678.352,4840.194,4169.874,1164.048,765.752,0.000,0.000,6.508,0.000,0.000
818,292.849,11164.695,11164.695,10913.860,5651.470,4811.172,4132.884,1201.051,762.165,0.000,0.000,6.488,0.000,0.000
819,293.217,11158.125,11158.125,10882.587,5624.587,4783.153,4096.460,1238.080,758.326,0.000,0.000,6.469,0.000,0.000
820,293.585,11049.304,11049.304,10852.561,5597.704,4756.094,4060.648,1275.030,754.242,0.000,0.000,6.449,0.000,0.000
821,293.953,10674.919,10674.919,10823.679,5570.822,4729.953,4025.485,1311.791,749.922,0.000,0.000,6.429,0.000,0.000
822,294.321,10963.166,10963.166,10795.830,5543.939,4704.687,3991.007,1348.252,745.376,0.000,0.000,6.410,0.000,0.000
823,294.688,11063.858,11063.858,10768.898,5517.056,4680.256,3957.242,1384.298,740.614,0.000,0.000,6.390,0.000,0.000
824,295.056,10849.849,10849.849,10742.759,5490.174,4656.618,3924.215,1419.811,735.646,0.000,0.000,6.371,0.000,0.000
825,295.424,11006.777,11006.777,10717.289,5463.291,4633.734,3891.946,1454.674,730.486,0.000,0.000,6.352,0.000,0.000
826,295.792,10892.273,10892.273,10692.358,5436.408,4611.566,3860.451,1488.766,725.146,0.000,0.000,6.332,0.000,0.000
827,296.159,10814.821,10814.821,10667.834,5409.526,4590.078,3829.740,1521.969,719.638,0.000,0.000,6.313,0.000,0.000
828,296.527,10981.722,10981.722,10643.585,5382.643,4569.235,3799.821,1554.163,713.976,0.000,0.000,6.293,0.000,0.000
829,296.895,10597.792,10597.792,10619.476,5355.761,4549.005,3770.696,1585.230,708.175,0.000,0.000,6.274,0.000,0.000
830,297.263,10922.594,10922.594,10595.376,5328.878,4529.359,3742.365,1615.053,702.249,0.000,0.000,6.255,0.000,0.000
831,297.630,10771.627,10771.627,10571.153,5301.995,4510.268,3714.823,1643.518,696.212,0.000,0.000,6.236,0.000,0.000
832,297.998,10481.931,10481.931,10546.677,5275.113,4491.706,3688.064,1670.515,690.080,0.000,0.000,6.217,0.000,0.000
833,298.366,10457.829,10457.829,10521.824,5248.230,4473.651,3662.078,1695.935,683.868,0.000,0.000,6.198,0.000,0.000
834,298.733,10830.006,10830.006,10496.473,5221.347,4456.083,3636.852,1719.676,677.589,0.000,0.000,6.179,0.000,0.000
835,299.101,10656.990,10656.990,10484.774,5208.732,4446.292,3618.240,1741.831,672.147,0.000,0.000,6.169,0.000,0.000
836,299.469,10603.027,10603.027,10472.351,5196.116,4436.959,3600.359,1762.110,666.669,0.000,0.000,6.159,0.000,0.000
837,299.836,10473.995,10473.995,10459.102,5183.500,4428.073,3583.190,1780.427,661.170,0.000,0.000,6.149,0.000,0.000
838,300.204,10487.713,10487.713,10444.932,5170.884,4419.622,3566.712,1796.701,655.662,0.000,0.000,6.139,0.000,0.000
839,300.572,10677.591,10677.591,10429.753,5158.269,4411.602,3550.904,1810.862,650.161,0.000,0.000,6.130,0.000,0.000
840,300.939,10415.663,10415.663,10413.489,5145.653,4404.007,3535.742,1822.846,644.680,0.000,0.000,6.120,0.000,0.000
841,301.307,10376.875,10376.875,10396.073,5133.037,4396.838,3521.202,1832.598,639.231,0.000,0.000,6.111,0.000,0.000
842,301.675,10307.800,10307.800,10377.446,5120.421,4390.095,3507.261,1840.069,633.827,0.000,0.000,6.101,0.000,0.000
843,302.042,10244.497,10244.497,10357.562,5107.806,4383.784,3493.892,1845.223,628.479,0.000,0.000,6.092,0.000,0.000
844,302.410,10133.933,10133.933,10336.387,5095.190,4377.911,3481.071,1848.030,623.199,0.000,0.000,6.083,0.000,0.000
845,302.777,10100.309,10100.309,10313.895,5082.574,4372.488,3468.771,1848.472,617.998,0.000,0.000,6.073,0.000,0.000
846,303.145,10107.198,10107.198,10290.076,5069.958,4367.526,3456.969,1846.540,612.884,0.000,0.000,6.064,0.000,0.000
847,303.512,10086.990,10086.990,10264.928,5057.343,4363.043,3445.638,1842.232,607.868,0.000,0.000,6.055,0.000,0.000
848,303.880,9889.193,9889.193,10238.464,5044.727,4359.056,3434.753,1835.559,602.958,0.000,0.000,6.046,0.000,0.000
849,304.247,9864.104,9864.104,10210.708,5032.111,4355.587,3424.291,1826.541,598.161,0.000,0.000,6.037,0.000,0.000
850,304.615,9918.035,9918.035,10181.697,5019.495,4352.661,3414.227,1815.206,593.484,0.000,0.000,6.027,0.000,0.000
851,304.983,10020.232,10020.232,10151.477,5006.880,4350.303,3404.538,1801.592,588.934,0.000,0.000,6.018,0.000,0.000
852,305.350,9681.519,9681.519,10120.109,4994.264,4348.543,3395.201,1785.748,584.516,0.000,0.000,6.009,0.000,0.000
853,305.718,9615.762,9615.762,10087.664,4981.648,4347.414,3386.194,1767.729,580.235,0.000,0.000,6.001,0.000,0.000
854,306.085,9531.136,9531.136,10054.225,4969.032,4346.951,3377.497,1747.599,576.095,0.000,0.000,5.992,0.000,0.000
855,306.452,9640.618,9640.618,10019.884,4956.417,4347.189,3369.089,1725.432,572.100,0.000,0.000,5.983,0.000,0.000
856,306.820,9532.364,9532.364,9984.745,4943.801,4348.171,3360.950,1701.307,568.252,0.000,0.000,5.974,0.000,0.000
857,307.187,9396.814,9396.814,9948.921,4931.185,4349.936,3353.063,1675.312,564.554,0.000,0.000,5.965,0.000,0.000
858,307.555,9439.516,9439.516,9912.534,4918.570,4352.532,3345.410,1647.538,561.007,0.000,0.000,5.956,0.000,0.000
859,307.922,9266.678,9266.678,9875.714,4905.954,4356.003,3337.974,1618.087,557.613,0.000,0.000,5.947,0.000,0.000
860,308.290,9355.423,9355.423,9838.601,4893.338,4360.400,3330.739,1587.063,554.371,0.000,0.000,5.939,0.000,0.000
861,308.657,9071.464,9071.464,9801.339,4880.722,4365.774,3323.690,1554.573,551.282,0.000,0.000,5.930,0.000,0.000
862,309.025,9156.613,9156.613,9764.081,4868.107,4372.179,3316.814,1520.732,548.345,0.000,0.000,5.921,0.000,0.000
863,309.392,9261.190,9261.190,9726.983,4855.491,4379.670,3310.096,1485.656,545.559,0.000,0.000,5.912,0.000,0.000
864,309.759,9173.572,9173.572,9690.209,4842.875,4388.304,3303.526,1449.463,542.923,0.000,0.000,5.904,0.000,0.000
865,310.127,9063.318,9063.318,9653.925,4830.259,4398.141,3297.090,1412.274,540.436,0.000,0.000,5.895,0.000,0.000
866,310.494,8927.219,8927.219,9618.299,4817.644,4409.241,3290.779,1374.210,538.094,0.000,0.000,5.886,0.000,0.000
867,310.861,9023.656,9023.656,9583.504,4805.028,4421.666,3284.582,1335.394,535.896,0.000,0.000,5.878,0.000,0.000
868,311.229,9010.044,9010.044,9549.712,4792.412,4435.479,3278.489,1295.947,533.839,0.000,0.000,5.869,0.000,0.000
869,311.596,9020.082,9020.082,9517.098,4779.796,4450.746,3272.492,1255.991,531.921,0.000,0.000,5.860,0.000,0.000
870,311.964,9027.935,9027.935,9485.834,4767.181,4467.530,3266.583,1215.644,530.137,0.000,0.000,5.851,0.000,0.000
871,312.331,9115.048,9115.048,9456.093,4754.565,4485.899,3260.753,1175.026,528.484,0.000,0.000,5.843,0.000,0.000
872,312.698,8930.044,8930.044,9428.045,4741.949,4505.917,3254.996,1134.250,526.960,0.000,0.000,5.834,0.000,0.000
873,313.065,9028.635,9028.635,9401.858,4729.333,4527.652,3249.305,1093.428,525.559,0.000,0.000,5.825,0.000,0.000
874,313.433,9009.467,9009.467,9377.696,4716.718,4551.170,3243.674,1052.668,524.279,0.000,0.000,5.817,0.000,0.000
875,313.800,8951.086,8951.086,9355.719,4704.102,4576.536,3238.098,1012.075,523.115,0.000,0.000,5.808,0.000,0.000
876,314.167,8882.107,8882.107,9336.084,4691.486,4603.817,3232.570,971.747,522.064,0.000,0.000,5.799,0.000,0.000
877,314.535,8908.081,8908.081,9318.938,4678.870,4633.076,3227.085,931.779,521.120,0.000,0.000,5.790,0.000,0.000
878,314.902,8812.023,8812.023,9304.427,4666.255,4664.376,3221.640,892.262,520.280,0.000,0.000,5.782,0.000,0.000
879,315.269,9295.783,9295.783,9292.685,4653.639,4697.778,3216.230,853.278,519.539,0.000,0.000,5.773,0.000,0.000
880,315.636,8874.397,8874.397,9283.843,4641.023,4733.341,3210.851,814.907,518.894,0.000,0.000,5.764,0.000,0.000
881,316.004,8947.001,8947.001,9278.022,4628.407,4771.123,3205.498,777.220,518.338,0.000,0.000,5.755,0.000,0.000
882,316.371,9032.824,9032.824,9275.334,4615.792,4811.178,3200.169,740.285,517.869,0.000,0.000,5.746,0.000,0.000
883,316.738,8987.584,8987.584,9275.882,4603.176,4853.556,3194.860,704.162,517.481,0.000,0.000,5.738,0.000,0.000
884,317.105,9047.466,9047.466,9279.762,4590.560,4898.304,3189.568,668.905,517.169,0.000,0.000,5.729,0.000,0.000
885,317.473,9061.460,9061.460,9287.056,4577.945,4945.467,3184.290,634.564,516.930,0.000,0.000,5.720,0.000,0.000
886,317.840,9039.336,9039.336,9297.840,4565.329,4995.082,3179.023,601.181,516.758,0.000,0.000,5.711,0.000,0.000
887,318.207,9211.789,9211.789,9312.177,4552.713,5047.185,3173.764,568.791,516.649,0.000,0.000,5.702,0.000,0.000
888,318.574,9287.839,9287.839,9330.120,4540.097,5101.805,3168.512,537.427,516.597,0.000,0.000,5.694,0.000,0.000
889,318.941,9263.983,9263.983,9351.710,4527.482,5158.965,3163.263,507.113,516.600,0.000,0.000,5.685,0.000,0.000
890,319.308,9307.626,9307.626,9376.978,4514.866,5218.682,3158.016,477.868,516.651,0.000,0.000,5.676,0.000,0.000
891,319.676,9512.799,9512.799,9405.942,4502.250,5280.967,3152.769,449.708,516.745,0.000,0.000,5.667,0.000,0.000
892,320.043,9692.636,9692.636,9438.609,4489.634,5345.825,3147.519,422.642,516.879,0.000,0.000,5.659,0.000,0.000
893,320.410,9524.812,9524.812,9474.974,4477.019,5413.253,3142.265,396.674,517.047,0.000,0.000,5.650,0.000,0.000
894,320.777,9844.041,9844.041,9515.020,4464.403,5483.240,3137.006,371.804,517.245,0.000,0.000,5.641,0.000,0.000
895,321.144,9693.071,9693.071,9558.719,4451.787,5555.768,3131.739,348.028,517.467,0.000,0.000,5.633,0.000,0.000
896,321.511,9786.428,9786.428,9606.028,4439.171,5630.810,3126.464,325.337,517.709,0.000,0.000,5.624,0.000,0.000
897,321.878,10037.638,10037.638,9656.895,4426.556,5708.330,3121.179,303.721,517.967,0.000,0.000,5.615,0.000,0.000
898,322.245,10001.246,10001.246,9711.254,4413.940,5788.283,3115.883,283.162,518.235,0.000,0.000,5.607,0.000,0.000
899,322.613,9857.532,9857.532,9769.028,4401.324,5870.618,3110.574,263.644,518.510,0.000,0.000,5.598,0.000,0.000
900,322.980,10184.221,10184.221,9830.126,4388.708,5955.269,3105.253,245.145,518.785,0.000,0.000,5.589,0.000,0.000
901,323.347,10306.103,10306.103,9894.447,4376.093,6042.166,3099.918,227.642,519.057,0.000,0.000,5.581,0.000,0.000
902,323.714,10637.755,10637.755,9961.878,4363.477,6131.224,3094.569,211.108,519.321,0.000,0.000,5.572,0.000,0.000
903,324.081,10312.767,10312.767,10032.293,4350.861,6222.353,3089.205,195.515,519.573,0.000,0.000,5.564,0.000,0.000
904,324.448,10572.584,10572.584,10105.555,4338.245,6315.448,3083.825,180.836,519.808,0.000,0.000,5.555,0.000,0.000
905,324.815,10633.880,10633.880,10181.517,4325.630,6410.397,3078.429,167.038,520.023,0.000,0.000,5.547,0.000,0.000
906,325.182,10814.904,10814.904,10260.019,4313.014,6507.078,3073.018,154.090,520.211,0.000,0.000,5.539,0.000,0.000
907,325.549,10596.069,10596.069,10340.890,4300.398,6605.357,3067.590,141.960,520.371,0.000,0.000,5.530,0.000,0.000
908,325.916,10771.101,10771.101,10423.951,4287.782,6705.090,3062.146,130.614,520.497,0.000,0.000,5.522,0.000,0.000
909,326.283,11123.092,11123.092,10509.011,4275.167,6806.125,3056.686,120.018,520.586,0.000,0.000,5.514,0.000,0.000
910,326.650,10977.841,10977.841,10595.868,4262.551,6908.297,3051.210,110.140,520.634,0.000,0.000,5.506,0.000,0.000
911,327.017,11382.590,11382.590,10684.314,4249.935,7011.436,3045.718,100.944,520.637,0.000,0.000,5.498,0.000,0.000
912,327.384,11461.242,11461.242,10774.130,4237.319,7115.357,3040.210,92.398,520.593,0.000,0.000,5.490,0.000,0.000
913,327.751,11354.330,11354.330,10865.087,4224.704,7219.871,3034.687,84.467,520.499,0.000,0.000,5.482,0.000,0.000
914,328.118,11487.776,11487.776,10956.952,4212.088,7324.777,3029.149,77.120,520.350,0.000,0.000,5.474,0.000,0.000
915,328.485,11693.684,11693.684,11049.481,4199.472,7429.868,3023.597,70.324,520.145,0.000,0.000,5.466,0.000,0.000
916,328.852,11879.171,11879.171,11142.426,4186.857,7534.927,3018.031,64.048,519.881,0.000,0.000,5.458,0.000,0.000
917,329.219,12040.003,12040.003,11235.530,4174.241,7639.732,3012.451,58.260,519.556,0.000,0.000,5.450,0.000,0.000
918,329.586,11888.297,11888.297,11328.534,4161.625,7744.053,3006.859,52.931,519.167,0.000,0.000,5.442,0.000,0.000
919,329.953,12178.131,12178.131,11421.171,4149.009,7847.656,3001.254,48.032,518.713,0.000,0.000,5.435,0.000,0.000
920,330.320,12175.480,12175.480,11513.173,4136.394,7950.298,2995.638,43.536,518.193,0.000,0.000,5.427,0.000,0.000
921,330.687,12541.183,12541.183,11604.267,4123.778,8051.735,2990.011,39.416,517.604,0.000,0.000,5.420,0.000,0.000
922,331.054,12576.309,12576.309,11694.178,4111.162,8151.718,2984.374,35.645,516.947,0.000,0.000,5.412,0.000,0.000
923,331.420,12734.319,12734.319,11782.629,4098.546,8249.996,2978.727,32.200,516.220,0.000,0.000,5.405,0.000,0.000
924,331.787,12680.238,12680.238,11869.344,4085.931,8346.314,2973.071,29.058,515.423,0.000,0.000,5.397,0.000,0.000
925,332.154,12853.825,12853.825,11954.046,4073.315,8440.418,2967.407,26.195,514.556,0.000,0.000,5.390,0.000,0.000
926,332.521,12750.450,12750.450,12036.459,4060.699,8532.052,2961.735,23.591,513.618,0.000,0.000,5.383,0.000,0.000
927,332.888,12870.361,12870.361,12116.311,4048.083,8620.962,2956.056,21.227,512.610,0.000,0.000,5.376,0.000,0.000
928,333.255,13046.199,13046.199,12193.332,4035.468,8706.897,2950.370,19.083,511.533,0.000,0.000,5.369,0.000,0.000
929,333.622,13228.945,13228.945,12267.255,4022.852,8789.605,2944.679,17.142,510.387,0.000,0.000,5.362,0.000,0.000
930,333.989,13326.275,13326.275,12337.820,4010.236,8868.842,2938.982,15.387,509.174,0.000,0.000,5.355,0.000,0.000
931,334.356,13132.207,13132.207,12404.772,3997.620,8944.366,2933.280,13.803,507.895,0.000,0.000,5.348,0.000,0.000
932,334.722,13415.062,13415.062,12467.864,3985.005,9015.943,2927.574,12.375,506.552,0.000,0.000,5.341,0.000,0.000
933,335.089,13525.741,13525.741,12526.857,3972.389,9083.344,2921.864,11.090,505.145,0.000,0.000,5.334,0.000,0.000
934,335.456,13612.355,13612.355,12581.520,3959.773,9146.350,2916.150,9.934,503.678,0.000,0.000,5.327,0.000,0.000
935,335.823,13651.141,13651.141,12631.632,3947.157,9204.749,2910.433,8.898,502.153,0.000,0.000,5.321,0.000,0.000
936,336.190,13467.372,13467.372,12676.986,3934.542,9258.339,2904.713,7.969,500.571,0.000,0.000,5.314,0.000,0.000
937,336.557,13508.203,13508.203,12717.383,3921.926,9306.932,2898.990,7.138,498.936,0.000,0.000,5.308,0.000,0.000
938,336.923,13638.078,13638.078,12752.638,3909.310,9350.348,2893.265,6.396,497.250,0.000,0.000,5.301,0.000,0.000
939,337.290,14205.671,14205.671,12782.581,3896.694,9388.421,2887.537,5.733,495.516,0.000,0.000,5.295,0.000,0.000
940,337.657,13596.655,13596.655,12807.054,3884.079,9421.000,2881.807,5.143,493.737,0.000,0.000,5.288,0.000,0.000
941,338.024,13667.594,13667.594,12825.915,3871.463,9447.947,2876.074,4.618,491.916,0.000,0.000,5.282,0.000,0.000
942,338.390,13728.275,13728.275,12839.039,3858.847,9469.139,2870.339,4.152,490.056,0.000,0.000,5.276,0.000,0.000
943,338.757,14069.609,14069.609,12846.316,3846.232,9484.469,2864.601,3.739,488.160,0.000,0.000,5.269,0.000,0.000
944,339.124,13769.806,13769.806,12847.653,3833.616,9493.846,2858.862,3.372,486.232,0.000,0.000,5.263,0.000,0.000
945,339.491,14114.640,14114.640,12842.973,3821.000,9497.196,2853.119,3.049,484.275,0.000,0.000,5.257,0.000,0.000
946,339.858,13840.500,13840.500,12832.220,3808.384,9494.463,2847.373,2.763,482.292,0.000,0.000,5.251,0.000,0.000
947,340.224,14196.134,14196.134,12815.353,3795.769,9485.608,2841.625,2.510,480.287,0.000,0.000,5.244,0.000,0.000
948,340.591,13774.470,13774.470,12792.350,3783.153,9470.610,2835.873,2.288,478.263,0.000,0.000,5.238,0.000,0.000
949,340.958,14092.381,14092.381,12763.209,3770.537,9449.466,2830.117,2.093,476.223,0.000,0.000,5.232,0.000,0.000
950,341.324,13933.216,13933.216,12727.944,3757.921,9422.192,2824.357,1.922,474.170,0.000,0.000,5.226,0.000,0.000
951,341.691,14142.485,14142.485,12686.590,3745.306,9388.821,2818.593,1.772,472.108,0.000,0.000,5.220,0.000,0.000
952,342.058,13701.583,13701.583,12639.199,3732.690,9349.404,2812.823,1.640,470.040,0.000,0.000,5.214,0.000,0.000
953,342.425,13652.611,13652.611,12585.839,3720.074,9304.012,2807.049,1.526,467.968,0.000,0.000,5.208,0.000,0.000
954,342.791,13743.600,13743.600,12526.601,3707.458,9252.732,2801.269,1.426,465.896,0.000,0.000,5.202,0.000,0.000
955,343.158,13793.614,13793.614,12461.588,3694.843,9195.670,2795.482,1.339,463.826,0.000,0.000,5.195,0.000,0.000
956,343.525,13882.745,13882.745,12390.925,3682.227,9132.946,2789.689,1.263,461.761,0.000,0.000,5.189,0.000,0.000
957,343.891,13711.845,13711.845,12314.749,3669.611,9064.700,2783.888,1.197,459.704,0.000,0.000,5.183,0.000,0.000
958,344.258,13663.300,13663.300,12233.216,3656.995,8991.085,2778.080,1.141,457.657,0.000,0.000,5.177,0.000,0.000
959,344.625,13582.393,13582.393,12146.496,3644.380,8912.271,2772.264,1.092,455.622,0.000,0.000,5.171,0.000,0.000
960,344.991,13604.558,13604.558,12054.773,3631.764,8828.442,2766.439,1.050,453.602,0.000,0.000,5.164,0.000,0.000
961,345.358,13422.773,13422.773,11958.246,3619.148,8739.795,2760.605,1.014,451.598,0.000,0.000,5.158,0.000,0.000
962,345.725,13308.259,13308.259,11857.125,3606.532,8646.540,2754.762,0.983,449.613,0.000,0.000,5.152,0.000,0.000
963,346.091,13192.698,13192.698,11751.632,3593.917,8548.899,2748.908,0.957,447.647,0.000,0.000,5.145,0.000,0.000
964,346.458,13411.161,13411.161,11642.001,3581.301,8447.104,2743.045,0.935,445.703,0.000,0.000,5.139,0.000,0.000
965,346.825,13007.750,13007.750,11528.475,3568.685,8341.399,2737.170,0.917,443.781,0.000,0.000,5.132,0.000,0.000
966,347.191,12906.921,12906.921,11411.305,3556.069,8232.034,2731.284,0.902,441.884,0.000,0.000,5.125,0.000,0.000
967,347.558,12849.613,12849.613,11290.749,3543.454,8119.267,2725.387,0.890,440.012,0.000,0.000,5.119,0.000,0.000
968,347.925,12747.906,12747.906,11167.074,3530.838,8003.363,2719.478,0.880,438.166,0.000,0.000,5.112,0.000,0.000
969,348.291,12599.711,12599.711,11040.548,3518.222,7884.593,2713.556,0.873,436.346,0.000,0.000,5.105,0.000,0.000
970,348.658,12516.794,12516.794,10911.447,3505.607,7763.230,2707.623,0.868,434.554,0.000,0.000,5.098,0.000,0.000
971,349.024,12521.083,12521.083,10780.048,3492.991,7639.552,2701.677,0.864,432.790,0.000,0.000,5.090,0.000,0.000
972,349.391,12601.070,12601.070,10646.629,3480.375,7513.836,2695.718,0.863,431.054,0.000,0.000,5.083,0.000,0.000
973,349.758,12405.019,12405.019,10511.469,3467.759,7386.363,2689.747,0.863,429.347,0.000,0.000,5.076,0.000,0.000
974,350.124,12035.817,12035.817,10374.847,3455.144,7257.411,2683.762,0.864,427.668,0.000,0.000,5.068,0.000,0.000
975,350.491,11949.189,11949.189,10237.039,3442.528,7127.256,2677.765,0.867,426.017,0.000,0.000,5.060,0.000,0.000
976,350.857,11998.828,11998.828,10098.320,3429.912,6996.173,2671.755,0.871,424.395,0.000,0.000,5.052,0.000,0.000
977,351.224,11699.896,11699.896,9958.959,3417.296,6864.431,2665.732,0.876,422.802,0.000,0.000,5.044,0.000,0.000
978,351.591,11698.880,11698.880,9819.221,3404.681,6732.297,2659.696,0.883,421.236,0.000,0.000,5.036,0.000,0.000
979,351.957,11422.472,11422.472,9679.366,3392.065,6600.030,2653.647,0.890,419.698,0.000,0.000,5.027,0.000,0.000
980,352.324,11300.336,11300.336,9539.646,3379.449,6467.882,2647.586,0.899,418.187,0.000,0.000,5.019,0.000,0.000
981,352.690,11328.353,11328.353,9400.306,3366.833,6336.099,2641.513,0.910,416.702,0.000,0.000,5.010,0.000,0.000
982,353.057,11168.701,11168.701,9261.583,3354.218,6204.917,2635.428,0.921,415.243,0.000,0.000,5.001,0.000,0.000
983,353.423,10961.781,10961.781,9123.703,3341.602,6074.565,2629.331,0.934,413.809,0.000,0.000,4.992,0.000,0.000
984,353.790,10743.861,10743.861,8986.884,3328.986,5945.259,2623.222,0.948,412.400,0.000,0.000,4.982,0.000,0.000
985,354.156,10738.566,10738.566,8851.335,3316.370,5817.209,2617.102,0.964,411.015,0.000,0.000,4.973,0.000,0.000
986,354.523,10508.982,10508.982,8717.250,3303.755,5690.611,2610.971,0.980,409.653,0.000,0.000,4.963,0.000,0.000
987,354.889,10547.098,10547.098,8584.816,3291.139,5565.650,2604.830,0.999,408.313,0.000,0.000,4.952,0.000,0.000
988,355.256,10344.198,10344.198,8454.206,3278.523,5442.501,2598.678,1.019,406.994,0.000,0.000,4.942,0.000,0.000
989,355.622,10148.060,10148.060,8325.582,3265.907,5321.325,2592.517,1.040,405.696,0.000,0.000,4.931,0.000,0.000
990,355.989,10047.098,10047.098,8199.093,3253.292,5202.274,2586.347,1.063,404.418,0.000,0.000,4.920,0.000,0.000
991,356.355,9653.077,9653.077,8074.877,3240.676,5085.483,2580.167,1.088,403.158,0.000,0.000,4.909,0.000,0.000
992,356.722,9663.733,9663.733,7953.058,3228.060,4971.079,2573.980,1.114,401.916,0.000,0.000,4.897,0.000,0.000
993,357.088,9469.065,9469.065,7833.749,3215.444,4859.174,2567.784,1.143,400.691,0.000,0.000,4.886,0.000,0.000
994,357.455,9256.635,9256.635,7717.050,3202.829,4749.869,2561.580,1.173,399.483,0.000,0.000,4.874,0.000,0.000
995,357.821,9469.876,9469.876,7603.049,3190.213,4643.252,2555.370,1.206,398.289,0.000,0.000,4.861,0.000,0.000
996,358.188,9214.283,9214.283,7491.822,3177.597,4539.400,2549.153,1.240,397.111,0.000,0.000,4.848,0.000,0.000
997,358.554,8996.912,8996.912,7383.433,3164.981,4438.376,2542.929,1.277,395.945,0.000,0.000,4.835,0.000,0.000
998,358.921,8941.290,8941.290,7277.935,3152.366,4340.234,2536.700,1.316,394.793,0.000,0.000,4.822,0.000,0.000
999,359.287,8759.443,8759.443,7175.368,3139.750,4245.014,2530.465,1.357,393.653,0.000,0.000,4.808,0.000,0.000
1000,359.654,8654.695,8654.695,7075.763,3127.134,4152.748,2524.226,1.401,392.523,0.000,0.000,4.794,0.000,0.000
1001,360.020,8407.187,8407.187,6979.139,3114.519,4063.456,2517.981,1.448,391.405,0.000,0.000,4.780,0.000,0.000
