ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb
2405,881.993,3235.500,3235.500,2700.898,586.651,1898.374,735.111,0.000,67.412,0.000,0.000,0.000,0.000,0.000
2406,882.376,3264.475,3264.475,2718.540,586.259,1920.528,730.401,0.000,67.611,0.000,0.000,0.000,0.000,0.000
2407,882.760,3225.549,3225.549,2736.315,585.868,1942.830,725.681,0.000,67.804,0.000,0.000,0.000,0.000,0.000
2408,883.144,3250.673,3250.673,2754.216,585.476,1965.269,720.954,0.000,67.992,0.000,0.000,0.000,0.000,0.000
2409,883.527,3302.441,3302.441,2772.236,585.085,1987.839,716.221,0.000,68.176,0.000,0.000,0.000,0.000,0.000
2410,883.911,3303.391,3303.391,2790.370,584.694,2010.529,711.487,0.000,68.354,0.000,0.000,0.000,0.000,0.000
2411,884.294,3388.293,3388.293,2808.610,584.302,2033.330,706.753,0.000,68.526,0.000,0.000,0.000,0.000,0.000
2412,884.678,3345.068,3345.068,2826.949,583.911,2056.234,702.021,0.000,68.693,0.000,0.000,0.000,0.000,0.000
2413,885.062,3313.395,3313.395,2845.379,583.520,2079.231,697.294,0.000,68.854,0.000,0.000,0.000,0.000,0.000
2414,885.446,3359.196,3359.196,2863.895,583.128,2102.311,692.574,0.000,69.010,0.000,0.000,0.000,0.000,0.000
2415,885.829,3420.246,3420.246,2882.488,582.737,2125.464,687.864,0.000,69.159,0.000,0.000,0.000,0.000,0.000
2416,886.213,3634.230,3634.230,2901.150,582.346,2148.681,683.165,0.000,69.303,0.000,0.000,0.000,0.000,0.000
2417,886.597,3436.952,3436.952,2919.873,581.954,2171.951,678.480,0.000,69.441,0.000,0.000,0.000,0.000,0.000
2418,886.981,3462.117,3462.117,2938.649,581.563,2195.265,673.811,0.000,69.573,0.000,0.000,0.000,0.000,0.000
2419,887.365,3572.089,3572.089,2957.470,581.172,2218.612,669.160,0.000,69.698,0.000,0.000,0.000,0.000,0.000
2420,887.749,3493.995,3493.995,2976.328,580.780,2241.981,664.530,0.000,69.817,0.000,0.000,0.000,0.000,0.000
2421,888.132,3481.703,3481.703,2995.214,580.389,2265.362,659.921,0.000,69.930,0.000,0.000,0.000,0.000,0.000
2422,888.516,3540.578,3540.578,3014.119,579.998,2288.744,655.337,0.000,70.037,0.000,0.000,0.000,0.000,0.000
2423,888.900,3629.766,3629.766,3033.034,579.606,2312.117,650.779,0.000,70.137,0.000,0.000,0.000,0.000,0.000
2424,889.284,3703.359,3703.359,3051.950,579.215,2335.470,646.249,0.000,70.231,0.000,0.000,0.000,0.000,0.000
2425,889.668,3659.185,3659.185,3070.858,578.824,2358.791,641.749,0.000,70.318,0.000,0.000,0.000,0.000,0.000
2426,890.052,3738.002,3738.002,3089.750,578.432,2382.071,637.280,0.000,70.399,0.000,0.000,0.000,0.000,0.000
2427,890.436,3616.610,3616.610,3108.615,578.041,2405.298,632.844,0.000,70.473,0.000,0.000,0.000,0.000,0.000
2428,890.820,3635.697,3635.697,3127.445,577.649,2428.461,628.443,0.000,70.540,0.000,0.000,0.000,0.000,0.000
2429,891.204,3701.069,3701.069,3146.229,577.258,2451.549,624.079,0.000,70.601,0.000,0.000,0.000,0.000,0.000
2430,891.589,3846.893,3846.893,3164.959,576.867,2474.551,619.752,0.000,70.655,0.000,0.000,0.000,0.000,0.000
2431,891.973,3893.466,3893.466,3183.624,576.475,2497.456,615.466,0.000,70.702,0.000,0.000,0.000,0.000,0.000
2432,892.357,3840.964,3840.964,3202.215,576.084,2520.253,611.220,0.000,70.743,0.000,0.000,0.000,0.000,0.000
2433,892.741,3828.166,3828.166,3220.723,575.693,2542.930,607.016,0.000,70.777,0.000,0.000,0.000,0.000,0.000
2434,893.125,3932.590,3932.590,3239.137,575.301,2565.477,602.856,0.000,70.804,0.000,0.000,0.000,0.000,0.000
2435,893.509,3908.977,3908.977,3257.448,574.910,2587.883,598.740,0.000,70.825,0.000,0.000,0.000,0.000,0.000
2436,893.894,3753.340,3753.340,3275.647,574.519,2610.137,594.671,0.000,70.838,0.000,0.000,0.000,0.000,0.000
2437,894.278,3917.005,3917.005,3293.723,574.127,2632.228,590.649,0.000,70.845,0.000,0.000,0.000,0.000,0.000
2438,894.662,3837.061,3837.061,3311.667,573.736,2654.145,586.675,0.000,70.846,0.000,0.000,0.000,0.000,0.000
2439,895.047,3843.788,3843.788,3329.468,573.345,2675.878,582.751,0.000,70.840,0.000,0.000,0.000,0.000,0.000
2440,895.431,3939.030,3939.030,3347.119,572.953,2697.415,578.876,0.000,70.827,0.000,0.000,0.000,0.000,0.000
2441,895.815,3923.217,3923.217,3364.608,572.562,2718.747,575.053,0.000,70.807,0.000,0.000,0.000,0.000,0.000
2442,896.200,3959.286,3959.286,3381.926,572.171,2739.863,571.282,0.000,70.781,0.000,0.000,0.000,0.000,0.000
2443,896.584,3985.450,3985.450,3399.064,571.779,2760.752,567.564,0.000,70.749,0.000,0.000,0.000,0.000,0.000
2444,896.969,3947.786,3947.786,3416.013,571.388,2781.404,563.899,0.000,70.710,0.000,0.000,0.000,0.000,0.000
2445,897.353,4018.243,4018.243,3432.763,570.996,2801.810,560.288,0.000,70.665,0.000,0.000,0.000,0.000,0.000
2446,897.737,4085.518,4085.518,3449.305,570.605,2821.959,556.733,0.000,70.613,0.000,0.000,0.000,0.000,0.000
2447,898.122,4132.100,4132.100,3465.630,570.214,2841.842,553.233,0.000,70.555,0.000,0.000,0.000,0.000,0.000
2448,898.507,4076.872,4076.872,3481.730,569.822,2861.450,549.788,0.000,70.491,0.000,0.000,0.000,0.000,0.000
2449,898.891,4240.977,4240.977,3497.594,569.431,2880.772,546.401,0.000,70.421,0.000,0.000,0.000,0.000,0.000
2450,899.276,4049.617,4049.617,3513.215,569.040,2899.800,543.070,0.000,70.345,0.000,0.000,0.000,0.000,0.000
2451,899.660,4131.806,4131.806,3528.584,568.648,2918.525,539.796,0.000,70.263,0.000,0.000,0.000,0.000,0.000
2452,900.045,4070.706,4070.706,3543.693,568.257,2936.938,536.581,0.000,70.175,0.000,0.000,0.000,0.000,0.000
2453,900.430,4104.526,4104.526,3558.534,567.866,2955.031,533.422,0.000,70.081,0.000,0.000,0.000,0.000,0.000
2454,900.814,4200.686,4200.686,3573.099,567.474,2972.795,530.323,0.000,69.981,0.000,0.000,0.000,0.000,0.000
2455,901.199,4123.455,4123.455,3587.380,567.083,2990.222,527.281,0.000,69.876,0.000,0.000,0.000,0.000,0.000
2456,901.584,4050.842,4050.842,3601.369,566.692,3007.305,524.297,0.000,69.766,0.000,0.000,0.000,0.000,0.000
2457,901.968,4287.752,4287.752,3615.059,566.300,3024.036,521.373,0.000,69.650,0.000,0.000,0.000,0.000,0.000
2458,902.353,4171.540,4171.540,3628.444,565.909,3040.408,518.506,0.000,69.529,0.000,0.000,0.000,0.000,0.000
2459,902.738,4252.664,4252.664,3641.516,565.518,3056.414,515.699,0.000,69.403,0.000,0.000,0.000,0.000,0.000
2460,903.123,4163.000,4163.000,3654.268,565.126,3072.048,512.949,0.000,69.271,0.000,0.000,0.000,0.000,0.000
2461,903.507,4194.420,4194.420,3666.695,564.735,3087.302,510.258,0.000,69.135,0.000,0.000,0.000,0.000,0.000
2462,903.892,4263.769,4263.769,3678.790,564.344,3102.171,507.626,0.000,68.994,0.000,0.000,0.000,0.000,0.000
2463,904.277,4196.817,4196.817,3690.548,563.952,3116.649,505.051,0.000,68.848,0.000,0.000,0.000,0.000,0.000
2464,904.662,4141.078,4141.078,3701.963,563.561,3130.730,502.534,0.000,68.698,0.000,0.000,0.000,0.000,0.000
2465,905.047,4233.315,4233.315,3713.029,563.169,3144.410,500.075,0.000,68.544,0.000,0.000,0.000,0.000,0.000
2466,905.432,4231.793,4231.793,3723.742,562.778,3157.684,497.674,0.000,68.385,0.000,0.000,0.000,0.000,0.000
2467,905.817,4258.326,4258.326,3734.098,562.387,3170.547,495.329,0.000,68.222,0.000,0.000,0.000,0.000,0.000
2468,906.202,4071.685,4071.685,3744.091,561.995,3182.995,493.041,0.000,68.055,0.000,0.000,0.000,0.000,0.000
2469,906.587,4252.914,4252.914,3753.718,561.604,3195.024,490.810,0.000,67.884,0.000,0.000,0.000,0.000,0.000
2470,906.972,4272.639,4272.639,3762.974,561.213,3206.630,488.634,0.000,67.710,0.000,0.000,0.000,0.000,0.000
2471,907.357,4253.986,4253.986,3771.858,560.821,3217.812,486.514,0.000,67.532,0.000,0.000,0.000,0.000,0.000
2472,907.742,4181.747,4181.747,3780.365,560.430,3228.565,484.449,0.000,67.351,0.000,0.000,0.000,0.000,0.000
2473,908.127,4223.925,4223.925,3788.492,560.039,3238.888,482.438,0.000,67.166,0.000,0.000,0.000,0.000,0.000
2474,908.512,4155.551,4155.551,3796.238,559.647,3248.778,480.482,0.000,66.978,0.000,0.000,0.000,0.000,0.000
2475,908.898,4197.407,4197.407,3803.600,559.256,3258.233,478.579,0.000,66.788,0.000,0.000,0.000,0.000,0.000
2476,909.283,4226.690,4226.690,3810.577,558.865,3267.253,476.729,0.000,66.594,0.000,0.000,0.000,0.000,0.000
2477,909.668,4217.726,4217.726,3817.166,558.473,3275.836,474.932,0.000,66.398,0.000,0.000,0.000,0.000,0.000
2478,910.053,4245.793,4245.793,3823.368,558.082,3283.982,473.186,0.000,66.200,0.000,0.000,0.000,0.000,0.000
2479,910.438,4141.399,4141.399,3829.181,557.691,3291.690,471.491,0.000,65.999,0.000,0.000,0.000,0.000,0.000
2480,910.824,4171.706,4171.706,3834.604,557.299,3298.961,469.847,0.000,65.795,0.000,0.000,0.000,0.000,0.000
2481,911.209,4131.318,4131.318,3839.638,556.908,3305.795,468.253,0.000,65.590,0.000,0.000,0.000,0.000,0.000
2482,911.594,4147.803,4147.803,3844.283,556.517,3312.192,466.708,0.000,65.383,0.000,0.000,0.000,0.000,0.000
2483,911.980,4023.200,4023.200,3848.539,556.125,3318.154,465.211,0.000,65.174,0.000,0.000,0.000,0.000,0.000
2484,912.365,4108.109,4108.109,3852.408,555.734,3323.682,463.763,0.000,64.964,0.000,0.000,0.000,0.000,0.000
2485,912.750,4093.057,4093.057,3855.891,555.342,3328.778,462.361,0.000,64.752,0.000,0.000,0.000,0.000,0.000
2486,913.136,4045.764,4045.764,3858.989,554.951,3333.445,461.005,0.000,64.539,0.000,0.000,0.000,0.000,0.000
2487,913.521,4107.186,4107.186,3861.704,554.560,3337.684,459.696,0.000,64.324,0.000,0.000,0.000,0.000,0.000
2488,913.907,4031.838,4031.838,3864.039,554.168,3341.499,458.431,0.000,64.109,0.000,0.000,0.000,0.000,0.000
2489,914.292,4201.777,4201.777,3865.995,553.777,3344.893,457.210,0.000,63.893,0.000,0.000,0.000,0.000,0.000
2490,914.678,4098.594,4098.594,3867.577,553.386,3347.869,456.032,0.000,63.676,0.000,0.000,0.000,0.000,0.000
2491,915.063,3918.129,3918.129,3868.787,552.994,3350.432,454.897,0.000,63.458,0.000,0.000,0.000,0.000,0.000
2492,915.449,4121.071,4121.071,3869.629,552.603,3352.585,453.804,0.000,63.240,0.000,0.000,0.000,0.000,0.000
2493,915.834,3997.604,3997.604,3870.106,552.212,3354.332,452.752,0.000,63.022,0.000,0.000,0.000,0.000,0.000
2494,916.220,4040.899,4040.899,3870.223,551.820,3355.680,451.740,0.000,62.803,0.000,0.000,0.000,0.000,0.000
2495,916.606,4013.160,4013.160,3869.984,551.429,3356.632,450.767,0.000,62.585,0.000,0.000,0.000,0.000,0.000
2496,916.991,3893.059,3893.059,3869.393,551.038,3357.193,449.834,0.000,62.366,0.000,0.000,0.000,0.000,0.000
2497,917.377,3972.949,3972.949,3868.456,550.646,3357.371,448.938,0.000,62.148,0.000,0.000,0.000,0.000,0.000
2498,917.763,3839.362,3839.362,3867.178,550.255,3357.170,448.079,0.000,61.930,0.000,0.000,0.000,0.000,0.000
2499,918.148,3932.269,3932.269,3865.565,549.864,3356.596,447.256,0.000,61.712,0.000,0.000,0.000,0.000,0.000
2500,918.534,3877.855,3877.855,3863.621,549.472,3355.657,446.469,0.000,61.495,0.000,0.000,0.000,0.000,0.000
2501,918.920,3950.004,3950.004,3861.354,549.081,3354.358,445.717,0.000,61.279,0.000,0.000,0.000,0.000,0.000
2502,919.306,3971.495,3971.495,3858.769,548.690,3352.707,444.998,0.000,61.064,0.000,0.000,0.000,0.000,0.000
2503,919.692,3842.470,3842.470,3855.873,548.298,3350.710,444.313,0.000,60.849,0.000,0.000,0.000,0.000,0.000
2504,920.077,3802.829,3802.829,3852.672,547.907,3348.376,443.660,0.000,60.636,0.000,0.000,0.000,0.000,0.000
2505,920.463,3763.573,3763.573,3849.173,547.515,3345.711,443.039,0.000,60.423,0.000,0.000,0.000,0.000,0.000
2506,920.849,3882.688,3882.688,3845.383,547.124,3342.723,442.448,0.000,60.212,0.000,0.000,0.000,0.000,0.000
2507,921.235,3744.773,3744.773,3841.310,546.733,3339.420,441.888,0.000,60.002,0.000,0.000,0.000,0.000,0.000
2508,921.621,3718.506,3718.506,3836.961,546.341,3335.810,441.357,0.000,59.794,0.000,0.000,0.000,0.000,0.000
2509,922.007,3698.619,3698.619,3832.344,545.950,3331.902,440.854,0.000,59.587,0.000,0.000,0.000,0.000,0.000
2510,922.393,3937.576,3937.576,3827.465,545.559,3327.704,440.380,0.000,59.382,0.000,0.000,0.000,0.000,0.000
2511,922.779,3823.215,3823.215,3822.334,545.167,3323.223,439.932,0.000,59.178,0.000,0.000,0.000,0.000,0.000
2512,923.165,3681.246,3681.246,3816.957,544.776,3318.470,439.511,0.000,58.976,0.000,0.000,0.000,0.000,0.000
2513,923.551,3617.770,3617.770,3811.344,544.385,3313.452,439.116,0.000,58.776,0.000,0.000,0.000,0.000,0.000
2514,923.937,3700.954,3700.954,3805.502,543.993,3308.179,438.745,0.000,58.578,0.000,0.000,0.000,0.000,0.000
2515,924.323,3551.543,3551.543,3799.440,543.602,3302.659,438.399,0.000,58.381,0.000,0.000,0.000,0.000,0.000
2516,924.709,3681.202,3681.202,3793.165,543.211,3296.902,438.077,0.000,58.187,0.000,0.000,0.000,0.000,0.000
2517,925.095,3579.627,3579.627,3786.687,542.819,3290.916,437.777,0.000,57.995,0.000,0.000,0.000,0.000,0.000
2518,925.482,3716.525,3716.525,3780.014,542.428,3284.710,437.499,0.000,57.804,0.000,0.000,0.000,0.000,0.000
2519,925.868,3509.306,3509.306,3773.154,542.037,3278.294,437.244,0.000,57.616,0.000,0.000,0.000,0.000,0.000
2520,926.254,3622.224,3622.224,3766.116,541.645,3271.677,437.009,0.000,57.431,0.000,0.000,0.000,0.000,0.000
2521,926.640,3560.967,3560.967,3758.909,541.254,3264.868,436.794,0.000,57.247,0.000,0.000,0.000,0.000,0.000
2522,927.026,3439.514,3439.514,3751.541,540.863,3257.876,436.599,0.000,57.066,0.000,0.000,0.000,0.000,0.000
2523,927.413,3416.640,3416.640,3744.020,540.471,3250.710,436.423,0.000,56.887,0.000,0.000,0.000,0.000,0.000
2524,927.799,3476.756,3476.756,3736.356,540.080,3243.380,436.266,0.000,56.710,0.000,0.000,0.000,0.000,0.000
2525,928.185,3324.987,3324.987,3728.557,539.688,3235.894,436.127,0.000,56.536,0.000,0.000,0.000,0.000,0.000
2526,928.572,3402.998,3402.998,3720.631,539.297,3228.262,436.004,0.000,56.365,0.000,0.000,0.000,0.000,0.000
2527,928.958,3397.644,3397.644,3712.587,538.906,3220.493,435.899,0.000,56.195,0.000,0.000,0.000,0.000,0.000
2528,929.345,3435.157,3435.157,3704.433,538.514,3212.595,435.810,0.000,56.028,0.000,0.000,0.000,0.000,0.000
2529,929.731,3424.869,3424.869,3696.178,538.123,3204.577,435.736,0.000,55.864,0.000,0.000,0.000,0.000,0.000
2530,930.117,3324.129,3324.129,3687.829,537.732,3196.449,435.678,0.000,55.702,0.000,0.000,0.000,0.000,0.000
2531,930.504,3401.419,3401.419,3679.394,537.340,3188.218,435.634,0.000,55.542,0.000,0.000,0.000,0.000,0.000
2532,930.890,3403.797,3403.797,3670.883,536.949,3179.893,435.605,0.000,55.385,0.000,0.000,0.000,0.000,0.000
2533,931.277,3467.704,3467.704,3662.302,536.558,3171.483,435.589,0.000,55.230,0.000,0.000,0.000,0.000,0.000
2534,931.664,3403.248,3403.248,3653.660,536.166,3162.996,435.586,0.000,55.078,0.000,0.000,0.000,0.000,0.000
2535,932.050,3359.528,3359.528,3644.964,535.775,3154.439,435.596,0.000,54.929,0.000,0.000,0.000,0.000,0.000
2536,932.437,3122.594,3122.594,3636.221,535.384,3145.822,435.618,0.000,54.781,0.000,0.000,0.000,0.000,0.000
2537,932.823,3322.456,3322.456,3627.439,534.992,3137.150,435.652,0.000,54.636,0.000,0.000,0.000,0.000,0.000
2538,933.210,3364.312,3364.312,3618.624,534.601,3128.433,435.697,0.000,54.494,0.000,0.000,0.000,0.000,0.000
2539,933.597,3320.395,3320.395,3609.785,534.210,3119.678,435.753,0.000,54.354,0.000,0.000,0.000,0.000,0.000
2540,933.983,3289.612,3289.612,3600.927,533.818,3110.891,435.820,0.000,54.216,0.000,0.000,0.000,0.000,0.000
2541,934.370,3304.933,3304.933,3592.057,533.427,3102.080,435.897,0.000,54.080,0.000,0.000,0.000,0.000,0.000
2542,934.757,3232.457,3232.457,3583.182,533.035,3093.251,435.984,0.000,53.947,0.000,0.000,0.000,0.000,0.000
2543,935.144,3233.431,3233.431,3574.307,532.644,3084.411,436.080,0.000,53.816,0.000,0.000,0.000,0.000,0.000
2544,935.530,3225.134,3225.134,3565.439,532.253,3075.567,436.185,0.000,53.687,0.000,0.000,0.000,0.000,0.000
2545,935.917,3298.952,3298.952,3556.583,531.861,3066.724,436.299,0.000,53.560,0.000,0.000,0.000,0.000,0.000
2546,936.304,3170.811,3170.811,3547.744,531.470,3057.888,436.421,0.000,53.436,0.000,0.000,0.000,0.000,0.000
2547,936.691,3181.636,3181.636,3538.929,531.079,3049.065,436.551,0.000,53.314,0.000,0.000,0.000,0.000,0.000
2548,937.078,3233.592,3233.592,3530.141,530.687,3040.260,436.689,0.000,53.193,0.000,0.000,0.000,0.000,0.000
2549,937.465,3070.189,3070.189,3521.387,530.296,3031.478,436.834,0.000,53.075,0.000,0.000,0.000,0.000,0.000
2550,937.852,3170.711,3170.711,3512.669,529.905,3022.724,436.986,0.000,52.958,0.000,0.000,0.000,0.000,0.000
2551,938.238,3132.097,3132.097,3503.992,529.513,3014.003,437.145,0.000,52.844,0.000,0.000,0.000,0.000,0.000
2552,938.625,3190.242,3190.242,3495.361,529.122,3005.319,437.311,0.000,52.731,0.000,0.000,0.000,0.000,0.000
2553,939.012,3171.896,3171.896,3486.779,528.731,2996.676,437.483,0.000,52.620,0.000,0.000,0.000,0.000,0.000
2554,939.399,3114.101,3114.101,3478.249,528.339,2988.077,437.661,0.000,52.511,0.000,0.000,0.000,0.000,0.000
2555,939.787,3143.026,3143.026,3469.775,527.948,2979.527,437.845,0.000,52.403,0.000,0.000,0.000,0.000,0.000
2556,940.174,3044.802,3044.802,3461.359,527.557,2971.028,438.034,0.000,52.297,0.000,0.000,0.000,0.000,0.000
2557,940.561,3023.806,3023.806,3453.004,527.165,2962.583,438.228,0.000,52.193,0.000,0.000,0.000,0.000,0.000
2558,940.948,3130.242,3130.242,3444.712,526.774,2954.194,438.428,0.000,52.090,0.000,0.000,0.000,0.000,0.000
2559,941.335,3155.411,3155.411,3436.486,526.383,2945.865,438.632,0.000,51.989,0.000,0.000,0.000,0.000,0.000
2560,941.722,3025.015,3025.015,3428.327,525.991,2937.597,438.842,0.000,51.888,0.000,0.000,0.000,0.000,0.000
2561,942.109,2996.200,2996.200,3420.236,525.600,2929.391,439.055,0.000,51.790,0.000,0.000,0.000,0.000,0.000
2562,942.497,3062.375,3062.375,3412.215,525.208,2921.250,439.273,0.000,51.692,0.000,0.000,0.000,0.000,0.000
2563,942.884,3097.662,3097.662,3404.265,524.817,2913.174,439.495,0.000,51.596,0.000,0.000,0.000,0.000,0.000
2564,943.271,2987.463,2987.463,3396.386,524.426,2905.165,439.721,0.000,51.500,0.000,0.000,0.000,0.000,0.000
2565,943.658,2980.563,2980.563,3388.579,524.034,2897.223,439.951,0.000,51.406,0.000,0.000,0.000,0.000,0.000
2566,944.046,3097.418,3097.418,3380.844,523.643,2889.348,440.184,0.000,51.313,0.000,0.000,0.000,0.000,0.000
2567,944.433,3112.498,3112.498,3373.181,523.252,2881.540,440.421,0.000,51.220,0.000,0.000,0.000,0.000,0.000
2568,944.820,3035.533,3035.533,3365.589,522.860,2873.799,440.661,0.000,51.129,0.000,0.000,0.000,0.000,0.000
2569,945.208,2997.882,2997.882,3358.067,522.469,2866.125,440.904,0.000,51.038,0.000,0.000,0.000,0.000,0.000
2570,945.595,3139.368,3139.368,3350.615,522.078,2858.517,441.150,0.000,50.948,0.000,0.000,0.000,0.000,0.000
2571,945.983,2954.656,2954.656,3343.232,521.686,2850.974,441.399,0.000,50.859,0.000,0.000,0.000,0.000,0.000
2572,946.370,3046.479,3046.479,3335.915,521.295,2843.495,441.651,0.000,50.770,0.000,0.000,0.000,0.000,0.000
2573,946.757,3030.533,3030.533,3328.664,520.904,2836.077,441.905,0.000,50.681,0.000,0.000,0.000,0.000,0.000
2574,947.145,2965.944,2965.944,3321.477,520.512,2828.720,442.162,0.000,50.594,0.000,0.000,0.000,0.000,0.000
2575,947.533,3067.729,3067.729,3314.350,520.121,2821.422,442.422,0.000,50.506,0.000,0.000,0.000,0.000,0.000
2576,947.920,3105.771,3105.771,3307.282,519.730,2814.179,442.684,0.000,50.419,0.000,0.000,0.000,0.000,0.000
2577,948.308,3073.016,3073.016,3300.271,519.338,2806.991,442.948,0.000,50.332,0.000,0.000,0.000,0.000,0.000
2578,948.695,3108.646,3108.646,3293.312,518.947,2799.853,443.214,0.000,50.246,0.000,0.000,0.000,0.000,0.000
2579,949.083,2987.384,2987.384,3286.404,518.556,2792.763,443.482,0.000,50.159,0.000,0.000,0.000,0.000,0.000
2580,949.471,3060.212,3060.212,3279.544,518.164,2785.719,443.752,0.000,50.073,0.000,0.000,0.000,0.000,0.000
2581,949.858,3003.799,3003.799,3272.726,517.773,2778.716,444.024,0.000,49.987,0.000,0.000,0.000,0.000,0.000
2582,950.246,2973.586,2973.586,3265.949,517.381,2771.751,444.297,0.000,49.901,0.000,0.000,0.000,0.000,0.000
2583,950.634,3024.692,3024.692,3259.208,516.990,2764.821,444.573,0.000,49.814,0.000,0.000,0.000,0.000,0.000
2584,951.021,3032.253,3032.253,3252.500,516.599,2757.922,444.850,0.000,49.728,0.000,0.000,0.000,0.000,0.000
2585,951.409,3029.929,3029.929,3245.819,516.207,2751.049,445.128,0.000,49.641,0.000,0.000,0.000,0.000,0.000
2586,951.797,3126.893,3126.893,3239.162,515.816,2744.200,445.408,0.000,49.554,0.000,0.000,0.000,0.000,0.000
2587,952.185,3059.142,3059.142,3232.525,515.425,2737.368,445.690,0.000,49.467,0.000,0.000,0.000,0.000,0.000
2588,952.573,3073.416,3073.416,3225.903,515.033,2730.550,445.973,0.000,49.380,0.000,0.000,0.000,0.000,0.000
2589,952.960,3081.073,3081.073,3219.291,514.642,2723.742,446.257,0.000,49.292,0.000,0.000,0.000,0.000,0.000
2590,953.348,3091.543,3091.543,3212.684,514.251,2716.938,446.542,0.000,49.204,0.000,0.000,0.000,0.000,0.000
2591,953.736,3133.264,3133.264,3206.078,513.859,2710.134,446.828,0.000,49.116,0.000,0.000,0.000,0.000,0.000
2592,954.124,3052.123,3052.123,3199.467,513.468,2703.324,447.116,0.000,49.027,0.000,0.000,0.000,0.000,0.000
2593,954.512,2990.217,2990.217,3192.847,513.077,2696.505,447.404,0.000,48.937,0.000,0.000,0.000,0.000,0.000
2594,954.900,3052.583,3052.583,3186.212,512.685,2689.671,447.694,0.000,48.847,0.000,0.000,0.000,0.000,0.000
2595,955.288,2989.789,2989.789,3179.557,512.294,2682.816,447.984,0.000,48.757,0.000,0.000,0.000,0.000,0.000
2596,955.676,3010.540,3010.540,3172.877,511.903,2675.935,448.276,0.000,48.666,0.000,0.000,0.000,0.000,0.000
2597,956.064,3034.047,3034.047,3166.166,511.511,2669.024,448.568,0.000,48.574,0.000,0.000,0.000,0.000,0.000
2598,956.452,3029.689,3029.689,3159.419,511.120,2662.077,448.861,0.000,48.481,0.000,0.000,0.000,0.000,0.000
2599,956.840,3014.837,3014.837,3152.630,510.729,2655.088,449.154,0.000,48.388,0.000,0.000,0.000,0.000,0.000
2600,957.228,3127.979,3127.979,3145.795,510.337,2648.052,449.449,0.000,48.294,0.000,0.000,0.000,0.000,0.000
2601,957.617,3043.948,3043.948,3138.908,509.946,2640.964,449.744,0.000,48.200,0.000,0.000,0.000,0.000,0.000
2602,958.005,3048.814,3048.814,3131.962,509.554,2633.819,450.039,0.000,48.104,0.000,0.000,0.000,0.000,0.000
2603,958.393,2962.286,2962.286,3124.954,509.163,2626.611,450.335,0.000,48.008,0.000,0.000,0.000,0.000,0.000
2604,958.781,3093.489,3093.489,3117.877,508.772,2619.334,450.631,0.000,47.911,0.000,0.000,0.000,0.000,0.000
2605,959.169,2939.015,2939.015,3110.726,508.380,2611.984,450.928,0.000,47.814,0.000,0.000,0.000,0.000,0.000
2606,959.558,3073.044,3073.044,3103.495,507.989,2604.554,451.226,0.000,47.715,0.000,0.000,0.000,0.000,0.000
2607,959.946,3055.033,3055.033,3096.180,507.598,2597.041,451.523,0.000,47.616,0.000,0.000,0.000,0.000,0.000
2608,960.334,3023.540,3023.540,3088.775,507.206,2589.438,451.821,0.000,47.516,0.000,0.000,0.000,0.000,0.000
2609,960.723,3033.882,3033.882,3081.275,506.815,2581.741,452.119,0.000,47.415,0.000,0.000,0.000,0.000,0.000
2610,961.111,3054.809,3054.809,3073.674,506.424,2573.944,452.417,0.000,47.313,0.000,0.000,0.000,0.000,0.000
2611,961.499,3059.192,3059.192,3065.968,506.032,2566.042,452.715,0.000,47.211,0.000,0.000,0.000,0.000,0.000
2612,961.888,2893.815,2893.815,3058.152,505.641,2558.031,453.013,0.000,47.107,0.000,0.000,0.000,0.000,0.000
2613,962.276,2943.026,2943.026,3050.221,505.250,2549.906,453.312,0.000,47.003,0.000,0.000,0.000,0.000,0.000
2614,962.665,2947.764,2947.764,3042.170,504.858,2541.662,453.610,0.000,46.898,0.000,0.000,0.000,0.000,0.000
2615,963.053,2928.019,2928.019,3033.994,504.467,2533.294,453.908,0.000,46.792,0.000,0.000,0.000,0.000,0.000
2616,963.442,2917.201,2917.201,3025.689,504.076,2524.798,454.206,0.000,46.685,0.000,0.000,0.000,0.000,0.000
2617,963.830,2924.150,2924.150,3017.251,503.684,2516.169,454.503,0.000,46.578,0.000,0.000,0.000,0.000,0.000
2618,964.219,2995.537,2995.537,3008.675,503.293,2507.404,454.801,0.000,46.470,0.000,0.000,0.000,0.000,0.000
2619,964.607,3003.163,3003.163,2999.957,502.902,2498.498,455.098,0.000,46.361,0.000,0.000,0.000,0.000,0.000
2620,964.996,2905.373,2905.373,2991.093,502.510,2489.447,455.394,0.000,46.251,0.000,0.000,0.000,0.000,0.000
2621,965.385,2857.148,2857.148,2982.079,502.119,2480.248,455.691,0.000,46.140,0.000,0.000,0.000,0.000,0.000
2622,965.773,2897.628,2897.628,2972.912,501.727,2470.897,455.986,0.000,46.029,0.000,0.000,0.000,0.000,0.000
2623,966.162,2898.993,2898.993,2963.588,501.336,2461.390,456.281,0.000,45.917,0.000,0.000,0.000,0.000,0.000
2624,966.551,2876.049,2876.049,2954.104,500.945,2451.724,456.576,0.000,45.804,0.000,0.000,0.000,0.000,0.000
2625,966.939,2956.813,2956.813,2944.456,500.553,2441.896,456.869,0.000,45.691,0.000,0.000,0.000,0.000,0.000
