ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb
2291,838.416,1977.871,1977.871,1800.769,806.877,1091.256,632.458,0.000,76.887,0.000,0.000,0.000,0.000,0.000
2292,838.797,1784.546,1784.546,1799.138,805.876,1087.719,635.258,0.000,75.995,0.000,0.000,0.000,0.000,0.000
2293,839.178,1854.386,1854.386,1797.606,804.876,1084.217,638.107,0.000,75.119,0.000,0.000,0.000,0.000,0.000
2294,839.559,1896.528,1896.528,1796.174,803.875,1080.749,641.004,0.000,74.259,0.000,0.000,0.000,0.000,0.000
2295,839.940,1854.688,1854.688,1794.841,802.874,1077.317,643.950,0.000,73.416,0.000,0.000,0.000,0.000,0.000
2296,840.321,1976.547,1976.547,1793.607,801.874,1073.919,646.942,0.000,72.588,0.000,0.000,0.000,0.000,0.000
2297,840.702,1852.574,1852.574,1792.471,800.873,1070.557,649.981,0.000,71.777,0.000,0.000,0.000,0.000,0.000
2298,841.084,1835.317,1835.317,1791.431,799.872,1067.230,653.066,0.000,70.982,0.000,0.000,0.000,0.000,0.000
2299,841.465,1884.797,1884.797,1790.489,798.872,1063.938,656.196,0.000,70.204,0.000,0.000,0.000,0.000,0.000
2300,841.846,1935.890,1935.890,1789.642,797.871,1060.682,659.370,0.000,69.442,0.000,0.000,0.000,0.000,0.000
2301,842.227,1884.048,1884.048,1788.890,796.870,1057.461,662.587,0.000,68.696,0.000,0.000,0.000,0.000,0.000
2302,842.608,1939.421,1939.421,1788.232,795.870,1054.276,665.846,0.000,67.966,0.000,0.000,0.000,0.000,0.000
2303,842.989,1895.052,1895.052,1787.666,794.869,1051.125,669.147,0.000,67.253,0.000,0.000,0.000,0.000,0.000
2304,843.371,1968.677,1968.677,1787.193,793.868,1048.010,672.488,0.000,66.556,0.000,0.000,0.000,0.000,0.000
2305,843.752,2087.256,2087.256,1786.811,792.867,1044.931,675.868,0.000,65.875,0.000,0.000,0.000,0.000,0.000
2306,844.133,1898.441,1898.441,1786.518,791.867,1041.887,679.287,0.000,65.210,0.000,0.000,0.000,0.000,0.000
2307,844.515,1987.832,1987.832,1786.313,790.866,1038.878,682.742,0.000,64.561,0.000,0.000,0.000,0.000,0.000
2308,844.896,1869.687,1869.687,1786.196,789.865,1035.905,686.233,0.000,63.928,0.000,0.000,0.000,0.000,0.000
2309,845.277,1937.479,1937.479,1786.165,788.865,1032.967,689.759,0.000,63.311,0.000,0.000,0.000,0.000,0.000
2310,845.659,1906.548,1906.548,1786.218,787.864,1030.065,693.318,0.000,62.710,0.000,0.000,0.000,0.000,0.000
2311,846.040,1975.684,1975.684,1786.355,786.863,1027.199,696.909,0.000,62.124,0.000,0.000,0.000,0.000,0.000
2312,846.422,1996.294,1996.294,1786.574,785.863,1024.368,700.531,0.000,61.554,0.000,0.000,0.000,0.000,0.000
2313,846.803,2006.429,2006.429,1786.873,784.862,1021.574,704.181,0.000,61.000,0.000,0.000,0.000,0.000,0.000
2314,847.184,2061.682,2061.682,1787.251,783.861,1018.816,707.859,0.000,60.461,0.000,0.000,0.000,0.000,0.000
2315,847.566,2046.671,2046.671,1787.708,782.861,1016.094,711.563,0.000,59.937,0.000,0.000,0.000,0.000,0.000
2316,847.947,2065.976,2065.976,1788.240,781.860,1013.409,715.292,0.000,59.428,0.000,0.000,0.000,0.000,0.000
2317,848.329,2029.581,2029.581,1788.847,780.859,1010.760,719.043,0.000,58.934,0.000,0.000,0.000,0.000,0.000
2318,848.711,2096.179,2096.179,1789.528,779.859,1008.149,722.816,0.000,58.455,0.000,0.000,0.000,0.000,0.000
2319,849.092,2017.886,2017.886,1790.280,778.858,1005.576,726.608,0.000,57.991,0.000,0.000,0.000,0.000,0.000
2320,849.474,1987.959,1987.959,1791.103,777.857,1003.041,730.417,0.000,57.541,0.000,0.000,0.000,0.000,0.000
2321,849.855,2036.027,2036.027,1791.995,776.857,1000.544,734.243,0.000,57.106,0.000,0.000,0.000,0.000,0.000
2322,850.237,1991.508,1991.508,1792.954,775.856,998.087,738.083,0.000,56.685,0.000,0.000,0.000,0.000,0.000
2323,850.619,2131.935,2131.935,1793.979,774.855,995.669,741.935,0.000,56.278,0.000,0.000,0.000,0.000,0.000
2324,851.000,2094.857,2094.857,1795.069,773.855,993.292,745.797,0.000,55.885,0.000,0.000,0.000,0.000,0.000
2325,851.382,1983.739,1983.739,1796.222,772.854,990.955,749.668,0.000,55.506,0.000,0.000,0.000,0.000,0.000
2326,851.764,2117.756,2117.756,1797.437,771.853,988.660,753.546,0.000,55.141,0.000,0.000,0.000,0.000,0.000
2327,852.146,2140.212,2140.212,1798.712,770.852,986.408,757.427,0.000,54.789,0.000,0.000,0.000,0.000,0.000
2328,852.527,2050.837,2050.837,1800.047,769.852,984.199,761.311,0.000,54.450,0.000,0.000,0.000,0.000,0.000
2329,852.909,2144.940,2144.940,1801.439,768.851,982.035,765.195,0.000,54.125,0.000,0.000,0.000,0.000,0.000
2330,853.291,2027.354,2027.354,1802.888,767.850,979.915,769.077,0.000,53.812,0.000,0.000,0.000,0.000,0.000
2331,853.673,2039.423,2039.423,1804.392,766.850,977.843,772.956,0.000,53.512,0.000,0.000,0.000,0.000,0.000
2332,854.055,2096.781,2096.781,1805.950,765.849,975.818,776.828,0.000,53.225,0.000,0.000,0.000,0.000,0.000
2333,854.437,2028.363,2028.363,1807.561,764.848,973.842,780.692,0.000,52.950,0.000,0.000,0.000,0.000,0.000
2334,854.819,2145.168,2145.168,1809.224,763.848,971.916,784.545,0.000,52.688,0.000,0.000,0.000,0.000,0.000
2335,855.201,2171.355,2171.355,1810.937,762.847,970.041,788.385,0.000,52.438,0.000,0.000,0.000,0.000,0.000
2336,855.583,2157.566,2157.566,1812.700,761.846,968.220,792.210,0.000,52.199,0.000,0.000,0.000,0.000,0.000
2337,855.965,2090.634,2090.634,1814.513,760.846,966.453,796.018,0.000,51.973,0.000,0.000,0.000,0.000,0.000
2338,856.347,2148.266,2148.266,1816.373,759.845,964.742,799.805,0.000,51.758,0.000,0.000,0.000,0.000,0.000
2339,856.729,2185.589,2185.589,1818.280,758.844,963.089,803.571,0.000,51.554,0.000,0.000,0.000,0.000,0.000
2340,857.111,2251.510,2251.510,1820.234,757.844,961.495,807.313,0.000,51.362,0.000,0.000,0.000,0.000,0.000
2341,857.493,2200.007,2200.007,1822.234,756.843,959.963,811.027,0.000,51.180,0.000,0.000,0.000,0.000,0.000
2342,857.875,2101.507,2101.507,1824.278,755.842,958.494,814.713,0.000,51.010,0.000,0.000,0.000,0.000,0.000
2343,858.257,2190.673,2190.673,1826.368,754.842,957.090,818.367,0.000,50.850,0.000,0.000,0.000,0.000,0.000
2344,858.639,2163.239,2163.239,1828.501,753.841,955.754,821.987,0.000,50.701,0.000,0.000,0.000,0.000,0.000
2345,859.021,2172.274,2172.274,1830.678,752.840,954.487,825.572,0.000,50.563,0.000,0.000,0.000,0.000,0.000
2346,859.403,2302.363,2302.363,1832.899,751.840,953.293,829.117,0.000,50.434,0.000,0.000,0.000,0.000,0.000
2347,859.786,2332.658,2332.658,1835.163,750.839,952.172,832.621,0.000,50.316,0.000,0.000,0.000,0.000,0.000
2348,860.168,2277.530,2277.530,1837.469,749.838,951.128,836.083,0.000,50.207,0.000,0.000,0.000,0.000,0.000
2349,860.550,2349.589,2349.589,1839.819,748.837,950.162,839.498,0.000,50.108,0.000,0.000,0.000,0.000,0.000
2350,860.932,2304.138,2304.138,1842.213,747.837,949.279,842.865,0.000,50.019,0.000,0.000,0.000,0.000,0.000
2351,861.315,2279.879,2279.879,1844.649,746.836,948.479,846.182,0.000,49.940,0.000,0.000,0.000,0.000,0.000
2352,861.697,2350.044,2350.044,1847.128,745.835,947.767,849.446,0.000,49.869,0.000,0.000,0.000,0.000,0.000
2353,862.079,2382.044,2382.044,1849.652,744.835,947.144,852.656,0.000,49.808,0.000,0.000,0.000,0.000,0.000
2354,862.462,2336.139,2336.139,1852.219,743.834,946.613,855.807,0.000,49.755,0.000,0.000,0.000,0.000,0.000
2355,862.844,2252.314,2252.314,1854.831,742.833,946.178,858.899,0.000,49.711,0.000,0.000,0.000,0.000,0.000
2356,863.227,2280.047,2280.047,1857.489,741.833,945.842,861.930,0.000,49.676,0.000,0.000,0.000,0.000,0.000
2357,863.609,2436.858,2436.858,1860.192,740.832,945.606,864.896,0.000,49.650,0.000,0.000,0.000,0.000,0.000
2358,863.991,2480.946,2480.946,1862.942,739.831,945.476,867.795,0.000,49.632,0.000,0.000,0.000,0.000,0.000
2359,864.374,2341.777,2341.777,1865.739,738.831,945.453,870.627,0.000,49.621,0.000,0.000,0.000,0.000,0.000
2360,864.756,2332.257,2332.257,1868.584,737.830,945.541,873.387,0.000,49.619,0.000,0.000,0.000,0.000,0.000
2361,865.139,2360.500,2360.500,1871.480,736.829,945.744,876.075,0.000,49.625,0.000,0.000,0.000,0.000,0.000
2362,865.522,2447.776,2447.776,1874.425,735.829,946.064,878.688,0.000,49.639,0.000,0.000,0.000,0.000,0.000
2363,865.904,2429.617,2429.617,1877.423,734.828,946.506,881.224,0.000,49.660,0.000,0.000,0.000,0.000,0.000
2364,866.287,2404.248,2404.248,1880.474,733.827,947.072,883.681,0.000,49.689,0.000,0.000,0.000,0.000,0.000
2365,866.669,2498.797,2498.797,1883.579,732.827,947.766,886.057,0.000,49.725,0.000,0.000,0.000,0.000,0.000
2366,867.052,2483.813,2483.813,1886.740,731.826,948.592,888.350,0.000,49.768,0.000,0.000,0.000,0.000,0.000
2367,867.435,2542.080,2542.080,1889.960,730.825,949.553,890.559,0.000,49.818,0.000,0.000,0.000,0.000,0.000
2368,867.817,2505.610,2505.610,1893.238,729.825,950.653,892.681,0.000,49.876,0.000,0.000,0.000,0.000,0.000
2369,868.200,2489.176,2489.176,1896.578,728.824,951.896,894.716,0.000,49.940,0.000,0.000,0.000,0.000,0.000
2370,868.583,2669.306,2669.306,1899.981,727.823,953.285,896.660,0.000,50.010,0.000,0.000,0.000,0.000,0.000
2371,868.965,2655.427,2655.427,1903.449,726.823,954.823,898.513,0.000,50.087,0.000,0.000,0.000,0.000,0.000
2372,869.348,2520.653,2520.653,1906.984,725.822,956.516,900.273,0.000,50.171,0.000,0.000,0.000,0.000,0.000
2373,869.731,2692.117,2692.117,1910.588,724.821,958.366,901.938,0.000,50.261,0.000,0.000,0.000,0.000,0.000
2374,870.114,2555.633,2555.633,1914.264,723.820,960.378,903.507,0.000,50.357,0.000,0.000,0.000,0.000,0.000
2375,870.497,2532.843,2532.843,1918.013,722.820,962.555,904.978,0.000,50.458,0.000,0.000,0.000,0.000,0.000
2376,870.880,2710.328,2710.328,1921.839,721.819,964.900,906.351,0.000,50.566,0.000,0.000,0.000,0.000,0.000
2377,871.263,2622.192,2622.192,1925.742,720.818,967.419,907.623,0.000,50.680,0.000,0.000,0.000,0.000,0.000
2378,871.645,2683.262,2683.262,1929.727,719.818,970.114,908.794,0.000,50.799,0.000,0.000,0.000,0.000,0.000
2379,872.028,2740.517,2740.517,1933.795,718.817,972.989,909.863,0.000,50.923,0.000,0.000,0.000,0.000,0.000
2380,872.411,2750.436,2750.436,1937.949,717.816,976.049,910.828,0.000,51.053,0.000,0.000,0.000,0.000,0.000
2381,872.794,2705.297,2705.297,1942.192,716.816,979.297,911.689,0.000,51.189,0.000,0.000,0.000,0.000,0.000
2382,873.177,2796.371,2796.371,1946.527,715.815,982.737,912.444,0.000,51.329,0.000,0.000,0.000,0.000,0.000
2383,873.560,2732.129,2732.129,1950.956,714.814,986.372,913.093,0.000,51.474,0.000,0.000,0.000,0.000,0.000
2384,873.943,2814.186,2814.186,1955.481,713.814,990.207,913.634,0.000,51.625,0.000,0.000,0.000,0.000,0.000
2385,874.326,2750.802,2750.802,1960.107,712.813,994.244,914.068,0.000,51.779,0.000,0.000,0.000,0.000,0.000
2386,874.710,2746.256,2746.256,1964.836,711.812,998.488,914.394,0.000,51.939,0.000,0.000,0.000,0.000,0.000
2387,875.093,2876.047,2876.047,1969.671,710.812,1002.943,914.611,0.000,52.103,0.000,0.000,0.000,0.000,0.000
2388,875.476,2842.174,2842.174,1974.615,709.811,1007.611,914.718,0.000,52.271,0.000,0.000,0.000,0.000,0.000
2389,875.859,2917.492,2917.492,1979.670,708.810,1012.497,914.716,0.000,52.444,0.000,0.000,0.000,0.000,0.000
2390,876.242,2786.159,2786.159,1984.841,707.810,1017.604,914.603,0.000,52.621,0.000,0.000,0.000,0.000,0.000
2391,876.625,2857.860,2857.860,1990.129,706.809,1022.935,914.381,0.000,52.802,0.000,0.000,0.000,0.000,0.000
2392,877.009,2951.211,2951.211,1995.539,705.808,1028.493,914.048,0.000,52.986,0.000,0.000,0.000,0.000,0.000
2393,877.392,2941.987,2941.987,2001.072,704.808,1034.282,913.604,0.000,53.175,0.000,0.000,0.000,0.000,0.000
2394,877.775,3096.887,3096.887,2006.733,703.807,1040.306,913.050,0.000,53.367,0.000,0.000,0.000,0.000,0.000
2395,878.158,2981.531,2981.531,2012.525,702.806,1046.566,912.386,0.000,53.562,0.000,0.000,0.000,0.000,0.000
2396,878.542,3035.767,3035.767,2018.449,701.805,1053.067,911.611,0.000,53.761,0.000,0.000,0.000,0.000,0.000
2397,878.925,3112.411,3112.411,2024.511,700.805,1059.811,910.727,0.000,53.963,0.000,0.000,0.000,0.000,0.000
2398,879.309,3177.351,3177.351,2030.711,699.804,1066.801,909.733,0.000,54.168,0.000,0.000,0.000,0.000,0.000
2399,879.692,2959.221,2959.221,2037.055,698.803,1074.039,908.631,0.000,54.376,0.000,0.000,0.000,0.000,0.000
2400,880.075,3062.336,3062.336,2043.544,697.803,1081.529,907.419,0.000,54.587,0.000,0.000,0.000,0.000,0.000
2401,880.459,3087.175,3087.175,2050.181,696.802,1089.273,906.100,0.000,54.801,0.000,0.000,0.000,0.000,0.000
2402,880.842,3211.367,3211.367,2056.970,695.801,1097.273,904.673,0.000,55.017,0.000,0.000,0.000,0.000,0.000
2403,881.226,3215.802,3215.802,2063.913,694.801,1105.531,903.139,0.000,55.235,0.000,0.000,0.000,0.000,0.000
2404,881.609,3242.111,3242.111,2071.014,693.800,1114.050,901.500,0.000,55.456,0.000,0.000,0.000,0.000,0.000
2405,881.993,3235.500,3235.500,2078.274,692.799,1122.832,899.756,0.000,55.680,0.000,0.000,0.000,0.000,0.000
2406,882.376,3264.475,3264.475,2085.698,691.799,1131.878,897.908,0.000,55.905,0.000,0.000,0.000,0.000,0.000
2407,882.760,3225.549,3225.549,2093.286,690.798,1141.191,895.957,0.000,56.132,0.000,0.000,0.000,0.000,0.000
2408,883.144,3250.673,3250.673,2101.043,689.797,1150.772,893.905,0.000,56.361,0.000,0.000,0.000,0.000,0.000
2409,883.527,3302.441,3302.441,2108.970,688.797,1160.622,891.751,0.000,56.591,0.000,0.000,0.000,0.000,0.000
2410,883.911,3303.391,3303.391,2117.070,687.796,1170.743,889.499,0.000,56.823,0.000,0.000,0.000,0.000,0.000
2411,884.294,3388.293,3388.293,2125.345,686.795,1181.135,887.148,0.000,57.057,0.000,0.000,0.000,0.000,0.000
2412,884.678,3345.068,3345.068,2133.798,685.795,1191.801,884.701,0.000,57.291,0.000,0.000,0.000,0.000,0.000
2413,885.062,3313.395,3313.395,2142.430,684.794,1202.740,882.159,0.000,57.527,0.000,0.000,0.000,0.000,0.000
2414,885.446,3359.196,3359.196,2151.244,683.793,1213.953,879.523,0.000,57.763,0.000,0.000,0.000,0.000,0.000
2415,885.829,3420.246,3420.246,2160.242,682.793,1225.442,876.795,0.000,58.001,0.000,0.000,0.000,0.000,0.000
2416,886.213,3634.230,3634.230,2169.424,681.792,1237.205,873.977,0.000,58.239,0.000,0.000,0.000,0.000,0.000
2417,886.597,3436.952,3436.952,2178.794,680.791,1249.243,871.070,0.000,58.477,0.000,0.000,0.000,0.000,0.000
2418,886.981,3462.117,3462.117,2188.352,679.790,1261.557,868.075,0.000,58.716,0.000,0.000,0.000,0.000,0.000
2419,887.365,3572.089,3572.089,2198.100,678.790,1274.145,864.996,0.000,58.955,0.000,0.000,0.000,0.000,0.000
2420,887.749,3493.995,3493.995,2208.039,677.789,1287.008,861.834,0.000,59.194,0.000,0.000,0.000,0.000,0.000
2421,888.132,3481.703,3481.703,2218.171,676.788,1300.144,858.590,0.000,59.433,0.000,0.000,0.000,0.000,0.000
2422,888.516,3540.578,3540.578,2228.496,675.788,1313.554,855.266,0.000,59.672,0.000,0.000,0.000,0.000,0.000
2423,888.900,3629.766,3629.766,2239.014,674.787,1327.235,851.865,0.000,59.911,0.000,0.000,0.000,0.000,0.000
2424,889.284,3703.359,3703.359,2249.728,673.786,1341.187,848.389,0.000,60.149,0.000,0.000,0.000,0.000,0.000
2425,889.668,3659.185,3659.185,2260.637,672.786,1355.408,844.840,0.000,60.386,0.000,0.000,0.000,0.000,0.000
2426,890.052,3738.002,3738.002,2271.741,671.785,1369.897,841.219,0.000,60.623,0.000,0.000,0.000,0.000,0.000
2427,890.436,3616.610,3616.610,2283.041,670.784,1384.651,837.529,0.000,60.858,0.000,0.000,0.000,0.000,0.000
2428,890.820,3635.697,3635.697,2294.536,669.784,1399.669,833.772,0.000,61.093,0.000,0.000,0.000,0.000,0.000
2429,891.204,3701.069,3701.069,2306.227,668.783,1414.948,829.951,0.000,61.326,0.000,0.000,0.000,0.000,0.000
2430,891.589,3846.893,3846.893,2318.113,667.782,1430.486,826.067,0.000,61.558,0.000,0.000,0.000,0.000,0.000
2431,891.973,3893.466,3893.466,2330.193,666.782,1446.279,822.124,0.000,61.788,0.000,0.000,0.000,0.000,0.000
2432,892.357,3840.964,3840.964,2342.467,665.781,1462.326,818.122,0.000,62.017,0.000,0.000,0.000,0.000,0.000
2433,892.741,3828.166,3828.166,2354.934,664.780,1478.623,814.065,0.000,62.244,0.000,0.000,0.000,0.000,0.000
2434,893.125,3932.590,3932.590,2367.592,663.780,1495.166,809.955,0.000,62.469,0.000,0.000,0.000,0.000,0.000
2435,893.509,3908.977,3908.977,2380.440,662.779,1511.952,805.794,0.000,62.692,0.000,0.000,0.000,0.000,0.000
2436,893.894,3753.340,3753.340,2393.476,661.778,1528.977,801.585,0.000,62.912,0.000,0.000,0.000,0.000,0.000
2437,894.278,3917.005,3917.005,2406.699,660.778,1546.238,797.330,0.000,63.130,0.000,0.000,0.000,0.000,0.000
2438,894.662,3837.061,3837.061,2420.107,659.777,1563.729,793.031,0.000,63.346,0.000,0.000,0.000,0.000,0.000
2439,895.047,3843.788,3843.788,2433.697,658.776,1581.446,788.691,0.000,63.559,0.000,0.000,0.000,0.000,0.000
2440,895.431,3939.030,3939.030,2447.468,657.775,1599.385,784.312,0.000,63.769,0.000,0.000,0.000,0.000,0.000
2441,895.815,3923.217,3923.217,2461.415,656.775,1617.540,779.897,0.000,63.976,0.000,0.000,0.000,0.000,0.000
2442,896.200,3959.286,3959.286,2475.537,655.774,1635.907,775.448,0.000,64.181,0.000,0.000,0.000,0.000,0.000
2443,896.584,3985.450,3985.450,2489.831,654.773,1654.481,770.968,0.000,64.381,0.000,0.000,0.000,0.000,0.000
2444,896.969,3947.786,3947.786,2504.293,653.773,1673.254,766.458,0.000,64.579,0.000,0.000,0.000,0.000,0.000
2445,897.353,4018.243,4018.243,2518.919,652.772,1692.223,761.922,0.000,64.773,0.000,0.000,0.000,0.000,0.000
2446,897.737,4085.518,4085.518,2533.707,651.771,1711.381,757.361,0.000,64.964,0.000,0.000,0.000,0.000,0.000
2447,898.122,4132.100,4132.100,2548.651,650.771,1730.721,752.779,0.000,65.151,0.000,0.000,0.000,0.000,0.000
2448,898.507,4076.872,4076.872,2563.748,649.770,1750.237,748.176,0.000,65.334,0.000,0.000,0.000,0.000,0.000
2449,898.891,4240.977,4240.977,2578.994,648.769,1769.923,743.557,0.000,65.513,0.000,0.000,0.000,0.000,0.000
2450,899.276,4049.617,4049.617,2594.384,647.769,1789.772,738.923,0.000,65.687,0.000,0.000,0.000,0.000,0.000
2451,899.660,4131.806,4131.806,2609.912,646.768,1809.777,734.276,0.000,65.858,0.000,0.000,0.000,0.000,0.000
2452,900.045,4070.706,4070.706,2625.575,645.767,1829.931,729.619,0.000,66.024,0.000,0.000,0.000,0.000,0.000
2453,900.430,4104.526,4104.526,2641.367,644.767,1850.226,724.954,0.000,66.186,0.000,0.000,0.000,0.000,0.000
2454,900.814,4200.686,4200.686,2657.283,643.766,1870.655,720.284,0.000,66.344,0.000,0.000,0.000,0.000,0.000
2455,901.199,4123.455,4123.455,2673.316,642.765,1891.209,715.610,0.000,66.497,0.000,0.000,0.000,0.000,0.000
2456,901.584,4050.842,4050.842,2689.461,641.765,1911.882,710.934,0.000,66.645,0.000,0.000,0.000,0.000,0.000
2457,901.968,4287.752,4287.752,2705.713,640.764,1932.665,706.260,0.000,66.788,0.000,0.000,0.000,0.000,0.000
2458,902.353,4171.540,4171.540,2722.065,639.763,1953.550,701.588,0.000,66.926,0.000,0.000,0.000,0.000,0.000
2459,902.738,4252.664,4252.664,2738.510,638.763,1974.529,696.922,0.000,67.059,0.000,0.000,0.000,0.000,0.000
2460,903.123,4163.000,4163.000,2755.042,637.762,1995.592,692.263,0.000,67.187,0.000,0.000,0.000,0.000,0.000
2461,903.507,4194.420,4194.420,2771.655,636.761,2016.732,687.613,0.000,67.310,0.000,0.000,0.000,0.000,0.000
2462,903.892,4263.769,4263.769,2788.341,635.761,2037.939,682.974,0.000,67.428,0.000,0.000,0.000,0.000,0.000
2463,904.277,4196.817,4196.817,2805.093,634.760,2059.204,678.348,0.000,67.540,0.000,0.000,0.000,0.000,0.000
2464,904.662,4141.078,4141.078,2821.904,633.759,2080.519,673.738,0.000,67.647,0.000,0.000,0.000,0.000,0.000
2465,905.047,4233.315,4233.315,2838.767,632.758,2101.875,669.145,0.000,67.748,0.000,0.000,0.000,0.000,0.000
2466,905.432,4231.793,4231.793,2855.674,631.758,2123.261,664.570,0.000,67.843,0.000,0.000,0.000,0.000,0.000
2467,905.817,4258.326,4258.326,2872.618,630.757,2144.669,660.016,0.000,67.933,0.000,0.000,0.000,0.000,0.000
2468,906.202,4071.685,4071.685,2889.591,629.756,2166.088,655.484,0.000,68.018,0.000,0.000,0.000,0.000,0.000
2469,906.587,4252.914,4252.914,2906.584,628.756,2187.511,650.977,0.000,68.096,0.000,0.000,0.000,0.000,0.000
2470,906.972,4272.639,4272.639,2923.589,627.755,2208.925,646.495,0.000,68.169,0.000,0.000,0.000,0.000,0.000
2471,907.357,4253.986,4253.986,2940.600,626.754,2230.323,642.040,0.000,68.236,0.000,0.000,0.000,0.000,0.000
2472,907.742,4181.747,4181.747,2957.606,625.754,2251.694,637.615,0.000,68.297,0.000,0.000,0.000,0.000,0.000
2473,908.127,4223.925,4223.925,2974.600,624.753,2273.029,633.220,0.000,68.352,0.000,0.000,0.000,0.000,0.000
2474,908.512,4155.551,4155.551,2991.574,623.752,2294.317,628.856,0.000,68.401,0.000,0.000,0.000,0.000,0.000
2475,908.898,4197.407,4197.407,3008.518,622.752,2315.548,624.526,0.000,68.444,0.000,0.000,0.000,0.000,0.000
2476,909.283,4226.690,4226.690,3025.425,621.751,2336.713,620.231,0.000,68.481,0.000,0.000,0.000,0.000,0.000
2477,909.668,4217.726,4217.726,3042.285,620.750,2357.801,615.972,0.000,68.512,0.000,0.000,0.000,0.000,0.000
2478,910.053,4245.793,4245.793,3059.090,619.750,2378.803,611.750,0.000,68.537,0.000,0.000,0.000,0.000,0.000
2479,910.438,4141.399,4141.399,3075.830,618.749,2399.708,607.566,0.000,68.556,0.000,0.000,0.000,0.000,0.000
2480,910.824,4171.706,4171.706,3092.498,617.748,2420.507,603.422,0.000,68.568,0.000,0.000,0.000,0.000,0.000
2481,911.209,4131.318,4131.318,3109.083,616.748,2441.189,599.319,0.000,68.575,0.000,0.000,0.000,0.000,0.000
2482,911.594,4147.803,4147.803,3125.578,615.747,2461.744,595.258,0.000,68.576,0.000,0.000,0.000,0.000,0.000
2483,911.980,4023.200,4023.200,3141.974,614.746,2482.164,591.239,0.000,68.570,0.000,0.000,0.000,0.000,0.000
2484,912.365,4108.109,4108.109,3158.260,613.746,2502.437,587.265,0.000,68.559,0.000,0.000,0.000,0.000,0.000
2485,912.750,4093.057,4093.057,3174.430,612.745,2522.553,583.335,0.000,68.542,0.000,0.000,0.000,0.000,0.000
2486,913.136,4045.764,4045.764,3190.473,611.744,2542.504,579.451,0.000,68.518,0.000,0.000,0.000,0.000,0.000
2487,913.521,4107.186,4107.186,3206.381,610.743,2562.280,575.613,0.000,68.489,0.000,0.000,0.000,0.000,0.000
2488,913.907,4031.838,4031.838,3222.145,609.743,2581.870,571.822,0.000,68.453,0.000,0.000,0.000,0.000,0.000
2489,914.292,4201.777,4201.777,3237.757,608.742,2601.266,568.079,0.000,68.412,0.000,0.000,0.000,0.000,0.000
2490,914.678,4098.594,4098.594,3253.207,607.741,2620.457,564.385,0.000,68.365,0.000,0.000,0.000,0.000,0.000
2491,915.063,3918.129,3918.129,3268.487,606.741,2639.436,560.740,0.000,68.312,0.000,0.000,0.000,0.000,0.000
2492,915.449,4121.071,4121.071,3283.588,605.740,2658.191,557.144,0.000,68.253,0.000,0.000,0.000,0.000,0.000
2493,915.834,3997.604,3997.604,3298.503,604.739,2676.715,553.599,0.000,68.188,0.000,0.000,0.000,0.000,0.000
2494,916.220,4040.899,4040.899,3313.222,603.739,2694.999,550.105,0.000,68.118,0.000,0.000,0.000,0.000,0.000
2495,916.606,4013.160,4013.160,3327.738,602.738,2713.034,546.662,0.000,68.042,0.000,0.000,0.000,0.000,0.000
2496,916.991,3893.059,3893.059,3342.042,601.737,2730.811,543.270,0.000,67.961,0.000,0.000,0.000,0.000,0.000
2497,917.377,3972.949,3972.949,3356.126,600.737,2748.322,539.930,0.000,67.874,0.000,0.000,0.000,0.000,0.000
2498,917.763,3839.362,3839.362,3369.982,599.736,2765.558,536.643,0.000,67.781,0.000,0.000,0.000,0.000,0.000
2499,918.148,3932.269,3932.269,3383.604,598.735,2782.512,533.408,0.000,67.684,0.000,0.000,0.000,0.000,0.000
2500,918.534,3877.855,3877.855,3396.982,597.735,2799.176,530.225,0.000,67.581,0.000,0.000,0.000,0.000,0.000
2501,918.920,3950.004,3950.004,3410.110,596.734,2815.542,527.095,0.000,67.473,0.000,0.000,0.000,0.000,0.000
2502,919.306,3971.495,3971.495,3422.980,595.733,2831.603,524.018,0.000,67.360,0.000,0.000,0.000,0.000,0.000
2503,919.692,3842.470,3842.470,3435.587,594.733,2847.351,520.994,0.000,67.242,0.000,0.000,0.000,0.000,0.000
2504,920.077,3802.829,3802.829,3447.921,593.732,2862.779,518.023,0.000,67.118,0.000,0.000,0.000,0.000,0.000
2505,920.463,3763.573,3763.573,3459.978,592.731,2877.882,515.105,0.000,66.991,0.000,0.000,0.000,0.000,0.000
2506,920.849,3882.688,3882.688,3471.750,591.731,2892.651,512.240,0.000,66.858,0.000,0.000,0.000,0.000,0.000
2507,921.235,3744.773,3744.773,3483.231,590.730,2907.082,509.428,0.000,66.721,0.000,0.000,0.000,0.000,0.000
2508,921.621,3718.506,3718.506,3494.416,589.729,2921.167,506.669,0.000,66.579,0.000,0.000,0.000,0.000,0.000
2509,922.007,3698.619,3698.619,3505.298,588.728,2934.902,503.962,0.000,66.434,0.000,0.000,0.000,0.000,0.000
2510,922.393,3937.576,3937.576,3515.872,587.728,2948.281,501.308,0.000,66.283,0.000,0.000,0.000,0.000,0.000
2511,922.779,3823.215,3823.215,3526.133,586.727,2961.298,498.706,0.000,66.129,0.000,0.000,0.000,0.000,0.000
2512,923.165,3681.246,3681.246,3536.076,585.726,2973.949,496.156,0.000,65.970,0.000,0.000,0.000,0.000,0.000
