ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232
581,205.286,18099.283,18099.283,18405.190,9323.892,8790.601,4523.897,3933.509,700.308,343.194,105.200,8.364,0.000
582,205.657,18236.993,18236.993,18462.016,9303.702,8850.265,4519.032,3931.345,699.881,343.317,109.704,8.354,0.000
583,206.029,18044.466,18044.466,18513.860,9283.512,8905.309,4514.152,3928.811,699.448,343.399,114.280,8.344,0.000
584,206.400,18321.828,18321.828,18560.347,9263.322,8955.307,4509.256,3925.970,699.011,343.440,118.911,8.334,0.000
585,206.772,18266.166,18266.166,18601.134,9243.132,8999.857,4504.342,3922.902,698.568,343.442,123.581,8.323,0.000
586,207.143,18505.237,18505.237,18635.923,9222.942,9038.585,4499.409,3919.699,698.120,343.407,128.271,8.313,0.000
587,207.514,18726.387,18726.387,18664.462,9202.752,9071.152,4494.454,3916.470,697.667,343.338,132.960,8.303,0.000
588,207.886,18469.928,18469.928,18686.552,9182.561,9097.252,4489.476,3913.339,697.207,343.239,137.629,8.293,0.000
589,208.257,18385.828,18385.828,18702.052,9162.371,9116.621,4484.474,3910.447,696.741,343.115,142.254,8.282,0.000
590,208.628,18365.144,18365.144,18710.881,9142.181,9129.039,4479.444,3907.955,696.269,342.973,146.812,8.272,0.000
591,208.999,18384.742,18384.742,18713.025,9121.991,9134.330,4474.386,3906.040,695.790,342.820,151.281,8.262,0.000
592,209.371,18306.086,18306.086,18708.539,9101.801,9132.368,4469.296,3904.901,695.304,342.666,155.635,8.251,0.000
593,209.742,18496.110,18496.110,18697.551,9081.611,9123.077,4464.175,3904.759,694.811,342.522,159.850,8.240,0.000
594,210.113,18727.734,18727.734,18680.262,9061.421,9106.431,4459.019,3905.856,694.310,342.398,163.900,8.230,0.000
595,210.484,18365.341,18365.341,18656.954,9041.231,9082.458,4453.827,3908.459,693.800,342.311,167.763,8.219,0.000
596,210.855,18256.697,18256.697,18627.985,9021.041,9051.234,4448.597,3912.860,693.283,342.274,171.412,8.208,0.000
597,211.227,18483.048,18483.048,18593.794,9000.851,9012.888,4443.329,3919.375,692.757,342.307,174.824,8.197,0.000
598,211.598,18342.262,18342.262,18554.898,8980.661,8967.599,4438.019,3928.350,692.222,342.429,177.977,8.186,0.000
599,211.969,18401.445,18401.445,18511.898,8960.471,8915.591,4432.669,3940.160,691.678,342.661,180.847,8.176,0.000
600,212.340,18325.398,18325.398,18526.164,9000.976,8881.924,4446.553,3967.724,694.067,344.125,183.457,8.195,0.000
601,212.711,18081.005,18081.005,18537.758,9041.481,8842.105,4460.413,3998.963,696.451,345.751,185.743,8.214,0.000
602,213.082,18671.714,18671.714,18547.511,9081.985,8796.486,4474.249,4034.344,698.827,347.566,187.688,8.234,0.000
603,213.453,18305.739,18305.739,18556.330,9122.490,8745.453,4488.060,4074.369,701.196,349.605,189.275,8.253,0.000
604,213.824,18501.435,18501.435,18565.189,9162.995,8689.425,4501.845,4119.577,703.558,351.899,190.492,8.273,0.000
605,214.195,18363.079,18363.079,18575.132,9203.499,8628.847,4515.607,4170.540,705.913,354.488,191.327,8.292,0.000
606,214.566,18271.084,18271.084,18587.269,9244.004,8564.182,4529.345,4227.867,708.261,357.410,191.772,8.311,0.000
607,214.937,18023.090,18023.090,18602.765,9284.508,8495.915,4543.060,4292.205,710.603,360.710,191.821,8.331,0.000
608,215.308,18322.170,18322.170,18622.844,9325.013,8424.541,4556.756,4364.236,712.937,364.435,191.470,8.350,0.000
609,215.679,18466.838,18466.838,18648.779,9365.518,8350.560,4570.433,4444.680,715.265,368.633,190.719,8.369,0.000
610,216.050,18750.725,18750.725,18681.888,9406.022,8274.477,4584.096,4534.292,717.587,373.358,189.570,8.388,0.000
611,216.420,18442.515,18442.515,18723.529,9446.527,8196.793,4597.748,4633.862,719.904,378.666,188.027,8.407,0.000
612,216.791,18646.810,18646.810,18775.091,9487.032,8118.005,4611.393,4744.214,722.215,384.618,186.098,8.426,0.000
613,217.162,18656.500,18656.500,18837.992,9527.536,8038.596,4625.037,4866.200,724.522,391.276,183.793,8.446,0.000
614,217.533,18804.176,18804.176,18913.668,9568.041,7959.035,4638.686,5000.703,726.826,398.707,181.125,8.465,0.000
615,217.904,18947.016,18947.016,19003.570,9608.545,7879.773,4652.346,5148.628,729.127,406.981,178.108,8.484,0.000
616,218.275,19338.915,19338.915,19109.152,9649.050,7801.239,4666.025,5310.903,731.426,416.172,174.761,8.503,0.000
617,218.645,18949.366,18949.366,19231.864,9689.555,7723.838,4679.732,5488.468,733.725,426.354,171.101,8.522,0.000
618,219.016,19748.620,19748.620,19373.145,9730.059,7647.948,4693.474,5682.274,736.024,437.607,167.151,8.542,0.000
619,219.387,19797.922,19797.922,19534.415,9770.564,7573.918,4707.264,5893.276,738.326,450.012,162.934,8.561,0.000
620,219.757,19593.331,19593.331,19717.060,9811.069,7502.066,4721.110,6122.422,740.632,463.652,158.472,8.581,0.000
621,220.128,20083.804,20083.804,19922.428,9851.573,7432.681,4735.025,6370.649,742.942,478.613,153.791,8.600,0.000
622,220.499,20579.970,20579.970,20151.815,9892.078,7366.018,4749.020,6638.872,745.260,494.981,148.918,8.620,0.000
623,220.869,20660.981,20660.981,20406.455,9932.582,7302.301,4763.108,6927.973,747.586,512.843,143.879,8.639,0.000
624,221.240,21078.978,21078.978,20687.511,9973.087,7241.720,4777.302,7238.792,749.923,532.287,138.702,8.659,0.000
625,221.611,21853.584,21853.584,20996.058,10013.592,7184.435,4791.617,7572.116,752.272,553.399,133.412,8.679,0.000
626,221.981,22013.937,22013.937,21333.075,10054.096,7130.577,4806.066,7928.667,754.636,576.265,128.037,8.699,0.000
627,222.352,22368.448,22368.448,21699.433,10094.601,7080.246,4820.664,8309.086,757.017,600.969,122.603,8.720,0.000
628,222.722,22769.583,22769.583,22095.877,10135.106,7033.512,4835.426,8713.926,759.417,627.591,117.137,8.740,0.000
629,223.093,23363.464,23363.464,22523.022,10175.610,6990.423,4850.368,9143.634,761.838,656.207,111.663,8.761,0.000
630,223.464,23574.907,23574.907,22981.332,10216.115,6950.999,4865.505,9598.540,764.282,686.889,106.206,8.782,0.000
631,223.834,24276.160,24276.160,23471.112,10256.619,6915.239,4880.854,10078.843,766.753,719.704,100.788,8.803,0.000
632,224.205,25185.020,25185.020,23992.494,10297.124,6883.122,4896.430,10584.599,769.251,754.708,95.430,8.824,0.000
633,224.575,25429.951,25429.951,24545.425,10337.629,6854.606,4912.251,11115.706,771.780,791.952,90.154,8.846,0.000
634,224.946,25925.949,25925.949,25129.658,10378.133,6829.635,4928.333,11671.895,774.343,831.477,84.976,8.868,0.000
635,225.316,26601.163,26601.163,25744.738,10418.638,6808.138,4944.694,12252.717,776.941,873.313,79.915,8.890,0.000
636,225.686,27591.955,27591.955,26389.997,10459.143,6790.033,4961.349,12857.532,779.577,917.477,74.984,8.913,0.000
637,226.057,27972.485,27972.485,27064.539,10499.647,6775.225,4978.316,13485.502,782.254,963.976,70.198,8.936,0.000
638,226.427,29041.414,29041.414,27767.241,10540.152,6763.613,4995.611,14135.582,784.975,1012.800,65.569,8.959,0.000
639,226.798,29632.332,29632.332,28496.743,10580.656,6755.087,5013.252,14806.515,787.741,1063.926,61.106,8.983,0.000
640,227.168,30657.514,30657.514,29251.444,10621.161,6749.536,5031.255,15496.828,790.556,1117.312,56.817,9.008,0.000
641,227.538,31154.662,31154.662,30029.503,10661.666,6746.842,5049.636,16204.827,793.422,1172.902,52.708,9.032,0.000
642,227.909,32165.635,32165.635,30828.838,10702.170,6746.885,5068.410,16928.603,796.341,1230.622,48.786,9.057,0.000
643,228.279,33022.644,33022.644,31647.130,10742.675,6749.547,5087.594,17666.027,799.316,1290.377,45.052,9.083,0.000
644,228.649,34237.483,34237.483,32481.828,10783.180,6754.707,5107.201,18414.762,802.349,1352.054,41.510,9.109,0.000
645,229.019,34372.188,34372.188,33330.153,10823.684,6762.248,5127.246,19172.263,805.443,1415.523,38.158,9.136,0.000
646,229.390,36125.169,36125.169,34189.117,10864.189,6772.054,5147.742,19935.794,808.599,1480.631,34.998,9.163,0.000
647,229.760,36812.331,36812.331,35055.526,10904.694,6784.010,5168.701,20702.433,811.820,1547.208,32.025,9.191,0.000
648,230.130,37670.010,37670.010,35926.002,10945.198,6798.008,5190.134,21469.096,815.107,1615.062,29.239,9.219,0.000
649,230.500,38548.801,38548.801,36797.001,10985.703,6813.939,5212.052,22232.543,818.463,1683.985,26.633,9.248,0.000
650,230.870,39401.047,39401.047,37664.830,11026.207,6831.703,5234.464,22989.407,821.888,1753.748,24.205,9.277,0.000
651,231.241,39925.285,39925.285,38525.673,11066.712,6851.200,5257.376,23736.213,825.384,1824.106,21.948,9.308,0.000
652,231.611,40833.970,40833.970,39375.615,11107.217,6872.337,5280.795,24469.401,828.952,1894.796,19.855,9.339,0.000
653,231.981,42014.124,42014.124,40210.671,11147.721,6895.024,5304.726,25185.353,832.593,1965.543,17.921,9.370,0.000
654,232.351,42695.476,42695.476,41026.811,11188.226,6919.175,5329.171,25880.421,836.308,2036.054,16.139,9.402,0.000
655,232.721,43388.675,43388.675,41819.997,11228.731,6944.710,5354.133,26550.953,840.096,2106.028,14.500,9.435,0.000
656,233.091,43821.269,43821.269,42586.208,11269.235,6971.550,5379.609,27193.329,843.959,2175.151,12.999,9.469,0.000
657,233.461,45006.040,45006.040,43321.478,11309.740,6999.623,5405.598,27803.987,847.896,2243.102,11.626,9.503,0.000
658,233.831,45602.787,45602.787,44021.926,11350.244,7028.858,5432.096,28379.454,851.907,2309.556,10.374,9.538,0.000
659,234.201,46453.408,46453.408,44683.790,11390.749,7059.189,5459.095,28916.380,855.991,2374.182,9.236,9.574,0.000
660,234.571,46610.652,46610.652,45303.461,11431.254,7090.551,5486.588,29411.566,860.146,2436.651,8.204,9.610,0.000
661,234.941,47385.280,47385.280,45877.512,11471.758,7122.884,5514.564,29861.995,864.372,2496.634,7.270,9.647,0.000
662,235.311,48030.876,48030.876,46402.735,11512.263,7156.129,5543.011,30264.863,868.667,2553.807,6.428,9.684,0.000
663,235.681,48452.181,48452.181,46876.164,11552.768,7190.228,5571.912,30617.600,873.028,2607.854,5.671,9.723,0.000
664,236.051,49251.950,49251.950,47295.108,11593.272,7225.128,5601.253,30917.903,877.454,2658.470,4.991,9.762,0.000
665,236.421,49397.548,49397.548,47657.175,11633.777,7260.774,5631.012,31163.753,881.942,2705.360,4.383,9.801,0.000
666,236.791,49865.108,49865.108,47960.292,11674.281,7297.116,5661.170,31353.439,886.488,2748.248,3.840,9.841,0.000
667,237.161,49830.708,49830.708,48202.730,11714.786,7334.102,5691.704,31485.571,891.091,2786.873,3.357,9.882,0.000
668,237.531,49716.961,49716.961,48383.117,11755.291,7371.683,5722.587,31559.103,895.745,2820.998,2.928,9.923,0.000
669,237.901,50143.496,50143.496,48500.453,11795.795,7409.810,5753.793,31573.333,900.447,2850.406,2.548,9.964,0.000
670,238.271,50395.818,50395.818,48554.120,11836.300,7448.436,5785.293,31527.922,905.193,2874.906,2.212,10.007,0.000
671,238.640,50682.983,50682.983,48543.887,11876.805,7487.513,5817.056,31422.888,909.978,2894.334,1.916,10.049,0.000
672,239.010,50566.377,50566.377,48469.914,11917.309,7526.995,5849.051,31258.613,914.799,2908.554,1.656,10.092,0.000
673,239.380,50289.992,50289.992,48332.747,11957.814,7566.837,5881.244,31035.839,919.649,2917.461,1.427,10.135,0.000
674,239.750,50173.924,50173.924,48133.317,11998.318,7606.995,5913.600,30755.657,924.523,2920.979,1.228,10.178,0.000
675,240.120,49977.278,49977.278,47872.926,12038.823,7647.425,5946.084,30419.501,929.418,2919.065,1.054,10.222,0.000
676,240.489,49715.806,49715.806,47553.238,12079.328,7688.086,5978.660,30029.133,934.326,2911.709,0.903,10.266,0.000
677,240.859,49421.958,49421.958,47176.262,12119.832,7728.936,6011.290,29586.625,939.242,2898.930,0.771,10.310,0.000
678,241.229,49295.776,49295.776,46744.328,12160.337,7769.936,6043.937,29094.340,944.162,2880.783,0.657,10.354,0.000
679,241.598,48723.489,48723.489,46260.070,12200.842,7811.049,6076.563,28554.909,949.079,2857.353,0.559,10.398,0.000
680,241.968,48461.207,48461.207,45726.398,12241.346,7852.240,6109.132,27971.207,953.987,2828.755,0.474,10.442,0.000
681,242.338,47756.826,47756.826,45146.471,12281.851,7893.476,6141.607,27346.323,958.881,2795.135,0.402,10.486,0.000
682,242.707,47400.786,47400.786,44523.667,12322.355,7934.726,6173.952,26683.534,963.756,2756.667,0.339,10.530,0.000
683,243.077,46345.252,46345.252,43861.550,12362.860,7975.964,6206.131,25986.276,968.605,2713.552,0.286,10.573,0.000
684,243.447,45884.584,45884.584,43163.843,12403.365,8017.164,6238.111,25258.108,973.424,2666.016,0.240,10.617,0.000
685,243.816,45488.901,45488.901,42434.390,12443.869,8058.307,6269.858,24502.685,978.207,2614.306,0.202,10.660,0.000
686,244.186,45096.059,45096.059,41677.123,12484.374,8099.375,6301.343,23723.727,982.950,2558.691,0.169,10.703,0.000
687,244.555,43992.615,43992.615,40896.031,12524.879,8140.354,6332.537,22924.981,987.648,2499.458,0.141,10.745,0.000
688,244.925,43137.668,43137.668,40095.125,12565.383,8181.237,6363.412,22110.199,992.296,2436.909,0.117,10.787,0.000
689,245.295,42589.145,42589.145,39278.408,12605.888,8222.018,6393.945,21283.101,996.891,2371.358,0.098,10.829,0.000
690,245.664,41245.509,41245.509,38449.840,12646.393,8262.697,6424.114,20447.351,1001.428,2303.130,0.081,10.870,0.000
691,246.034,39919.577,39919.577,37613.314,12686.897,8303.280,6453.900,19606.527,1005.904,2232.557,0.067,10.911,0.000
692,246.403,39820.764,39820.764,36772.625,12727.402,8343.775,6483.287,18764.098,1010.316,2159.973,0.055,10.951,0.000
693,246.773,38999.338,38999.338,35931.444,12767.906,8384.196,6512.261,17923.400,1014.662,2085.718,0.046,10.990,0.000
694,247.142,37863.439,37863.439,35093.295,12808.411,8424.563,6540.813,17087.615,1018.939,2010.126,0.037,11.029,0.000
695,247.512,37203.506,37203.506,34139.739,12727.117,8404.795,6521.192,16253.661,1015.892,1933.002,0.031,10.994,0.000
696,247.881,36075.322,36075.322,33195.745,12645.824,8384.731,6500.898,15430.961,1012.738,1855.263,0.025,10.957,0.000
697,248.250,34936.465,34936.465,32264.286,12564.530,8364.423,6479.947,14622.102,1009.478,1777.226,0.021,10.920,0.000
698,248.620,33891.783,33891.783,31348.117,12483.237,8343.927,6458.357,13829.459,1006.113,1699.194,0.017,10.881,0.000
699,248.989,33490.759,33490.759,30449.771,12401.943,8323.305,6436.149,13055.189,1002.645,1621.459,0.014,10.842,0.000
700,249.359,32448.971,32448.971,29571.548,12320.650,8302.621,6413.347,12301.223,999.077,1544.299,0.011,10.802,0.000
701,249.728,31001.367,31001.367,28715.513,12239.356,8281.943,6389.978,11569.268,995.411,1467.976,0.009,10.761,0.000
702,250.097,30207.509,30207.509,27883.491,12158.063,8261.339,6366.072,10860.802,991.651,1392.734,0.007,10.719,0.000
703,250.467,29338.133,29338.133,27077.067,12076.769,8240.882,6341.660,10177.076,987.799,1318.801,0.006,10.677,0.000
704,250.836,28583.653,28583.653,26297.591,11995.476,8220.644,6316.776,9519.122,983.860,1246.385,0.005,10.633,0.000
705,251.205,27588.647,27588.647,25546.181,11914.182,8200.700,6291.457,8887.758,979.837,1175.672,0.004,10.589,0.000
706,251.575,26698.672,26698.672,24823.729,11832.888,8181.122,6265.739,8283.590,975.733,1106.833,0.003,10.545,0.000
707,251.944,25461.843,25461.843,24130.911,11751.595,8161.985,6239.664,7707.030,971.554,1040.014,0.002,10.499,0.000
708,252.313,25004.842,25004.842,23468.194,11670.301,8143.359,6213.271,7158.300,967.302,975.344,0.002,10.454,0.000
709,252.682,23859.902,23859.902,22835.848,11589.008,8125.315,6186.603,6637.446,962.982,912.932,0.002,10.407,0.000
710,253.052,23308.579,23308.579,22233.960,11507.714,8107.920,6159.702,6144.350,958.598,852.866,0.001,10.360,0.000
711,253.421,22252.878,22252.878,21662.443,11426.421,8091.239,6132.614,5678.744,954.155,795.216,0.001,10.313,0.000
712,253.790,21782.199,21782.199,21121.053,11345.127,8075.332,6105.382,5240.223,949.657,740.034,0.001,10.265,0.000
713,254.159,20764.558,20764.558,20609.401,11263.834,8060.255,6078.053,4828.256,945.107,687.354,0.001,10.217,0.000
714,254.528,20590.869,20590.869,20126.967,11182.540,8046.057,6050.671,4442.207,940.510,637.195,0.000,10.168,0.000
715,254.897,19633.734,19633.734,19673.115,11101.247,8032.783,6023.283,4081.343,935.871,589.558,0.000,10.119,0.000
716,255.267,19347.812,19347.812,19247.106,11019.953,8020.471,5995.935,3744.849,931.193,544.432,0.000,10.069,0.000
717,255.636,18031.111,18031.111,18848.112,10938.659,8009.151,5968.672,3431.841,926.480,501.792,0.000,10.020,0.000
718,256.005,17688.138,17688.138,18475.231,10857.366,7998.847,5941.540,3141.382,921.737,461.601,0.000,9.970,0.000
719,256.374,17027.373,17027.373,18127.496,10776.072,7989.571,5914.583,2872.489,916.966,423.812,0.000,9.920,0.000
720,256.743,16667.539,16667.539,17803.890,10694.779,7981.331,5887.847,2624.150,912.172,388.368,0.000,9.869,0.000
721,257.112,16123.179,16123.179,17503.356,10613.485,7974.121,5861.374,2395.331,907.358,355.202,0.000,9.818,0.000
722,257.481,15380.802,15380.802,17224.811,10532.192,7967.928,5835.208,2184.985,902.527,324.243,0.000,9.768,0.000
723,257.850,15473.950,15473.950,16967.148,10450.898,7962.729,5809.390,1992.066,897.683,295.413,0.000,9.717,0.000
724,258.219,14981.692,14981.692,16729.255,10369.605,7958.489,5783.960,1815.534,892.830,268.627,0.000,9.665,0.000
725,258.588,14373.779,14373.779,16510.014,10288.311,7955.165,5758.957,1654.359,887.970,243.799,0.000,9.614,0.000
726,258.957,13983.881,13983.881,16308.315,10207.018,7952.702,5734.420,1507.536,883.106,220.840,0.000,9.563,0.000
727,259.326,13589.385,13589.385,16123.058,10125.724,7951.034,5710.384,1374.082,878.242,199.657,0.000,9.511,0.000
728,259.695,13324.729,13324.729,15953.159,10044.430,7950.086,5686.884,1253.046,873.380,180.157,0.000,9.459,0.000
729,260.064,13211.610,13211.610,15797.559,9963.137,7949.773,5663.952,1143.509,868.525,162.248,0.000,9.407,0.000
730,260.433,12825.163,12825.163,15655.222,9881.843,7949.998,5641.618,1044.591,863.678,145.837,0.000,9.355,0.000
731,260.802,12453.663,12453.663,15525.142,9800.550,7950.658,5619.910,955.451,858.842,130.833,0.000,9.303,0.000
732,261.171,12422.065,12422.065,15406.344,9719.256,7951.638,5598.854,875.290,854.022,117.146,0.000,9.251,0.000
733,261.540,12359.705,12359.705,15297.888,9637.963,7952.817,5578.473,803.351,849.219,104.688,0.000,9.198,0.000
734,261.909,12312.728,12312.728,15198.868,9556.669,7954.063,5558.787,738.920,844.438,93.374,0.000,9.146,0.000
735,262.278,11916.083,11916.083,15108.415,9475.376,7955.239,5539.812,681.328,839.681,83.122,0.000,9.093,0.000
736,262.646,11632.339,11632.339,15025.697,9394.082,7956.202,5521.564,629.948,834.951,73.852,0.000,9.040,0.000
737,263.015,12001.574,12001.574,14949.917,9312.789,7956.803,5504.050,584.197,830.253,65.489,0.000,8.987,0.000
738,263.384,11628.782,11628.782,14880.318,9231.495,7956.886,5487.279,543.531,825.588,57.961,0.000,8.934,0.000
739,263.753,11527.669,11527.669,14816.176,9150.201,7956.294,5471.252,507.451,820.962,51.199,0.000,8.881,0.000
740,264.122,11423.183,11423.183,14756.807,9068.908,7954.867,5455.968,475.493,816.377,45.138,0.000,8.828,0.000
741,264.490,11515.582,11515.582,14701.560,8987.614,7952.441,5441.419,447.234,811.838,39.718,0.000,8.774,0.000
742,264.859,11347.119,11347.119,14649.818,8906.321,7948.854,5427.595,422.285,807.347,34.882,0.000,8.721,0.000
743,265.228,11188.697,11188.697,14600.999,8825.027,7943.942,5414.481,400.291,802.909,30.575,0.000,8.667,0.000
744,265.597,11264.305,11264.305,14554.554,8743.734,7937.545,5402.055,380.932,798.527,26.748,0.000,8.614,0.000
745,265.966,11084.840,11084.840,14509.964,8662.440,7929.504,5390.292,363.916,794.205,23.355,0.000,8.560,0.000
746,266.334,11079.750,11079.750,14466.742,8581.147,7919.664,5379.161,348.980,789.948,20.353,0.000,8.506,0.000
747,266.703,11249.534,11249.534,14424.430,8499.853,7907.876,5368.624,335.887,785.758,17.702,0.000,8.452,0.000
748,267.072,11201.961,11201.961,14382.600,8418.560,7893.995,5358.642,324.427,781.641,15.367,0.000,8.398,0.000
749,267.440,11166.461,11166.461,14340.850,8337.266,7877.887,5349.168,314.410,777.599,13.314,0.000,8.344,0.000
750,267.809,11206.051,11206.051,14298.808,8255.972,7859.421,5340.149,305.670,773.637,11.514,0.000,8.289,0.000
751,268.178,11009.556,11009.556,14256.125,8174.679,7838.481,5331.528,298.058,769.758,9.937,0.000,8.235,0.000
752,268.546,11207.275,11207.275,14212.480,8093.385,7814.958,5323.244,291.445,765.967,8.560,0.000,8.181,0.000
753,268.915,11350.092,11350.092,14167.576,8012.092,7788.753,5315.230,285.716,762.266,7.360,0.000,8.126,0.000
754,269.284,11229.802,11229.802,14121.141,7930.798,7759.783,5307.414,280.774,758.659,6.315,0.000,8.072,0.000
755,269.652,11248.683,11248.683,14072.926,7849.505,7727.973,5299.722,276.532,755.149,5.409,0.000,8.017,0.000
756,270.021,11155.229,11155.229,14022.706,7768.211,7693.265,5292.073,272.919,751.741,4.623,0.000,7.962,0.000
757,270.389,11158.549,11158.549,13970.279,7686.918,7655.613,5284.385,269.872,748.435,3.944,0.000,7.908,0.000
758,270.758,11432.474,11432.474,13915.465,7605.624,7614.984,5276.572,267.340,745.235,3.359,0.000,7.853,0.000
759,271.126,11192.594,11192.594,13858.105,7524.331,7571.363,5268.544,265.282,742.144,2.854,0.000,7.798,0.000
760,271.495,11183.184,11183.184,13798.064,7443.037,7524.746,5260.209,263.662,739.163,2.421,0.000,7.743,0.000
761,271.863,11377.994,11377.994,13735.226,7361.743,7475.144,5251.476,262.455,736.294,2.050,0.000,7.688,0.000
762,272.232,11365.696,11365.696,13669.497,7280.450,7422.586,5242.248,261.641,733.538,1.732,0.000,7.634,0.000
763,272.600,11365.650,11365.650,13600.802,7199.156,7367.111,5232.432,261.207,730.897,1.461,0.000,7.579,0.000
764,272.969,11426.307,11426.307,13529.088,7117.863,7308.774,5221.933,261.144,728.369,1.229,0.000,7.524,0.000
765,273.337,11362.726,11362.726,13454.320,7036.569,7247.644,5210.654,261.450,725.956,1.033,0.000,7.469,0.000
766,273.706,11346.886,11346.886,13376.480,6955.276,7183.802,5198.503,262.126,723.656,0.866,0.000,7.414,0.000
767,274.074,11188.876,11188.876,13295.572,6873.982,7117.342,5185.388,263.177,721.468,0.725,0.000,7.359,0.000
768,274.443,11393.556,11393.556,13211.616,6792.689,7048.370,5171.220,264.614,719.390,0.605,0.000,7.304,0.000
769,274.811,11459.713,11459.713,13124.647,6711.395,6977.003,5155.911,266.447,717.421,0.505,0.000,7.249,0.000
770,275.180,11448.945,11448.945,13034.720,6630.102,6903.365,5139.379,268.694,715.556,0.420,0.000,7.194,0.000
771,275.548,11621.621,11621.621,12941.902,6548.808,6827.594,5121.545,271.373,713.792,0.349,0.000,7.139,0.000
772,275.916,11599.206,11599.206,12846.278,6467.514,6749.833,5102.335,274.503,712.124,0.289,0.000,7.085,0.000
773,276.285,11432.381,11432.381,12747.944,6386.221,6670.231,5081.681,278.108,710.548,0.239,0.000,7.030,0.000
774,276.653,11477.552,11477.552,12647.012,6304.927,6588.944,5059.519,282.212,709.057,0.197,0.000,6.975,0.000
775,277.021,11393.884,11393.884,12543.603,6223.634,6506.135,5035.792,286.842,707.645,0.163,0.000,6.920,0.000
776,277.390,11426.870,11426.870,12437.852,6142.340,6421.965,5010.451,292.026,706.305,0.134,0.000,6.865,0.000
777,277.758,11319.209,11319.209,12329.902,6061.047,6336.603,4983.453,297.793,705.028,0.110,0.000,6.811,0.000
778,278.126,11460.793,11460.793,12219.906,5979.753,6250.216,4954.762,304.173,703.806,0.090,0.000,6.756,0.000
779,278.495,11616.963,11616.963,12108.025,5898.460,6162.972,4924.350,311.197,702.630,0.074,0.000,6.701,0.000
780,278.863,11596.409,11596.409,11994.427,5817.166,6075.037,4892.197,318.896,701.489,0.060,0.000,6.647,0.000
781,279.231,11416.319,11416.319,11879.286,5735.873,5986.578,4858.293,327.302,700.372,0.049,0.000,6.592,0.000
782,279.600,11481.608,11481.608,11762.780,5654.579,5897.755,4822.631,336.447,699.270,0.040,0.000,6.537,0.000
783,279.968,11391.687,11391.687,11645.092,5573.286,5808.727,4785.218,346.364,698.169,0.032,0.000,6.483,0.000
784,280.336,11441.837,11441.837,11526.406,5491.992,5719.647,4746.066,357.082,697.058,0.026,0.000,6.428,0.000
785,280.704,11217.746,11217.746,11406.907,5410.698,5630.663,4705.196,368.634,695.923,0.021,0.000,6.374,0.000
786,281.072,11502.650,11502.650,11286.784,5329.405,5541.915,4662.635,381.048,694.753,0.017,0.000,6.319,0.000
787,281.441,11368.801,11368.801,11166.220,5248.111,5453.539,4618.420,394.354,693.532,0.014,0.000,6.265,0.000
788,281.809,11232.063,11232.063,11045.400,5166.818,5365.662,4572.595,408.579,692.248,0.011,0.000,6.210,0.000
789,282.177,11405.375,11405.375,10924.505,5085.524,5278.401,4525.210,423.749,690.887,0.009,0.000,6.156,0.000
790,282.545,11372.739,11372.739,10803.712,5004.231,5191.867,4476.322,439.886,689.435,0.007,0.000,6.101,0.000
791,282.913,11392.406,11392.406,10683.193,4922.937,5106.162,4425.996,457.012,687.878,0.006,0.000,6.047,0.000
792,283.282,11305.103,11305.103,10563.114,4841.644,5021.379,4374.301,475.146,686.201,0.005,0.000,5.992,0.000
793,283.650,11344.201,11344.201,10443.637,4760.350,4937.602,4321.310,494.302,684.391,0.004,0.000,5.938,0.000
794,284.018,11341.219,11341.219,10324.912,4679.057,4854.904,4267.104,514.494,682.434,0.003,0.000,5.883,0.000
795,284.386,11276.373,11276.373,10207.085,4597.763,4773.352,4211.765,535.730,680.318,0.002,0.000,5.829,0.000
796,284.754,11351.022,11351.022,10090.291,4516.469,4693.002,4155.382,558.015,678.028,0.002,0.000,5.775,0.000
797,285.122,11279.210,11279.210,9974.655,4435.176,4613.901,4098.043,581.350,675.554,0.001,0.000,5.720,0.000
798,285.490,11191.101,11191.101,9860.294,4353.882,4536.088,4039.841,605.730,672.882,0.001,0.000,5.666,0.000
799,285.858,11107.078,11107.078,9747.312,4272.589,4459.594,3980.871,631.149,670.001,0.001,0.000,5.611,0.000
800,286.226,11517.549,11517.549,9635.803,4191.295,4384.442,3921.226,657.592,666.902,0.001,0.000,5.557,0.000
801,286.594,11339.693,11339.693,9525.850,4110.002,4310.645,3861.003,685.042,663.573,0.001,0.000,5.503,0.000
802,286.962,11321.203,11321.203,9417.522,4028.708,4238.211,3800.297,713.475,660.008,0.000,0.000,5.448,0.000
803,287.330,11283.924,11283.924,9404.292,4040.829,4214.620,3777.516,744.590,662.029,0.000,0.000,5.453,0.000
804,287.698,11179.375,11179.375,9392.791,4052.950,4192.405,3754.443,776.607,663.795,0.000,0.000,5.458,0.000
805,288.066,11227.948,11227.948,9383.053,4065.071,4171.554,3731.170,809.484,665.301,0.000,0.000,5.463,0.000
806,288.434,11367.927,11367.927,9375.099,4077.192,4152.051,3707.786,843.171,666.540,0.000,0.000,5.468,0.000
807,288.802,11144.521,11144.521,9368.937,4089.312,4133.875,3684.381,877.616,667.510,0.000,0.000,5.473,0.000
808,289.170,11258.392,11258.392,9364.563,4101.433,4117.000,3661.036,912.757,668.208,0.000,0.000,5.478,0.000
