ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
456,158.689,17287.686,17287.686,17000.243,11506.270,7071.125,4706.808,4052.972,731.317,352.080,77.514,8.292,0.012,0.000,0.000
457,159.063,17292.136,17292.136,16964.775,11479.458,7047.060,4701.032,4046.436,730.282,351.545,80.005,8.283,0.009,0.000,0.000
458,159.437,17014.624,17014.624,16929.722,11452.647,7023.292,4695.348,4039.962,729.253,351.013,82.451,8.274,0.007,0.000,0.000
459,159.812,17019.486,17019.486,16895.183,11425.835,6999.936,4689.756,4033.554,728.227,350.486,84.832,8.265,0.006,0.000,0.000
460,160.186,16778.538,16778.538,16861.243,11399.023,6977.094,4684.259,4027.214,727.206,349.962,87.126,8.257,0.004,0.000,0.000
461,160.560,16785.992,16785.992,16827.974,11372.212,6954.856,4678.858,4020.943,726.189,349.442,89.312,8.248,0.003,0.000,0.000
462,160.934,17078.617,17078.617,16795.431,11345.400,6933.298,4673.555,4014.742,725.174,348.927,91.370,8.241,0.002,0.000,0.000
463,161.308,16869.177,16869.177,16763.657,11318.588,6912.480,4668.351,4008.610,724.163,348.417,93.280,8.233,0.002,0.000,0.000
464,161.682,16751.087,16751.087,16732.679,11291.776,6892.452,4663.247,4002.546,723.154,347.911,95.021,8.227,0.001,0.000,0.000
465,162.056,16657.932,16657.932,16702.513,11264.965,6873.248,4658.244,3996.546,722.147,347.409,96.577,8.220,0.001,0.000,0.000
466,162.430,16603.910,16603.910,16673.161,11238.153,6854.890,4653.344,3990.609,721.143,346.911,97.929,8.214,0.001,0.000,0.000
467,162.804,16822.943,16822.943,16644.615,11211.341,6837.389,4648.546,3984.730,720.140,346.417,99.063,8.209,0.001,0.000,0.000
468,163.178,16737.998,16737.998,16616.856,11184.530,6820.744,4643.852,3978.905,719.140,345.927,99.966,8.204,0.000,0.000,0.000
469,163.552,16603.007,16603.007,16589.859,11157.718,6804.944,4639.261,3973.127,718.140,345.440,100.627,8.199,0.000,0.000,0.000
470,163.926,16563.630,16563.630,16563.588,11130.906,6789.970,4634.774,3967.393,717.143,344.956,101.039,8.195,0.000,0.000,0.000
471,164.300,16565.654,16565.654,16538.004,11104.094,6775.793,4630.390,3961.696,716.146,344.475,101.194,8.191,0.000,0.000,0.000
472,164.673,16377.592,16377.592,16513.063,11077.283,6762.380,4626.108,3956.031,715.151,343.996,101.090,8.188,0.000,0.000,0.000
473,165.047,16298.115,16298.115,16488.716,11050.471,6749.690,4621.928,3950.390,714.156,343.518,100.727,8.186,0.000,0.000,0.000
474,165.421,16262.760,16262.760,16464.913,11023.659,6737.680,4617.849,3944.768,713.163,343.043,100.107,8.184,0.000,0.000,0.000
475,165.795,16439.729,16439.729,16441.603,10996.848,6726.300,4613.870,3939.160,712.170,342.568,99.235,8.183,0.000,0.000,0.000
476,166.169,16421.920,16421.920,16418.736,10970.036,6715.500,4609.988,3933.559,711.178,342.094,98.118,8.182,0.000,0.000,0.000
477,166.542,16620.594,16620.594,16396.261,10943.224,6705.228,4606.201,3927.959,710.186,341.620,96.768,8.181,0.000,0.000,0.000
478,166.916,16054.112,16054.112,16395.887,10938.170,6704.407,4609.228,3926.947,710.223,341.547,95.224,8.192,0.000,0.000,0.000
479,167.290,16235.095,16235.095,16395.809,10933.116,6704.008,4612.347,3925.925,710.260,341.474,93.472,8.204,0.000,0.000,0.000
480,167.663,16187.805,16187.805,16395.983,10928.062,6703.977,4615.557,3924.888,710.298,341.400,91.530,8.216,0.000,0.000,0.000
481,168.037,16611.754,16611.754,16396.367,10923.008,6704.262,4618.853,3923.830,710.336,341.325,89.416,8.228,0.000,0.000,0.000
482,168.411,16421.641,16421.641,16396.925,10917.953,6704.813,4622.233,3922.750,710.374,341.247,87.148,8.241,0.000,0.000,0.000
483,168.784,16219.526,16219.526,16397.619,10912.899,6705.581,4625.694,3921.644,710.412,341.168,84.748,8.254,0.000,0.000,0.000
484,169.158,16234.915,16234.915,16398.420,10907.845,6706.519,4629.231,3920.509,710.451,341.087,82.237,8.267,0.000,0.000,0.000
485,169.531,16304.750,16304.750,16399.297,10902.791,6707.584,4632.841,3919.343,710.490,341.003,79.636,8.281,0.000,0.000,0.000
486,169.905,16419.506,16419.506,16400.227,10897.737,6708.734,4636.520,3918.145,710.530,340.917,76.967,8.295,0.000,0.000,0.000
487,170.278,16089.848,16089.848,16401.185,10892.683,6709.930,4640.264,3916.913,710.571,340.829,74.251,8.310,0.000,0.000,0.000
488,170.652,16277.553,16277.553,16402.154,10887.628,6711.136,4644.068,3915.648,710.612,340.738,71.510,8.324,0.000,0.000,0.000
489,171.025,16451.017,16451.017,16403.116,10882.574,6712.318,4647.929,3914.349,710.655,340.645,68.762,8.339,0.000,0.000,0.000
490,171.398,16290.697,16290.697,16404.057,10877.520,6713.448,4651.843,3913.017,710.700,340.550,66.028,8.354,0.000,0.000,0.000
491,171.772,16235.861,16235.861,16404.964,10872.466,6714.497,4655.804,3911.653,710.747,340.452,63.325,8.369,0.000,0.000,0.000
492,172.145,16053.549,16053.549,16405.829,10867.412,6715.441,4659.809,3910.260,710.798,340.352,60.669,8.384,0.000,0.000,0.000
493,172.519,16014.174,16014.174,16406.644,10862.358,6716.259,4663.852,3908.838,710.852,340.251,58.076,8.399,0.000,0.000,0.000
494,172.892,16254.135,16254.135,16407.402,10857.303,6716.932,4667.931,3907.390,710.910,340.148,55.558,8.414,0.000,0.000,0.000
495,173.265,16029.144,16029.144,16408.100,10852.249,6717.446,4672.041,3905.920,710.975,340.044,53.128,8.429,0.000,0.000,0.000
496,173.638,16217.451,16217.451,16408.736,10847.195,6717.787,4676.177,3904.431,711.045,339.939,50.795,8.444,0.000,0.000,0.000
497,174.012,15988.093,15988.093,16409.308,10842.141,6717.944,4680.335,3902.927,711.124,339.833,48.568,8.459,0.000,0.000,0.000
498,174.385,16289.614,16289.614,16409.817,10837.087,6717.912,4684.512,3901.412,711.211,339.727,46.452,8.474,0.000,0.000,0.000
499,174.758,16345.245,16345.245,16410.267,10832.033,6717.685,4688.703,3899.890,711.308,339.621,44.453,8.489,0.000,0.000,0.000
500,175.131,16246.869,16246.869,16410.661,10826.978,6717.260,4692.906,3898.367,711.417,339.516,42.574,8.503,0.000,0.000,0.000
501,175.504,16167.173,16167.173,16411.003,10821.924,6716.640,4697.116,3896.847,711.538,339.412,40.816,8.518,0.000,0.000,0.000
502,175.878,16439.700,16439.700,16411.302,10816.870,6715.825,4701.330,3895.335,711.674,339.309,39.179,8.532,0.000,0.000,0.000
503,176.251,16203.241,16203.241,16411.566,10811.816,6714.822,4705.545,3893.838,711.825,339.208,37.663,8.546,0.000,0.000,0.000
504,176.624,16684.863,16684.863,16411.804,10806.762,6713.638,4709.758,3892.361,711.993,339.109,36.266,8.560,0.000,0.000,0.000
505,176.997,16660.616,16660.616,16412.027,10801.708,6712.283,4713.966,3890.910,712.180,339.014,34.984,8.573,0.000,0.000,0.000
506,177.370,16456.876,16456.876,16412.249,10796.654,6710.768,4718.165,3889.491,712.386,338.921,33.814,8.586,0.000,0.000,0.000
507,177.743,16520.594,16520.594,16412.484,10791.599,6709.107,4722.354,3888.109,712.613,338.832,32.750,8.600,0.000,0.000,0.000
508,178.116,16321.278,16321.278,16412.746,10786.545,6707.317,4726.530,3886.771,712.862,338.748,31.788,8.612,0.000,0.000,0.000
509,178.489,16695.157,16695.157,16413.053,10781.491,6705.413,4730.690,3885.484,713.134,338.667,30.922,8.625,0.000,0.000,0.000
510,178.862,16356.273,16356.273,16413.423,10776.437,6703.416,4734.832,3884.252,713.430,338.592,30.146,8.637,0.000,0.000,0.000
511,179.235,16623.892,16623.892,16413.875,10771.383,6701.347,4738.952,3883.082,713.752,338.522,29.454,8.649,0.000,0.000,0.000
512,179.608,16467.763,16467.763,16414.430,10766.329,6699.228,4743.049,3881.980,714.099,338.457,28.840,8.661,0.000,0.000,0.000
513,179.981,16593.006,16593.006,16415.109,10761.274,6697.082,4747.119,3880.951,714.472,338.398,28.297,8.672,0.000,0.000,0.000
514,180.353,16876.273,16876.273,16415.935,10756.220,6694.936,4751.160,3880.001,714.872,338.345,27.819,8.683,0.000,0.000,0.000
515,180.726,16542.793,16542.793,16416.933,10751.166,6692.817,4755.168,3879.137,715.299,338.299,27.400,8.694,0.000,0.000,0.000
516,181.099,16875.890,16875.890,16418.126,10746.112,6690.753,4759.141,3878.362,715.753,338.259,27.035,8.705,0.000,0.000,0.000
517,181.472,16513.078,16513.078,16419.542,10741.058,6688.773,4763.075,3877.683,716.234,338.226,26.718,8.715,0.000,0.000,0.000
518,181.845,16781.620,16781.620,16421.208,10736.004,6686.910,4766.966,3877.104,716.741,338.199,26.445,8.725,0.000,0.000,0.000
519,182.217,16899.599,16899.599,16423.153,10730.949,6685.195,4770.811,3876.631,717.273,338.180,26.210,8.735,0.000,0.000,0.000
520,182.590,16606.531,16606.531,16425.407,10725.895,6683.663,4774.605,3876.269,717.830,338.167,26.008,8.745,0.000,0.000,0.000
521,182.963,16473.516,16473.516,16428.001,10720.841,6682.351,4778.344,3876.023,718.411,338.162,25.837,8.754,0.000,0.000,0.000
522,183.335,16461.169,16461.169,16430.970,10715.787,6681.295,4782.023,3875.898,719.015,338.164,25.693,8.763,0.000,0.000,0.000
523,183.708,16892.041,16892.041,16434.350,10710.733,6680.537,4785.638,3875.899,719.641,338.173,25.572,8.772,0.000,0.000,0.000
524,184.081,16788.898,16788.898,16438.178,10705.679,6680.117,4789.183,3876.031,720.286,338.190,25.471,8.780,0.000,0.000,0.000
525,184.453,16591.599,16591.599,16442.495,10700.624,6680.080,4792.654,3876.300,720.950,338.214,25.389,8.789,0.000,0.000,0.000
526,184.826,16543.631,16543.631,16447.344,10695.570,6680.472,4796.045,3876.711,721.630,338.246,25.324,8.797,0.000,0.000,0.000
527,185.199,16582.459,16582.459,16452.773,10690.516,6681.342,4799.352,3877.270,722.325,338.286,25.274,8.805,0.000,0.000,0.000
528,185.571,16460.122,16460.122,16458.832,10685.462,6682.743,4802.569,3877.983,723.033,338.333,25.238,8.812,0.000,0.000,0.000
529,185.944,16410.307,16410.307,16465.573,10680.408,6684.729,4805.692,3878.858,723.752,338.389,25.216,8.820,0.000,0.000,0.000
530,186.316,16516.424,16516.424,16473.057,10675.354,6687.358,4808.715,3879.900,724.480,338.453,25.206,8.827,0.000,0.000,0.000
531,186.689,16507.184,16507.184,16481.346,10670.299,6690.693,4811.634,3881.116,725.214,338.525,25.210,8.833,0.000,0.000,0.000
532,187.061,16496.514,16496.514,16490.507,10665.245,6694.798,4814.446,3882.516,725.954,338.607,25.226,8.840,0.000,0.000,0.000
533,187.434,16446.262,16446.262,16500.612,10660.191,6699.742,4817.147,3884.105,726.697,338.699,25.256,8.846,0.000,0.000,0.000
534,187.806,16602.411,16602.411,16511.740,10655.137,6705.598,4819.733,3885.894,727.440,338.800,25.301,8.852,0.000,0.000,0.000
535,188.178,16721.868,16721.868,16523.972,10650.083,6712.444,4822.203,3887.890,728.183,338.913,25.361,8.858,0.000,0.000,0.000
536,188.551,16154.971,16154.971,16537.398,10645.029,6720.359,4824.554,3890.103,728.924,339.036,25.438,8.864,0.000,0.000,0.000
537,188.923,16458.845,16458.845,16552.110,10639.974,6729.428,4826.785,3892.541,729.660,339.173,25.534,8.869,0.000,0.000,0.000
538,189.295,16507.525,16507.525,16568.207,10634.920,6739.740,4828.895,3895.215,730.390,339.322,25.650,8.874,0.000,0.000,0.000
539,189.668,16717.501,16717.501,16585.792,10629.866,6751.388,4830.885,3898.132,731.113,339.485,25.789,8.879,0.000,0.000,0.000
540,190.040,16205.497,16205.497,16604.973,10624.812,6764.466,4832.756,3901.303,731.828,339.663,25.952,8.883,0.000,0.000,0.000
541,190.412,16461.123,16461.123,16625.861,10619.758,6779.074,4834.509,3904.736,732.533,339.857,26.143,8.887,0.000,0.000,0.000
542,190.785,16538.929,16538.929,16648.571,10614.704,6795.314,4836.145,3908.439,733.228,340.068,26.364,8.891,0.000,0.000,0.000
543,191.157,16210.918,16210.918,16673.222,10609.649,6813.291,4837.670,3912.420,733.911,340.297,26.617,8.895,0.000,0.000,0.000
544,191.529,16350.122,16350.122,16699.933,10604.595,6833.109,4839.085,3916.686,734.582,340.545,26.906,8.899,0.000,0.000,0.000
545,191.901,16461.018,16461.018,16728.825,10599.541,6854.877,4840.394,3921.241,735.241,340.813,27.234,8.902,0.000,0.000,0.000
546,192.273,16135.399,16135.399,16760.017,10594.487,6878.702,4841.604,3926.091,735.886,341.103,27.605,8.905,0.000,0.000,0.000
547,192.645,16501.898,16501.898,16793.631,10589.433,6904.690,4842.717,3931.237,736.518,341.416,28.022,8.908,0.000,0.000,0.000
548,193.018,16446.558,16446.558,16829.781,10584.379,6932.949,4843.741,3936.682,737.137,341.752,28.488,8.910,0.000,0.000,0.000
549,193.390,16403.845,16403.845,16868.580,10579.325,6963.579,4844.680,3942.423,737.742,342.112,29.009,8.912,0.000,0.000,0.000
550,193.762,16062.252,16062.252,16910.134,10574.270,6996.681,4845.541,3948.457,738.333,342.497,29.587,8.915,0.000,0.000,0.000
551,194.134,16528.722,16528.722,16954.543,10569.216,7032.349,4846.329,3954.779,738.911,342.909,30.228,8.916,0.000,0.000,0.000
552,194.506,16387.958,16387.958,17001.898,10564.162,7070.669,4847.051,3961.379,739.476,343.346,30.935,8.918,0.000,0.000,0.000
553,194.878,16477.926,16477.926,17052.276,10559.108,7111.721,4847.712,3968.248,740.028,343.811,31.713,8.920,0.000,0.000,0.000
554,195.250,16314.184,16314.184,17105.745,10554.054,7155.574,4848.318,3975.370,740.568,344.303,32.568,8.921,0.000,0.000,0.000
555,195.622,16400.606,16400.606,17162.358,10549.000,7202.287,4848.875,3982.729,741.095,344.822,33.504,8.922,0.000,0.000,0.000
556,195.994,16528.797,16528.797,17222.148,10543.945,7251.904,4849.389,3990.304,741.611,345.368,34.525,8.923,0.000,0.000,0.000
557,196.366,16473.455,16473.455,17285.135,10538.891,7304.457,4849.864,3998.073,742.115,345.940,35.638,8.924,0.000,0.000,0.000
558,196.738,16408.478,16408.478,17351.315,10533.837,7359.958,4850.305,4006.009,742.609,346.538,36.847,8.924,0.000,0.000,0.000
559,197.110,16536.360,16536.360,17420.664,10528.783,7418.404,4850.717,4014.083,743.093,347.161,38.157,8.925,0.000,0.000,0.000
560,197.481,16659.752,16659.752,17493.133,10523.729,7479.769,4851.103,4022.262,743.567,347.807,39.575,8.925,0.000,0.000,0.000
561,197.853,16871.156,16871.156,17568.649,10518.675,7544.008,4851.467,4030.513,744.031,348.476,41.104,8.925,0.000,0.000,0.000
562,198.225,16583.292,16583.292,17647.113,10513.620,7611.051,4851.812,4038.798,744.487,349.165,42.750,8.925,0.000,0.000,0.000
563,198.597,17034.655,17034.655,17728.396,10508.566,7680.803,4852.141,4047.077,744.934,349.872,44.519,8.925,0.000,0.000,0.000
564,198.969,16827.131,16827.131,17812.345,10503.512,7753.146,4852.455,4055.310,745.373,350.595,46.415,8.925,0.000,0.000,0.000
565,199.340,17010.676,17010.676,17898.772,10498.458,7827.931,4852.758,4063.455,745.805,351.331,48.444,8.924,0.000,0.000,0.000
566,199.712,17117.036,17117.036,17987.465,10493.404,7904.985,4853.049,4071.467,746.229,352.078,50.608,8.924,0.000,0.000,0.000
567,200.084,17232.334,17232.334,18078.177,10488.350,7984.104,4853.330,4079.303,746.646,352.832,52.914,8.923,0.000,0.000,0.000
568,200.456,16774.708,16774.708,18170.635,10483.295,8065.056,4853.601,4086.920,747.056,353.590,55.364,8.923,0.000,0.000,0.000
569,200.827,17352.968,17352.968,18264.536,10478.241,8147.581,4853.864,4094.274,747.460,354.349,57.961,8.922,0.000,0.000,0.000
570,201.199,17043.652,17043.652,18359.550,10473.187,8231.390,4854.118,4101.323,747.858,355.105,60.708,8.921,0.000,0.000,0.000
571,201.571,17430.066,17430.066,18455.318,10468.133,8316.169,4854.363,4108.028,748.250,355.855,63.608,8.920,0.000,0.000,0.000
572,201.942,17465.154,17465.154,18551.460,10463.079,8401.575,4854.599,4114.351,748.636,356.593,66.661,8.919,0.000,0.000,0.000
573,202.314,17220.896,17220.896,18647.570,10458.025,8487.240,4854.824,4120.260,749.016,357.318,69.868,8.917,0.000,0.000,0.000
574,202.685,17543.545,17543.545,18743.225,10452.970,8572.777,4855.040,4125.723,749.391,358.024,73.228,8.916,0.000,0.000,0.000
575,203.057,17411.823,17411.823,18837.984,10447.916,8657.775,4855.245,4130.716,749.760,358.708,76.739,8.915,0.000,0.000,0.000
576,203.429,17816.239,17816.239,18931.394,10442.862,8741.806,4855.437,4135.221,750.124,359.367,80.399,8.913,0.000,0.000,0.000
577,203.800,17730.520,17730.520,19022.992,10437.808,8824.430,4855.618,4139.223,750.483,359.997,84.203,8.912,0.000,0.000,0.000
578,204.172,17967.227,17967.227,19112.309,10432.754,8905.194,4855.784,4142.717,750.837,360.594,88.147,8.910,0.000,0.000,0.000
579,204.543,17731.551,17731.551,19198.878,10427.700,8983.637,4855.937,4145.705,751.185,361.156,92.223,8.908,0.000,0.000,0.000
580,204.915,17846.661,17846.661,19282.234,10422.645,9059.296,4856.074,4148.199,751.528,361.681,96.424,8.906,0.000,0.000,0.000
581,205.286,18099.283,18099.283,19361.923,10417.591,9131.709,4856.194,4150.218,751.865,362.166,100.739,8.904,0.000,0.000,0.000
582,205.657,18236.993,18236.993,19437.506,10412.537,9200.420,4856.298,4151.792,752.197,362.610,105.159,8.902,0.000,0.000,0.000
583,206.029,18044.466,18044.466,19508.562,10407.483,9264.982,4856.384,4152.964,752.524,363.011,109.669,8.900,0.000,0.000,0.000
584,206.400,18321.828,18321.828,19574.698,10402.429,9324.963,4856.450,4153.788,752.846,363.370,114.257,8.898,0.000,0.000,0.000
585,206.772,18266.166,18266.166,19635.551,10397.375,9379.949,4856.497,4154.329,753.162,363.686,118.905,8.896,0.000,0.000,0.000
586,207.143,18505.237,18505.237,19690.795,10392.320,9429.553,4856.523,4154.667,753.472,363.962,123.598,8.893,0.000,0.000,0.000
587,207.514,18726.387,18726.387,19740.145,10387.266,9473.412,4856.526,4154.897,753.776,364.198,128.316,8.891,0.000,0.000,0.000
588,207.886,18469.928,18469.928,19783.363,10382.212,9511.198,4856.507,4155.128,754.075,364.399,133.040,8.889,0.000,0.000,0.000
589,208.257,18385.828,18385.828,19820.263,10377.158,9542.617,4856.463,4155.486,754.367,364.568,137.749,8.886,0.000,0.000,0.000
590,208.628,18365.144,18365.144,19850.717,10372.104,9567.416,4856.395,4156.113,754.654,364.710,142.419,8.883,0.000,0.000,0.000
591,208.999,18384.742,18384.742,19874.656,10367.050,9585.383,4856.300,4157.172,754.933,364.832,147.028,8.881,0.000,0.000,0.000
592,209.371,18306.086,18306.086,19892.077,10361.996,9596.352,4856.177,4158.842,755.206,364.942,151.552,8.878,0.000,0.000,0.000
593,209.742,18496.110,18496.110,19903.043,10356.941,9600.204,4856.026,4161.324,755.472,365.049,155.966,8.875,0.000,0.000,0.000
594,210.113,18727.734,18727.734,19907.690,10351.887,9596.868,4855.845,4164.839,755.731,365.163,160.244,8.872,0.000,0.000,0.000
595,210.484,18365.341,18365.341,19906.227,10346.833,9586.324,4855.633,4169.632,755.983,365.296,164.363,8.869,0.000,0.000,0.000
596,210.855,18256.697,18256.697,19898.940,10341.779,9568.600,4855.389,4175.972,756.227,365.463,168.295,8.866,0.000,0.000,0.000
597,211.227,18483.048,18483.048,19886.189,10336.725,9543.777,4855.112,4184.151,756.463,365.679,172.017,8.863,0.000,0.000,0.000
598,211.598,18342.262,18342.262,19868.416,10331.671,9511.983,4854.800,4194.489,756.691,365.962,175.503,8.860,0.000,0.000,0.000
599,211.969,18401.445,18401.445,19846.137,10326.616,9473.393,4854.454,4207.333,756.911,366.331,178.730,8.857,0.000,0.000,0.000
600,212.340,18325.398,18325.398,19819.949,10321.562,9428.231,4854.072,4223.059,757.123,366.808,181.675,8.853,0.000,0.000,0.000
601,212.711,18081.005,18081.005,19790.525,10316.508,9376.763,4853.654,4242.072,757.326,367.416,184.317,8.850,0.000,0.000,0.000
602,213.082,18671.714,18671.714,19758.615,10311.454,9319.294,4853.199,4264.810,757.521,368.182,186.635,8.846,0.000,0.000,0.000
603,213.453,18305.739,18305.739,19725.043,10306.400,9256.168,4852.707,4291.744,757.707,369.134,188.612,8.843,0.000,0.000,0.000
604,213.824,18501.435,18501.435,19690.705,10301.346,9187.764,4852.179,4323.375,757.884,370.304,190.232,8.839,0.000,0.000,0.000
605,214.195,18363.079,18363.079,19656.565,10296.291,9114.487,4851.615,4360.242,758.053,371.726,191.479,8.836,0.000,0.000,0.000
606,214.566,18271.084,18271.084,19623.655,10291.237,9036.770,4851.016,4402.917,758.213,373.435,192.342,8.832,0.000,0.000,0.000
607,214.937,18023.090,18023.090,19593.067,10286.183,8955.066,4850.384,4452.009,758.365,375.473,192.813,8.829,0.000,0.000,0.000
608,215.308,18322.170,18322.170,19565.954,10281.129,8869.844,4849.720,4508.163,758.508,377.881,192.884,8.825,0.000,0.000,0.000
609,215.679,18466.838,18466.838,19543.521,10276.075,8781.583,4849.027,4572.060,758.644,380.705,192.552,8.821,0.000,0.000,0.000
610,216.050,18750.725,18750.725,19527.022,10271.021,8690.772,4848.308,4644.414,758.772,383.995,191.815,8.818,0.000,0.000,0.000
611,216.420,18442.515,18442.515,19517.755,10265.966,8597.899,4847.566,4725.976,758.893,387.802,190.675,8.814,0.000,0.000,0.000
612,216.791,18646.810,18646.810,19517.054,10260.912,8503.452,4846.806,4817.532,759.008,392.182,189.136,8.810,0.000,0.000,0.000
613,217.162,18656.500,18656.500,19526.289,10255.858,8407.911,4846.031,4919.895,759.116,397.195,187.206,8.807,0.000,0.000,0.000
614,217.533,18804.176,18804.176,19546.851,10250.804,8311.744,4845.249,5033.911,759.219,402.902,184.894,8.803,0.000,0.000,0.000
615,217.904,18947.016,18947.016,19580.151,10245.750,8215.409,4844.463,5160.450,759.318,409.370,182.213,8.799,0.000,0.000,0.000
616,218.275,19338.915,19338.915,19627.612,10240.696,8119.341,4843.682,5300.407,759.414,416.666,179.178,8.795,0.000,0.000,0.000
617,218.645,18949.366,18949.366,19690.659,10235.641,8023.958,4842.913,5454.693,759.507,424.864,175.806,8.792,0.000,0.000,0.000
618,219.016,19748.620,19748.620,19770.714,10230.587,7929.651,4842.162,5624.232,759.598,434.037,172.116,8.788,0.000,0.000,0.000
619,219.387,19797.922,19797.922,19869.184,10225.533,7836.790,4841.440,5809.957,759.690,444.265,168.130,8.785,0.000,0.000,0.000
620,219.757,19593.331,19593.331,19987.454,10220.479,7745.712,4840.755,6012.799,759.782,455.628,163.870,8.781,0.000,0.000,0.000
621,220.128,20083.804,20083.804,20126.879,10215.425,7656.728,4840.117,6233.684,759.877,468.208,159.361,8.778,0.000,0.000,0.000
622,220.499,20579.970,20579.970,20288.771,10210.371,7570.118,4839.536,6473.522,759.975,482.089,154.628,8.774,0.000,0.000,0.000
623,220.869,20660.981,20660.981,20474.388,10205.316,7486.131,4839.022,6733.199,760.079,497.358,149.699,8.771,0.000,0.000,0.000
624,221.240,21078.978,21078.978,20684.928,10200.262,7404.987,4838.587,7013.568,760.190,514.101,144.599,8.768,0.000,0.000,0.000
625,221.611,21853.584,21853.584,20921.515,10195.208,7326.872,4838.243,7315.434,760.309,532.405,139.357,8.765,0.000,0.000,0.000
626,221.981,22013.937,22013.937,21185.184,10190.154,7251.944,4838.002,7639.551,760.439,552.357,134.000,8.762,0.000,0.000,0.000
627,222.352,22368.448,22368.448,21476.875,10185.100,7180.331,4837.875,7986.603,760.581,574.042,128.556,8.759,0.000,0.000,0.000
628,222.722,22769.583,22769.583,21797.419,10180.046,7112.132,4837.876,8357.195,760.736,597.544,123.051,8.756,0.000,0.000,0.000
629,223.093,23363.464,23363.464,22147.523,10174.991,7047.418,4838.018,8751.840,760.907,622.945,117.513,8.754,0.000,0.000,0.000
630,223.464,23574.907,23574.907,22527.760,10169.937,6986.237,4838.312,9170.948,761.095,650.320,111.967,8.752,0.000,0.000,0.000
631,223.834,24276.160,24276.160,22938.557,10164.883,6928.611,4838.774,9614.811,761.303,679.742,106.438,8.749,0.000,0.000,0.000
632,224.205,25185.020,25185.020,23380.183,10159.829,6874.540,4839.417,10083.591,761.532,711.279,100.949,8.748,0.000,0.000,0.000
633,224.575,25429.951,25429.951,23852.735,10154.775,6824.004,4840.253,10577.308,761.785,744.989,95.522,8.746,0.000,0.000,0.000
634,224.946,25925.949,25925.949,24356.130,10149.721,6776.964,4841.297,11095.830,762.062,780.925,90.179,8.744,0.000,0.000,0.000
635,225.316,26601.163,26601.163,24871.371,10125.947,6725.689,4836.501,11635.143,761.441,818.799,84.935,8.734,0.000,0.000,0.000
636,225.686,27591.955,27591.955,25416.699,10102.174,6677.772,4831.926,12198.515,760.848,858.976,79.811,8.723,0.000,0.000,0.000
637,226.057,27972.485,27972.485,25991.425,10078.401,6633.128,4827.583,12785.291,760.283,901.476,74.822,8.713,0.000,0.000,0.000
638,226.427,29041.414,29041.414,26594.641,10054.627,6591.661,4823.486,13394.622,759.750,946.309,69.982,8.703,0.000,0.000,0.000
639,226.798,29632.332,29632.332,27225.214,10030.854,6553.270,4819.644,14025.457,759.249,993.470,65.303,8.693,0.000,0.000,0.000
640,227.168,30657.514,30657.514,27881.783,10007.081,6517.842,4816.070,14676.544,758.783,1042.938,60.795,8.684,0.000,0.000,0.000
641,227.538,31154.662,31154.662,28562.752,9983.307,6485.261,4812.772,15346.419,758.352,1094.678,56.466,8.674,0.000,0.000,0.000
642,227.909,32165.635,32165.635,29266.293,9959.534,6455.407,4809.762,16033.409,757.959,1148.638,52.323,8.666,0.000,0.000,0.000
643,228.279,33022.644,33022.644,29990.348,9935.760,6428.156,4807.048,16735.633,757.605,1204.749,48.371,8.657,0.000,0.000,0.000
644,228.649,34237.483,34237.483,30732.627,9911.987,6403.384,4804.638,17451.002,757.292,1262.921,44.613,8.649,0.000,0.000,0.000
645,229.019,34372.188,34372.188,31490.618,9888.214,6380.964,4802.540,18177.224,757.020,1323.050,41.051,8.641,0.000,0.000,0.000
646,229.390,36125.169,36125.169,32261.594,9864.440,6360.774,4800.760,18911.816,756.790,1385.008,37.685,8.634,0.000,0.000,0.000
647,229.760,36812.331,36812.331,33042.622,9840.667,6342.689,4799.305,19652.107,756.604,1448.651,34.513,8.627,0.000,0.000,0.000
648,230.130,37670.010,37670.010,33830.579,9816.894,6326.588,4798.177,20395.256,756.463,1513.813,31.535,8.620,0.000,0.000,0.000
649,230.500,38548.801,38548.801,34622.164,9793.120,6312.355,4797.382,21138.264,756.366,1580.311,28.746,8.614,0.000,0.000,0.000
650,230.870,39401.047,39401.047,35413.917,9769.347,6299.873,4796.920,21877.990,756.316,1647.941,26.142,8.608,0.000,0.000,0.000
651,231.241,39925.285,39925.285,36202.242,9745.574,6289.033,4796.794,22611.174,756.311,1716.483,23.718,8.602,0.000,0.000,0.000
652,231.611,40833.970,40833.970,36983.424,9721.800,6279.727,4797.002,23334.453,756.352,1785.696,21.468,8.597,0.000,0.000,0.000
653,231.981,42014.124,42014.124,37753.657,9698.027,6271.853,4797.544,24044.390,756.440,1855.325,19.386,8.592,0.000,0.000,0.000
654,232.351,42695.476,42695.476,38509.073,9674.254,6265.312,4798.416,24737.494,756.573,1925.099,17.465,8.588,0.000,0.000,0.000
655,232.721,43388.675,43388.675,39245.764,9650.480,6260.010,4799.614,25410.249,756.752,1994.731,15.697,8.584,0.000,0.000,0.000
656,233.091,43821.269,43821.269,39959.814,9626.707,6255.857,4801.132,26059.141,756.976,2063.925,14.075,8.580,0.000,0.000,0.000
