file	side	api	kind	line	receiver	args
BecquerelMonitor/DCResultView.cs	print	ToString	UNK	60	this.resultTranslation	
BecquerelMonitor/DCResultView.cs	print	ToString	UNK	62	this.resultCorrection	
BecquerelMonitor/DCResultView.cs	print	ToString	NUM	111	errorLevel	
BecquerelMonitor/DCResultView.cs	print	ToString	UNK	131	measurementResult.ResultValue	format
BecquerelMonitor/DCResultView.cs	print	ToString	NUM	146	num	format
BecquerelMonitor/DCResultView.cs	print	ToString	NUM	146	epsilon	format
BecquerelMonitor/DCResultView.cs	print	ToString	UNK	155	measurementResult.MDA	format
BecquerelMonitor/DCResultView.cs	print	ToString	UNK	200	measurementResult2.ResultValue	format
BecquerelMonitor/DCResultView.cs	print	ToString	NUM	202	num2	format
BecquerelMonitor/DCResultView.cs	print	ToString	NUM	202	epsilon	format
BecquerelMonitor/DCResultView.cs	print	ToString	UNK	212	measurementResult2.MDA	format
BecquerelMonitor/DCResultView.cs	print	concat	NUM	111	errorLevel	
BecquerelMonitor/DCResultView.cs	print	concat	NUM	146	epsilon	
BecquerelMonitor/DCResultView.cs	print	concat	NUM	202	epsilon	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	NUM	295	i	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	455	config.DefaultMeasurementTime	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	456	config.NumberOfChannels	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	457	config.ChannelPitch	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	490	polynomialEnergyCalibration.Coefficients[3]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	498	polynomialEnergyCalibration.Coefficients[4]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	507	polynomialEnergyCalibration.Coefficients[2]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	513	polynomialEnergyCalibration.Coefficients[1]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	514	polynomialEnergyCalibration.Coefficients[0]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	524	rc_config.RC_EnergyCalibration	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	541	obs_config.OBS_EnergyCalibration	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	764	Guid.NewGuid()	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1094	ex	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1272	polynomialEnergyCalibration.Coefficients[0]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1273	polynomialEnergyCalibration.Coefficients[1]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1277	polynomialEnergyCalibration.Coefficients[2]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1281	polynomialEnergyCalibration.Coefficients[3]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1285	polynomialEnergyCalibration.Coefficients[4]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1344	polynomialEnergyCalibration.Coefficients[0]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1345	polynomialEnergyCalibration.Coefficients[1]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1346	polynomialEnergyCalibration.Coefficients[2]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1393	polynomialEnergyCalibration.Coefficients[0]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1394	polynomialEnergyCalibration.Coefficients[1]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1395	polynomialEnergyCalibration.Coefficients[2]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1396	deviceconfig.OBS_EnergyCalibration	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1442	BitConverter.DoubleToInt64Bits(polynomialEnergyCalibration.C	" "
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	NUM	1472	crc32	" "
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	NUM	1863	num	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1964	energyCalibration.Coefficients[2]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1968	energyCalibration.Coefficients[3]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1972	energyCalibration.Coefficients[4]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1974	energyCalibration.Coefficients[1]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1975	energyCalibration.Coefficients[0]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	NUM	2019	threshold	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	NUM	2049	threshold	
BecquerelMonitor/DeviceConfigForm.cs	print	concat	NUM	1490	i	
BecquerelMonitor/DeviceConfigForm.cs	print	concat	NUM	1494	i	
BecquerelMonitor/DeviceConfigForm.cs	print	concat	NUM	295	i	
BecquerelMonitor/DeviceConfigForm.cs	print	concat	NUM	1490	i	
BecquerelMonitor/DeviceConfigForm.cs	print	concat	NUM	1494	i	
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	239		Resources.MessageRemoveDeviceConfig
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	1290		Resources.ERRReadDataFromPort
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	1351		Resources.ERRReadDataFromPort
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	1377		Resources.ERRReadDataFromPort
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	1403		Resources.ERRReadDataFromPort
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	1686		Resources.WriteCalibrationToAtomProProgr
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	2634		Resources.ERRFileOpenFailure
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	2846		Resources.ERRFileOpenFailure
BecquerelMonitor/DeviceConfigForm.cs	print	interpolation	UNK	942		
BecquerelMonitor/DeviceConfigForm.cs	parse	int.Parse	NUM	759	int	this.doubleTextBox5.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	int.Parse	NUM	760	int	this.integerTextBox1.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	double.Parse	NUM	761	double	this.doubleTextBox6.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	double.Parse	NUM	809	double	this.numericUpDown1.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	double.Parse	NUM	813	double	this.numericUpDown9.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	double.Parse	NUM	817	double	this.numericUpDown8.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	double.Parse	NUM	819	double	this.numericUpDown2.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	double.Parse	NUM	820	double	this.numericUpDown7.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	uint.Parse	NUM	1228	uint	result_arr[10], System.Globalization.NumberStyles.
BecquerelMonitor/DeviceConfigForm.cs	parse	ulong.Parse	NUM	1240	ulong	CalibrationCoefficients[i], System.Globalization.N
BecquerelMonitor/DeviceConfigForm.cs	parse	decimal.Parse	NUM	1888	decimal	text
BecquerelMonitor/DeviceConfigForm.cs	parse	decimal.Parse	NUM	1896	decimal	text2
BecquerelMonitor/DeviceConfigForm.cs	parse	decimal.Parse	NUM	1903	decimal	text2
BecquerelMonitor/DeviceConfigForm.Efficiency.cs	print	string.Format	UNK	474		Resources.EfficiencyTabCopySuffix
BecquerelMonitor/DeviceConfigForm.Efficiency.cs	print	string.Format	UNK	489		Resources.EfficiencyTabDeleteConfirm
BecquerelMonitor/DeviceConfigManager.cs	print	ToString	UNK	164	Guid.NewGuid()	
BecquerelMonitor/DeviceConfigManager.cs	print	ToString	UNK	204	Guid.NewGuid()	
BecquerelMonitor/DeviceConfigManager.cs	print	string.Format	UNK	120		Resources.ERRDuplicateDeviceConfigGUID
BecquerelMonitor/DeviceConfigManager.cs	print	string.Format	UNK	306		Resources.ERRConfigFileRenameFailed
BecquerelMonitor/DeviceConfigManager.cs	print	string.Format	UNK	464		Resources.ERRConfigFileDeleteFailed
BecquerelMonitor/DocEnergySpectrum.cs	print	ToString	UNK	567	base.GetType()	
BecquerelMonitor/DocEnergySpectrum.cs	print	string.Format	UNK	1121		Properties.Resources.FsaNoFwhmSource
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	787	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	813	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	841	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	1161	PolynomialOrder	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	1349	PolynomialOrder	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	787	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	813	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	841	list_count	
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	90		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	348		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	360		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	413		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	443		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	453		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	556		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1008		Resources.ERRSkippedMeasurementClassN42
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1042		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1078		Resources.ERROpenGBSFormat
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1181		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1218		Resources.ERRImportAtomSpectra
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1228		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1239		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1265		Resources.ERROpenAtomSpectraFormat
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1300		Resources.ERRUnsupportedCalibrationOrder
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1363		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1474		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1508		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1612		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1656		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1702		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1841		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1867		Resources.ERRBackgroundLoadFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1948		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2019		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2050		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2064		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2068		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2078		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2172		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2175		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2178		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2181		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2206		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2211		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2225		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2321		" 
BecquerelMonitor/DocumentManager.cs	print	interpolation	UNK	1399		
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	115	rate	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	119	rate	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	123	rate	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	126	epsilon	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	129	error	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	133	error	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	137	error	" "
BecquerelMonitor/DoseRate.cs	print	string.Format	UNK	140		" "
BecquerelMonitor/DoubleTextBox.cs	parse	double.TryParse	NUM	26	double	this.Text, out num
BecquerelMonitor/DoubleTextBox.cs	parse	double.TryParse	NUM	38	double	this.Text, out result
BecquerelMonitor/EfficiencyConfigData.cs	print	ToString	UNK	139	System.Guid.NewGuid()	
BecquerelMonitor/EfficiencyConfigData.cs	print	ToString	UNK	152	System.Guid.NewGuid()	
BecquerelMonitor/EfficiencyMakerForm.cs	print	ToString	UNK	1082	text	
BecquerelMonitor/EfficiencyMakerForm.cs	print	ToString	UNK	1286	args.Error	
BecquerelMonitor/EnergySpectrum.cs	print	concat	NUM	230	numberOfChannels	
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	2090	this.stopwatch.ElapsedTicks	
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	3674	val	
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	3690	val	
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	3917	num5	" "
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	3959	i	
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4335	this.cursorChannel	intFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4339	channelEnergy	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4344	channelGrossCounts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4367	adjBgChannelCounts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4373	num11	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4462	start_channel	intFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4462	end_channel	intFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4465	start_energy	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4465	end_energy	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4469	gross_counts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4474	adj_bg_counts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4478	bg_ratio	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4483	net_cps	preciseFloatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4483	net_cps_err	preciseFloatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4487	net_cps	preciseFloatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4493	net_counts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4493	net_counts_err	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4497	net_counts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4504	net_cps	preciseFloatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4522	Lc	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4527	Lu	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4532	Ld	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4535	Lq	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	4557	selection.ActivityLineKev	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	4565	selection.ActivityIntensity	" "
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4587	activityUpperLimit	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4592	activityByMassUpperLimit	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4597	activityByVolumeUpperLimit	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4605	activity	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4605	activityError	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4610	activityByMass	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4610	activityByMassError	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4615	activityByVolume	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4615	activityByVolumeError	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4641	peak_counts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	4644	(this.selectionFWHM * 100.0)	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	4645	(this.selectionFWHMinkev)	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4645	this.selectionFullWidth	intFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	4653	(this.selectionCentroidkeV)	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	4654	(this.selectionCentroidCh)	intFormat
BecquerelMonitor/EnergySpectrumView.cs	print	concat	NUM	4586	Activity	
