ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Ba
2077,713.159,143.604,152.388,83.332,68.901,18.014,0.000,65.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2078,713.516,138.900,153.047,83.153,68.837,17.999,0.000,66.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2079,713.874,139.123,153.701,82.974,68.777,17.984,0.000,66.938,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2080,714.232,137.678,154.350,82.795,68.721,17.970,0.000,67.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2081,714.590,142.344,154.993,82.616,68.668,17.956,0.000,68.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2082,714.948,144.159,155.629,82.437,68.620,17.943,0.000,69.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2083,715.305,157.714,156.258,82.258,68.574,17.930,0.000,69.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2084,715.663,149.085,156.879,82.079,68.533,17.917,0.000,70.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2085,716.021,144.826,157.491,81.900,68.494,17.905,0.000,71.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2086,716.379,115.862,158.093,81.721,68.459,17.893,0.000,71.739,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2087,716.736,165.937,158.686,81.542,68.428,17.881,0.000,72.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2088,717.094,158.159,159.268,81.362,68.399,17.870,0.000,72.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2089,717.452,170.751,159.838,81.183,68.374,17.860,0.000,73.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2090,717.810,159.493,160.396,81.004,68.352,17.849,0.000,74.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2091,718.168,154.307,160.942,80.825,68.332,17.840,0.000,74.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2092,718.526,163.863,161.475,80.646,68.316,17.830,0.000,75.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2093,718.883,163.975,161.994,80.467,68.303,17.821,0.000,75.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2094,719.241,170.641,162.498,80.288,68.292,17.813,0.000,76.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2095,719.599,158.011,162.987,80.109,68.284,17.805,0.000,76.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2096,719.957,175.307,163.461,79.930,68.279,17.797,0.000,77.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2097,720.315,141.900,163.919,79.751,68.277,17.790,0.000,77.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2098,720.673,161.418,164.360,79.572,68.277,17.784,0.000,78.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2099,721.031,180.011,164.784,79.393,68.279,17.777,0.000,78.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2100,721.389,150.789,165.191,79.214,68.285,17.772,0.000,79.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2101,721.747,158.233,165.580,79.035,68.292,17.766,0.000,79.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2102,722.104,171.196,165.950,78.856,68.302,17.762,0.000,79.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2103,722.462,175.492,166.302,78.677,68.315,17.758,0.000,80.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2104,722.820,164.344,166.634,78.498,68.330,17.754,0.000,80.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2105,723.178,161.751,166.947,78.319,68.347,17.751,0.000,80.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2106,723.536,173.159,167.240,78.140,68.367,17.748,0.000,81.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2107,723.894,185.529,167.514,77.961,68.390,17.746,0.000,81.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2108,724.252,154.344,167.767,77.782,68.415,17.744,0.000,81.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2109,724.610,173.567,167.999,77.603,68.442,17.743,0.000,81.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2110,724.968,187.936,168.211,77.424,68.472,17.742,0.000,81.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2111,725.326,159.344,168.401,77.245,68.504,17.742,0.000,82.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2112,725.684,171.381,168.571,77.066,68.538,17.743,0.000,82.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2113,726.042,162.492,168.719,76.887,68.575,17.744,0.000,82.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2114,726.400,165.937,168.845,76.708,68.614,17.745,0.000,82.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2115,726.758,169.233,168.950,76.529,68.655,17.748,0.000,82.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2116,727.116,146.418,169.033,76.350,68.699,17.750,0.000,82.581,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2117,727.474,166.011,169.095,76.171,68.745,17.754,0.000,82.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2118,727.832,162.454,169.134,75.992,68.794,17.758,0.000,82.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2119,728.190,165.381,169.152,75.813,68.845,17.762,0.000,82.543,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2120,728.548,145.900,169.149,75.634,68.898,17.768,0.000,82.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2121,728.906,144.196,169.123,75.455,68.954,17.774,0.000,82.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2122,729.264,176.863,169.077,75.276,69.012,17.780,0.000,82.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2123,729.623,161.530,169.009,75.097,69.073,17.787,0.000,82.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2124,729.981,148.604,168.920,74.918,69.136,17.795,0.000,81.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2125,730.339,157.714,168.810,74.739,69.202,17.804,0.000,81.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2126,730.697,177.603,168.679,74.560,69.271,17.813,0.000,81.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2127,731.055,177.011,168.529,74.381,69.343,17.823,0.000,81.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2128,731.413,178.492,168.358,74.202,69.417,17.834,0.000,81.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2129,731.771,158.419,168.167,74.023,69.495,17.846,0.000,80.824,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2130,732.129,159.714,167.957,73.844,69.575,17.858,0.000,80.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2131,732.487,152.825,167.728,73.665,69.656,17.871,0.000,80.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2132,732.845,155.456,167.480,73.486,69.740,17.885,0.000,79.853,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2133,733.204,172.233,167.214,73.307,69.825,17.899,0.000,79.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2134,733.562,162.973,166.929,73.128,69.912,17.915,0.000,79.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2135,733.920,187.085,166.624,72.949,70.001,17.931,0.000,78.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2136,734.278,167.048,166.300,72.770,70.091,17.949,0.000,78.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2137,734.636,127.011,165.958,72.591,70.182,17.967,0.000,77.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2138,734.994,159.233,165.598,72.412,70.275,17.986,0.000,77.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2139,735.353,150.751,165.221,72.233,70.370,18.006,0.000,76.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2140,735.711,166.121,164.827,72.054,70.467,18.027,0.000,76.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2141,736.069,160.973,164.416,71.875,70.565,18.048,0.000,75.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2142,736.427,152.196,163.989,71.696,70.664,18.071,0.000,75.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2143,736.786,156.789,163.547,71.517,70.765,18.095,0.000,74.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2144,737.144,178.787,163.090,71.338,70.868,18.120,0.000,74.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2145,737.502,171.714,162.619,71.159,70.973,18.145,0.000,73.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2146,737.860,135.899,162.134,70.980,71.079,18.172,0.000,72.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2147,738.218,135.529,161.636,70.801,71.187,18.200,0.000,72.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2148,738.577,180.307,161.125,70.622,71.297,18.229,0.000,71.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2149,738.935,150.937,160.603,70.443,71.408,18.259,0.000,70.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2150,739.293,178.306,160.069,70.264,71.522,18.290,0.000,70.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2151,739.652,147.121,159.525,70.085,71.637,18.323,0.000,69.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2152,740.010,168.751,158.971,69.906,71.754,18.356,0.000,68.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2153,740.368,140.492,158.408,69.727,71.873,18.390,0.000,68.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2154,740.726,191.825,157.836,69.548,71.995,18.424,0.000,67.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2155,741.085,165.085,157.256,69.369,72.118,18.458,0.000,66.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2156,741.443,141.085,156.669,69.190,72.244,18.492,0.000,65.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2157,741.801,158.492,156.075,69.011,72.373,18.527,0.000,65.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2158,742.160,137.197,155.476,68.832,72.503,18.562,0.000,64.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2159,742.518,144.048,154.872,68.653,72.637,18.597,0.000,63.636,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2160,742.876,158.640,154.263,68.474,72.773,18.632,0.000,62.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2161,743.235,159.714,153.651,68.295,72.912,18.667,0.000,62.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2162,743.593,129.788,153.036,68.116,73.053,18.702,0.000,61.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2163,743.951,144.603,152.418,67.937,73.198,18.737,0.000,60.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2164,744.310,157.640,151.800,67.758,73.345,18.772,0.000,59.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2165,744.668,151.788,151.180,67.578,73.496,18.807,0.000,58.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2166,745.027,125.381,150.560,67.399,73.649,18.842,0.000,58.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2167,745.385,146.011,149.941,67.220,73.807,18.877,0.000,57.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2168,745.743,163.047,149.324,67.041,73.967,18.912,0.000,56.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2169,746.102,127.566,148.708,66.862,74.131,18.946,0.000,55.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2170,746.460,140.973,148.094,66.683,74.298,18.980,0.000,54.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2171,746.819,167.640,147.480,66.504,74.468,19.014,0.000,53.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2172,747.177,149.640,146.868,66.325,74.641,19.047,0.000,53.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2173,747.535,167.788,146.257,66.146,74.817,19.080,0.000,52.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2174,747.894,152.937,145.649,65.967,74.996,19.112,0.000,51.537,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2175,748.252,128.418,145.043,65.788,75.178,19.144,0.000,50.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2176,748.611,134.826,144.441,65.609,75.363,19.175,0.000,49.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2177,748.969,145.159,143.842,65.430,75.550,19.205,0.000,49.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2178,749.328,164.233,143.248,65.251,75.738,19.235,0.000,48.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2179,749.686,128.529,142.658,65.072,75.928,19.263,0.000,47.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2180,750.045,153.899,142.073,64.893,76.120,19.292,0.000,46.659,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2181,750.403,142.343,141.494,64.714,76.312,19.319,0.000,45.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2182,750.762,152.158,140.921,64.535,76.506,19.345,0.000,45.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2183,751.120,126.380,140.354,64.356,76.702,19.371,0.000,44.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2184,751.479,137.825,139.794,64.177,76.898,19.396,0.000,43.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2185,751.837,162.233,139.242,63.998,77.096,19.420,0.000,42.722,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2186,752.196,138.603,138.696,63.819,77.296,19.443,0.000,41.955,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2187,752.554,139.936,138.159,63.640,77.496,19.465,0.000,41.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2188,752.913,136.307,137.630,63.461,77.698,19.485,0.000,40.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2189,753.271,141.640,137.111,63.282,77.901,19.505,0.000,39.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2190,753.630,140.936,136.606,63.103,78.107,19.524,0.000,38.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2191,753.988,113.900,136.104,62.924,78.313,19.542,0.000,38.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2192,754.347,121.381,135.611,62.745,78.521,19.558,0.000,37.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2193,754.706,140.825,135.129,62.566,78.730,19.573,0.000,36.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2194,755.064,153.084,134.656,62.387,78.939,19.587,0.000,36.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2195,755.423,141.047,134.195,62.208,79.149,19.599,0.000,35.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2196,755.781,136.640,133.743,62.029,79.359,19.611,0.000,34.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2197,756.140,135.270,133.303,61.850,79.571,19.621,0.000,34.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2198,756.499,135.121,132.874,61.671,79.785,19.629,0.000,33.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2199,756.857,130.418,132.456,61.492,79.999,19.637,0.000,32.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200,757.216,129.122,132.050,61.313,80.214,19.642,0.000,32.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2201,757.574,138.714,131.656,61.134,80.431,19.647,0.000,31.575,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2202,757.933,141.787,131.274,60.955,80.648,19.650,0.000,30.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2203,758.292,128.752,130.905,60.776,80.867,19.651,0.000,30.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2204,758.650,146.861,130.547,60.597,81.088,19.651,0.000,29.804,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2205,759.009,130.418,130.203,60.418,81.309,19.649,0.000,29.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2206,759.368,124.344,129.871,60.239,81.532,19.646,0.000,28.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2207,759.726,136.789,129.552,60.060,81.756,19.642,0.000,28.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2208,760.085,132.825,129.246,59.881,81.982,19.635,0.000,27.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2209,760.444,133.566,128.951,59.702,82.207,19.627,0.000,27.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2210,760.802,146.380,128.667,59.523,82.433,19.617,0.000,26.612,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2211,761.161,143.046,128.394,59.344,82.659,19.606,0.000,26.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2212,761.520,126.085,128.132,59.165,82.886,19.592,0.000,25.649,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2213,761.878,149.566,127.881,58.986,83.114,19.577,0.000,25.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2214,762.237,123.714,127.642,58.807,83.342,19.560,0.000,24.734,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2215,762.596,132.972,127.413,58.628,83.572,19.541,0.000,24.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2216,762.955,127.159,127.195,58.449,83.803,19.521,0.000,23.866,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2217,763.313,120.381,126.988,58.270,84.034,19.499,0.000,23.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2218,763.672,117.159,126.792,58.091,84.267,19.475,0.000,23.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2219,764.031,122.047,126.606,57.912,84.501,19.449,0.000,22.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2220,764.390,109.603,126.432,57.733,84.737,19.421,0.000,22.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2221,764.748,128.640,126.268,57.554,84.974,19.392,0.000,21.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2222,765.107,94.751,126.115,57.375,85.212,19.361,0.000,21.537,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2223,765.466,135.381,125.972,57.196,85.451,19.328,0.000,21.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2224,765.825,119.084,125.840,57.017,85.693,19.293,0.000,20.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2225,766.184,153.603,125.719,56.838,85.936,19.257,0.000,20.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2226,766.542,136.862,125.608,56.659,86.180,19.219,0.000,20.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2227,766.901,138.454,125.507,56.480,86.427,19.179,0.000,19.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2228,767.260,128.640,125.417,56.301,86.675,19.138,0.000,19.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2229,767.619,129.639,125.338,56.122,86.923,19.095,0.000,19.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2230,767.978,128.973,125.268,55.943,87.173,19.051,0.000,19.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2231,768.336,145.713,125.209,55.764,87.424,19.006,0.000,18.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2232,768.695,146.046,125.160,55.585,87.677,18.960,0.000,18.517,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2233,769.054,101.529,125.120,55.406,87.930,18.912,0.000,18.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2234,769.413,119.973,125.086,55.227,88.182,18.863,0.000,18.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2235,769.772,132.529,125.057,55.048,88.432,18.812,0.000,17.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2236,770.131,133.713,125.031,54.869,88.679,18.759,0.000,17.586,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237,770.490,139.454,125.009,54.690,88.923,18.705,0.000,17.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2238,770.848,116.085,124.989,54.511,89.163,18.650,0.000,17.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2239,771.207,125.047,124.973,54.332,89.399,18.593,0.000,16.974,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2240,771.566,128.343,124.959,54.153,89.630,18.535,0.000,16.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2241,771.925,131.640,124.946,53.973,89.858,18.476,0.000,16.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2242,772.284,122.937,124.936,53.794,90.081,18.416,0.000,16.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243,772.643,118.195,124.926,53.615,90.300,18.355,0.000,16.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2244,773.002,128.047,124.917,53.436,90.514,18.292,0.000,16.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2245,773.361,129.565,124.909,53.257,90.723,18.229,0.000,15.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2246,773.720,88.603,124.901,53.078,90.927,18.164,0.000,15.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2247,774.079,131.084,124.893,52.899,91.126,18.099,0.000,15.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2248,774.438,123.381,124.883,52.720,91.319,18.032,0.000,15.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2249,774.797,119.973,124.873,52.541,91.507,17.965,0.000,15.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2250,775.156,98.344,124.862,52.362,91.689,17.897,0.000,15.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2251,775.515,127.306,124.848,52.183,91.865,17.828,0.000,15.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2252,775.874,126.714,124.833,52.004,92.034,17.758,0.000,15.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2253,776.233,139.565,124.815,51.825,92.198,17.687,0.000,14.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2254,776.591,158.196,124.795,51.646,92.355,17.616,0.000,14.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2255,776.950,132.417,124.771,51.467,92.506,17.545,0.000,14.711,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2256,777.309,134.899,124.744,51.288,92.650,17.472,0.000,14.612,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2257,777.669,164.640,124.712,51.109,92.786,17.400,0.000,14.516,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2258,778.028,136.714,124.677,50.930,92.916,17.326,0.000,14.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2259,778.387,130.565,124.638,50.751,93.039,17.253,0.000,14.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2260,778.746,124.677,124.594,50.572,93.154,17.179,0.000,14.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2261,779.105,124.010,124.544,50.393,93.262,17.105,0.000,14.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2262,779.464,136.418,124.490,50.214,93.363,17.030,0.000,14.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2263,779.823,132.195,124.431,50.035,93.456,16.956,0.000,14.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2264,780.182,144.787,124.367,49.856,93.541,16.881,0.000,13.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2265,780.541,96.047,124.297,49.677,93.618,16.806,0.000,13.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2266,780.900,155.639,124.221,49.498,93.687,16.731,0.000,13.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2267,781.259,130.789,124.139,49.319,93.748,16.656,0.000,13.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2268,781.618,124.750,124.051,49.140,93.800,16.581,0.000,13.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2269,781.977,140.602,123.956,48.961,93.844,16.506,0.000,13.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2270,782.336,127.417,123.853,48.782,93.879,16.432,0.000,13.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2271,782.695,137.788,123.744,48.603,93.906,16.358,0.000,13.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2272,783.054,112.935,123.626,48.424,93.924,16.283,0.000,13.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2273,783.414,150.194,123.501,48.245,93.933,16.210,0.000,13.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2274,783.773,137.972,123.368,48.066,93.933,16.136,0.000,13.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2275,784.132,127.565,123.226,47.887,93.924,16.063,0.000,13.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2276,784.491,153.158,123.076,47.708,93.906,15.991,0.000,13.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2277,784.850,136.306,122.918,47.529,93.879,15.919,0.000,13.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2278,785.209,115.750,122.751,47.350,93.843,15.847,0.000,13.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2279,785.568,104.529,122.574,47.171,93.797,15.776,0.000,12.987,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2280,785.928,131.306,122.389,46.992,93.742,15.706,0.000,12.927,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2281,786.287,138.936,122.195,46.813,93.678,15.636,0.000,12.866,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2282,786.646,119.269,121.991,46.634,93.605,15.568,0.000,12.804,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2283,787.005,135.639,121.779,46.455,93.522,15.500,0.000,12.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2284,787.364,123.158,121.557,46.276,93.430,15.432,0.000,12.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2285,787.723,127.565,121.325,46.097,93.329,15.366,0.000,12.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2286,788.083,130.343,121.084,45.918,93.218,15.301,0.000,12.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2287,788.442,106.306,120.834,45.739,93.098,15.236,0.000,12.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2288,788.801,129.269,120.574,45.560,92.969,15.173,0.000,12.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2289,789.160,143.157,120.305,45.381,92.831,15.110,0.000,12.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2290,789.520,116.306,120.026,45.202,92.683,15.049,0.000,12.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2291,789.879,116.121,119.739,45.023,92.526,14.989,0.000,12.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2292,790.238,108.194,119.441,44.844,92.360,14.930,0.000,12.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2293,790.597,133.157,119.135,44.665,92.185,14.872,0.000,12.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2294,790.956,127.343,118.819,44.486,92.001,14.815,0.000,11.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2295,791.316,130.639,118.495,44.307,91.809,14.760,0.000,11.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2296,791.675,119.491,118.161,44.128,91.607,14.705,0.000,11.832,0.000,0.000,0.000,0.000,0.000,0.000,0.000
