ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
2200,803.838,1801.991,1801.991,2072.248,787.815,1374.692,514.965,0.000,182.413,0.000,0.000,0.000,0.000,0.000,0.000
2201,804.217,1790.339,1790.339,2069.434,787.453,1373.409,514.386,0.000,181.460,0.000,0.000,0.000,0.000,0.000,0.000
2202,804.596,1806.238,1806.238,2066.538,787.091,1372.034,513.820,0.000,180.502,0.000,0.000,0.000,0.000,0.000,0.000
2203,804.975,1813.890,1813.890,2063.559,786.729,1370.569,513.268,0.000,179.539,0.000,0.000,0.000,0.000,0.000,0.000
2204,805.354,1732.237,1732.237,2060.500,786.367,1369.014,512.732,0.000,178.570,0.000,0.000,0.000,0.000,0.000,0.000
2205,805.733,1814.116,1814.116,2057.359,786.006,1367.369,512.211,0.000,177.593,0.000,0.000,0.000,0.000,0.000,0.000
2206,806.112,1749.933,1749.933,2054.138,785.644,1365.635,511.706,0.000,176.609,0.000,0.000,0.000,0.000,0.000,0.000
2207,806.491,1792.697,1792.697,2050.838,785.282,1363.813,511.218,0.000,175.617,0.000,0.000,0.000,0.000,0.000,0.000
2208,806.871,1805.593,1805.593,2047.459,784.920,1361.903,510.748,0.000,174.616,0.000,0.000,0.000,0.000,0.000,0.000
2209,807.250,1712.652,1712.652,2044.002,784.558,1359.907,510.297,0.000,173.606,0.000,0.000,0.000,0.000,0.000,0.000
2210,807.629,1720.501,1720.501,2040.468,784.196,1357.825,509.865,0.000,172.585,0.000,0.000,0.000,0.000,0.000,0.000
2211,808.008,1778.866,1778.866,2036.860,783.835,1355.657,509.452,0.000,171.555,0.000,0.000,0.000,0.000,0.000,0.000
2212,808.387,1772.761,1772.761,2033.177,783.473,1353.406,509.060,0.000,170.514,0.000,0.000,0.000,0.000,0.000,0.000
2213,808.767,1758.198,1758.198,2029.422,783.111,1351.073,508.689,0.000,169.462,0.000,0.000,0.000,0.000,0.000,0.000
2214,809.146,1807.510,1807.510,2025.597,782.749,1348.657,508.341,0.000,168.400,0.000,0.000,0.000,0.000,0.000,0.000
2215,809.525,1721.074,1721.074,2021.702,782.387,1346.161,508.014,0.000,167.325,0.000,0.000,0.000,0.000,0.000,0.000
2216,809.905,1717.455,1717.455,2017.739,782.025,1343.587,507.711,0.000,166.239,0.000,0.000,0.000,0.000,0.000,0.000
2217,810.284,1718.388,1718.388,2013.712,781.664,1340.934,507.432,0.000,165.142,0.000,0.000,0.000,0.000,0.000,0.000
2218,810.663,1771.378,1771.378,2009.620,781.302,1338.205,507.178,0.000,164.033,0.000,0.000,0.000,0.000,0.000,0.000
2219,811.043,1764.302,1764.302,2005.468,780.940,1335.402,506.949,0.000,162.912,0.000,0.000,0.000,0.000,0.000,0.000
2220,811.422,1789.791,1789.791,2001.256,780.578,1332.525,506.746,0.000,161.779,0.000,0.000,0.000,0.000,0.000,0.000
2221,811.802,1707.293,1707.293,1996.987,780.216,1329.576,506.569,0.000,160.635,0.000,0.000,0.000,0.000,0.000,0.000
2222,812.181,1689.117,1689.117,1992.663,779.854,1326.557,506.420,0.000,159.478,0.000,0.000,0.000,0.000,0.000,0.000
2223,812.561,1688.458,1688.458,1988.288,779.493,1323.469,506.299,0.000,158.311,0.000,0.000,0.000,0.000,0.000,0.000
2224,812.940,1796.214,1796.214,1983.862,779.131,1320.315,506.206,0.000,157.131,0.000,0.000,0.000,0.000,0.000,0.000
2225,813.320,1766.574,1766.574,1979.390,778.769,1317.096,506.142,0.000,155.941,0.000,0.000,0.000,0.000,0.000,0.000
2226,813.699,1731.171,1731.171,1974.873,778.407,1313.813,506.109,0.000,154.739,0.000,0.000,0.000,0.000,0.000,0.000
2227,814.079,1625.518,1625.518,1970.314,778.045,1310.469,506.105,0.000,153.527,0.000,0.000,0.000,0.000,0.000,0.000
2228,814.458,1705.673,1705.673,1965.717,777.683,1307.066,506.133,0.000,152.304,0.000,0.000,0.000,0.000,0.000,0.000
2229,814.838,1714.104,1714.104,1961.083,777.322,1303.605,506.193,0.000,151.071,0.000,0.000,0.000,0.000,0.000,0.000
2230,815.218,1720.691,1720.691,1956.416,776.960,1300.089,506.285,0.000,149.828,0.000,0.000,0.000,0.000,0.000,0.000
2231,815.597,1705.836,1705.836,1951.719,776.598,1296.519,506.410,0.000,148.576,0.000,0.000,0.000,0.000,0.000,0.000
2232,815.977,1739.689,1739.689,1946.995,776.236,1292.897,506.569,0.000,147.314,0.000,0.000,0.000,0.000,0.000,0.000
2233,816.357,1788.283,1788.283,1942.247,775.874,1289.226,506.761,0.000,146.044,0.000,0.000,0.000,0.000,0.000,0.000
2234,816.736,1657.905,1657.905,1937.478,775.512,1285.507,506.989,0.000,144.765,0.000,0.000,0.000,0.000,0.000,0.000
2235,817.116,1734.631,1734.631,1932.690,775.151,1281.743,507.252,0.000,143.479,0.000,0.000,0.000,0.000,0.000,0.000
2236,817.496,1840.076,1840.076,1927.888,774.789,1277.935,507.551,0.000,142.185,0.000,0.000,0.000,0.000,0.000,0.000
2237,817.876,1664.643,1664.643,1923.074,774.427,1274.086,507.887,0.000,140.884,0.000,0.000,0.000,0.000,0.000,0.000
2238,818.255,1721.323,1721.323,1918.252,774.065,1270.199,508.260,0.000,139.577,0.000,0.000,0.000,0.000,0.000,0.000
2239,818.635,1721.151,1721.151,1913.425,773.703,1266.274,508.670,0.000,138.263,0.000,0.000,0.000,0.000,0.000,0.000
2240,819.015,1719.285,1719.285,1908.595,773.341,1262.314,509.119,0.000,136.945,0.000,0.000,0.000,0.000,0.000,0.000
2241,819.395,1700.130,1700.130,1903.767,772.980,1258.322,509.607,0.000,135.621,0.000,0.000,0.000,0.000,0.000,0.000
2242,819.775,1750.505,1750.505,1898.944,772.618,1254.300,510.134,0.000,134.293,0.000,0.000,0.000,0.000,0.000,0.000
2243,820.155,1667.161,1667.161,1894.128,772.256,1250.249,510.701,0.000,132.961,0.000,0.000,0.000,0.000,0.000,0.000
2244,820.535,1664.071,1664.071,1889.323,771.894,1246.172,511.309,0.000,131.626,0.000,0.000,0.000,0.000,0.000,0.000
2245,820.915,1723.797,1723.797,1884.533,771.532,1242.070,511.957,0.000,130.289,0.000,0.000,0.000,0.000,0.000,0.000
2246,821.295,1783.931,1783.931,1879.760,771.170,1237.947,512.648,0.000,128.949,0.000,0.000,0.000,0.000,0.000,0.000
2247,821.675,1772.255,1772.255,1875.008,770.809,1233.804,513.380,0.000,127.607,0.000,0.000,0.000,0.000,0.000,0.000
2248,822.055,1745.048,1745.048,1870.280,770.447,1229.644,514.155,0.000,126.265,0.000,0.000,0.000,0.000,0.000,0.000
2249,822.435,1704.113,1704.113,1865.579,770.085,1225.468,514.973,0.000,124.922,0.000,0.000,0.000,0.000,0.000,0.000
2250,822.815,1719.849,1719.849,1860.908,769.723,1221.278,515.835,0.000,123.580,0.000,0.000,0.000,0.000,0.000,0.000
2251,823.195,1735.916,1735.916,1856.270,769.361,1217.077,516.741,0.000,122.238,0.000,0.000,0.000,0.000,0.000,0.000
2252,823.575,1796.561,1796.561,1851.669,768.999,1212.866,517.691,0.000,120.898,0.000,0.000,0.000,0.000,0.000,0.000
2253,823.955,1665.172,1665.172,1847.107,768.638,1208.648,518.687,0.000,119.560,0.000,0.000,0.000,0.000,0.000,0.000
2254,824.335,1686.323,1686.323,1842.588,768.276,1204.424,519.727,0.000,118.224,0.000,0.000,0.000,0.000,0.000,0.000
2255,824.715,1669.076,1669.076,1838.113,767.914,1200.197,520.814,0.000,116.891,0.000,0.000,0.000,0.000,0.000,0.000
2256,825.096,1801.551,1801.551,1833.688,767.552,1195.968,521.947,0.000,115.562,0.000,0.000,0.000,0.000,0.000,0.000
2257,825.476,1726.337,1726.337,1829.313,767.190,1191.739,523.127,0.000,114.238,0.000,0.000,0.000,0.000,0.000,0.000
2258,825.856,1802.290,1802.290,1824.992,766.828,1187.512,524.354,0.000,112.918,0.000,0.000,0.000,0.000,0.000,0.000
2259,826.236,1700.210,1700.210,1820.728,766.467,1183.289,525.628,0.000,111.603,0.000,0.000,0.000,0.000,0.000,0.000
2260,826.617,1695.624,1695.624,1816.523,766.105,1179.072,526.951,0.000,110.294,0.000,0.000,0.000,0.000,0.000,0.000
2261,826.997,1700.484,1700.484,1812.380,765.743,1174.862,528.321,0.000,108.992,0.000,0.000,0.000,0.000,0.000,0.000
2262,827.377,1739.344,1739.344,1808.301,765.381,1170.660,529.740,0.000,107.696,0.000,0.000,0.000,0.000,0.000,0.000
2263,827.758,1782.750,1782.750,1804.289,765.019,1166.470,531.208,0.000,106.408,0.000,0.000,0.000,0.000,0.000,0.000
2264,828.138,1765.221,1765.221,1800.347,764.657,1162.291,532.726,0.000,105.128,0.000,0.000,0.000,0.000,0.000,0.000
2265,828.518,1793.291,1793.291,1796.475,764.296,1158.126,534.292,0.000,103.857,0.000,0.000,0.000,0.000,0.000,0.000
2266,828.899,1764.137,1764.137,1792.678,763.934,1153.976,535.909,0.000,102.594,0.000,0.000,0.000,0.000,0.000,0.000
2267,829.279,1843.894,1843.894,1788.956,763.572,1149.842,537.576,0.000,101.340,0.000,0.000,0.000,0.000,0.000,0.000
2268,829.660,1811.021,1811.021,1785.312,763.210,1145.726,539.292,0.000,100.097,0.000,0.000,0.000,0.000,0.000,0.000
2269,830.040,1779.726,1779.726,1781.748,762.848,1141.630,541.060,0.000,98.864,0.000,0.000,0.000,0.000,0.000,0.000
2270,830.421,1778.766,1778.766,1778.266,762.486,1137.553,542.878,0.000,97.641,0.000,0.000,0.000,0.000,0.000,0.000
2271,830.801,1732.285,1732.285,1774.867,762.125,1133.499,544.747,0.000,96.429,0.000,0.000,0.000,0.000,0.000,0.000
2272,831.182,1735.696,1735.696,1771.554,761.763,1129.467,546.667,0.000,95.229,0.000,0.000,0.000,0.000,0.000,0.000
2273,831.562,1842.721,1842.721,1768.327,761.401,1125.459,548.637,0.000,94.041,0.000,0.000,0.000,0.000,0.000,0.000
2274,831.943,1872.326,1872.326,1765.189,761.039,1121.476,550.660,0.000,92.866,0.000,0.000,0.000,0.000,0.000,0.000
2275,832.323,1779.629,1779.629,1762.140,760.677,1117.519,552.733,0.000,91.702,0.000,0.000,0.000,0.000,0.000,0.000
2276,832.704,1912.632,1912.632,1759.183,760.315,1113.589,554.858,0.000,90.552,0.000,0.000,0.000,0.000,0.000,0.000
2277,833.085,1819.717,1819.717,1756.318,759.954,1109.686,557.034,0.000,89.415,0.000,0.000,0.000,0.000,0.000,0.000
2278,833.465,1832.415,1832.415,1753.306,759.352,1105.692,559.148,0.000,88.285,0.000,0.000,0.000,0.000,0.000,0.000
2279,833.846,1900.434,1900.434,1750.388,758.750,1101.728,561.314,0.000,87.168,0.000,0.000,0.000,0.000,0.000,0.000
2280,834.227,1857.734,1857.734,1747.567,758.148,1097.794,563.530,0.000,86.066,0.000,0.000,0.000,0.000,0.000,0.000
2281,834.608,1832.871,1832.871,1744.841,757.546,1093.890,565.798,0.000,84.978,0.000,0.000,0.000,0.000,0.000,0.000
2282,834.988,1849.901,1849.901,1742.213,756.944,1090.018,568.117,0.000,83.904,0.000,0.000,0.000,0.000,0.000,0.000
2283,835.369,1937.175,1937.175,1739.682,756.342,1086.178,570.486,0.000,82.846,0.000,0.000,0.000,0.000,0.000,0.000
2284,835.750,1883.280,1883.280,1737.249,755.740,1082.370,572.906,0.000,81.803,0.000,0.000,0.000,0.000,0.000,0.000
2285,836.131,1792.608,1792.608,1734.915,755.138,1078.596,575.377,0.000,80.775,0.000,0.000,0.000,0.000,0.000,0.000
2286,836.512,1850.493,1850.493,1732.681,754.536,1074.855,577.897,0.000,79.763,0.000,0.000,0.000,0.000,0.000,0.000
2287,836.892,1869.436,1869.436,1730.545,753.934,1071.148,580.467,0.000,78.767,0.000,0.000,0.000,0.000,0.000,0.000
2288,837.273,1807.264,1807.264,1728.510,753.332,1067.475,583.087,0.000,77.786,0.000,0.000,0.000,0.000,0.000,0.000
2289,837.654,1867.458,1867.458,1726.573,752.730,1063.837,585.756,0.000,76.821,0.000,0.000,0.000,0.000,0.000,0.000
2290,838.035,1857.642,1857.642,1724.737,752.128,1060.233,588.473,0.000,75.873,0.000,0.000,0.000,0.000,0.000,0.000
2291,838.416,1977.871,1977.871,1723.000,751.526,1056.665,591.239,0.000,74.941,0.000,0.000,0.000,0.000,0.000,0.000
2292,838.797,1784.546,1784.546,1721.362,750.924,1053.131,594.052,0.000,74.026,0.000,0.000,0.000,0.000,0.000,0.000
2293,839.178,1854.386,1854.386,1719.824,750.322,1049.633,596.912,0.000,73.126,0.000,0.000,0.000,0.000,0.000,0.000
2294,839.559,1896.528,1896.528,1718.384,749.720,1046.171,599.820,0.000,72.244,0.000,0.000,0.000,0.000,0.000,0.000
2295,839.940,1854.688,1854.688,1717.043,749.118,1042.744,602.773,0.000,71.378,0.000,0.000,0.000,0.000,0.000,0.000
2296,840.321,1976.547,1976.547,1715.799,748.516,1039.353,605.772,0.000,70.529,0.000,0.000,0.000,0.000,0.000,0.000
2297,840.702,1852.574,1852.574,1714.653,747.914,1035.998,608.815,0.000,69.697,0.000,0.000,0.000,0.000,0.000,0.000
2298,841.084,1835.317,1835.317,1713.604,747.312,1032.679,611.902,0.000,68.881,0.000,0.000,0.000,0.000,0.000,0.000
2299,841.465,1884.797,1884.797,1712.650,746.710,1029.396,615.033,0.000,68.082,0.000,0.000,0.000,0.000,0.000,0.000
2300,841.846,1935.890,1935.890,1711.791,746.108,1026.148,618.206,0.000,67.300,0.000,0.000,0.000,0.000,0.000,0.000
2301,842.227,1884.048,1884.048,1711.027,745.506,1022.936,621.421,0.000,66.535,0.000,0.000,0.000,0.000,0.000,0.000
2302,842.608,1939.421,1939.421,1710.356,744.904,1019.760,624.676,0.000,65.787,0.000,0.000,0.000,0.000,0.000,0.000
2303,842.989,1895.052,1895.052,1709.777,744.303,1016.620,627.971,0.000,65.055,0.000,0.000,0.000,0.000,0.000,0.000
2304,843.371,1968.677,1968.677,1709.290,743.701,1013.516,631.305,0.000,64.340,0.000,0.000,0.000,0.000,0.000,0.000
2305,843.752,2087.256,2087.256,1708.892,743.099,1010.448,634.676,0.000,63.642,0.000,0.000,0.000,0.000,0.000,0.000
2306,844.133,1898.441,1898.441,1708.584,742.497,1007.415,638.084,0.000,62.960,0.000,0.000,0.000,0.000,0.000,0.000
2307,844.515,1987.832,1987.832,1708.363,741.895,1004.418,641.528,0.000,62.295,0.000,0.000,0.000,0.000,0.000,0.000
2308,844.896,1869.687,1869.687,1708.229,741.293,1001.457,645.006,0.000,61.647,0.000,0.000,0.000,0.000,0.000,0.000
2309,845.277,1937.479,1937.479,1708.181,740.691,998.531,648.517,0.000,61.015,0.000,0.000,0.000,0.000,0.000,0.000
2310,845.659,1906.548,1906.548,1708.216,740.089,995.641,652.060,0.000,60.399,0.000,0.000,0.000,0.000,0.000,0.000
2311,846.040,1975.684,1975.684,1708.334,739.487,992.787,655.633,0.000,59.800,0.000,0.000,0.000,0.000,0.000,0.000
2312,846.422,1996.294,1996.294,1708.532,738.885,989.968,659.236,0.000,59.216,0.000,0.000,0.000,0.000,0.000,0.000
2313,846.803,2006.429,2006.429,1708.811,738.283,987.186,662.867,0.000,58.649,0.000,0.000,0.000,0.000,0.000,0.000
2314,847.184,2061.682,2061.682,1709.168,737.681,984.439,666.524,0.000,58.098,0.000,0.000,0.000,0.000,0.000,0.000
2315,847.566,2046.671,2046.671,1709.602,737.079,981.728,670.205,0.000,57.562,0.000,0.000,0.000,0.000,0.000,0.000
2316,847.947,2065.976,2065.976,1710.111,736.477,979.054,673.911,0.000,57.042,0.000,0.000,0.000,0.000,0.000,0.000
2317,848.329,2029.581,2029.581,1710.693,735.875,976.416,677.638,0.000,56.538,0.000,0.000,0.000,0.000,0.000,0.000
2318,848.711,2096.179,2096.179,1711.348,735.273,973.814,681.386,0.000,56.049,0.000,0.000,0.000,0.000,0.000,0.000
2319,849.092,2017.886,2017.886,1712.074,734.671,971.249,685.152,0.000,55.575,0.000,0.000,0.000,0.000,0.000,0.000
2320,849.474,1987.959,1987.959,1712.869,734.069,968.722,688.935,0.000,55.117,0.000,0.000,0.000,0.000,0.000,0.000
2321,849.855,2036.027,2036.027,1713.731,733.467,966.232,692.733,0.000,54.673,0.000,0.000,0.000,0.000,0.000,0.000
2322,850.237,1991.508,1991.508,1714.660,732.865,963.779,696.545,0.000,54.244,0.000,0.000,0.000,0.000,0.000,0.000
2323,850.619,2131.935,2131.935,1715.654,732.263,961.365,700.369,0.000,53.830,0.000,0.000,0.000,0.000,0.000,0.000
2324,851.000,2094.857,2094.857,1716.710,731.661,958.990,704.202,0.000,53.431,0.000,0.000,0.000,0.000,0.000,0.000
2325,851.382,1983.739,1983.739,1717.828,731.059,956.654,708.043,0.000,53.045,0.000,0.000,0.000,0.000,0.000,0.000
2326,851.764,2117.756,2117.756,1719.006,730.457,954.357,711.891,0.000,52.674,0.000,0.000,0.000,0.000,0.000,0.000
2327,852.146,2140.212,2140.212,1720.243,729.855,952.102,715.742,0.000,52.317,0.000,0.000,0.000,0.000,0.000,0.000
2328,852.527,2050.837,2050.837,1721.537,729.253,949.887,719.596,0.000,51.974,0.000,0.000,0.000,0.000,0.000,0.000
2329,852.909,2144.940,2144.940,1722.888,728.651,947.715,723.450,0.000,51.644,0.000,0.000,0.000,0.000,0.000,0.000
2330,853.291,2027.354,2027.354,1724.292,728.049,945.585,727.303,0.000,51.328,0.000,0.000,0.000,0.000,0.000,0.000
2331,853.673,2039.423,2039.423,1725.750,727.447,943.499,731.151,0.000,51.025,0.000,0.000,0.000,0.000,0.000,0.000
2332,854.055,2096.781,2096.781,1727.260,726.846,941.458,734.993,0.000,50.735,0.000,0.000,0.000,0.000,0.000,0.000
2333,854.437,2028.363,2028.363,1728.820,726.244,939.463,738.828,0.000,50.458,0.000,0.000,0.000,0.000,0.000,0.000
2334,854.819,2145.168,2145.168,1730.430,725.642,937.514,742.652,0.000,50.194,0.000,0.000,0.000,0.000,0.000,0.000
2335,855.201,2171.355,2171.355,1732.088,725.040,935.613,746.464,0.000,49.943,0.000,0.000,0.000,0.000,0.000,0.000
2336,855.583,2157.566,2157.566,1733.793,724.438,933.762,750.261,0.000,49.704,0.000,0.000,0.000,0.000,0.000,0.000
2337,855.965,2090.634,2090.634,1735.545,723.836,931.961,754.042,0.000,49.477,0.000,0.000,0.000,0.000,0.000,0.000
2338,856.347,2148.266,2148.266,1737.341,723.234,930.212,757.804,0.000,49.262,0.000,0.000,0.000,0.000,0.000,0.000
2339,856.729,2185.589,2185.589,1739.182,722.632,928.517,761.544,0.000,49.059,0.000,0.000,0.000,0.000,0.000,0.000
2340,857.111,2251.510,2251.510,1741.066,722.030,926.877,765.262,0.000,48.868,0.000,0.000,0.000,0.000,0.000,0.000
2341,857.493,2200.007,2200.007,1742.993,721.428,925.293,768.953,0.000,48.689,0.000,0.000,0.000,0.000,0.000,0.000
2342,857.875,2101.507,2101.507,1744.962,720.826,923.768,772.617,0.000,48.520,0.000,0.000,0.000,0.000,0.000,0.000
2343,858.257,2190.673,2190.673,1746.972,720.224,922.302,776.251,0.000,48.363,0.000,0.000,0.000,0.000,0.000,0.000
2344,858.639,2163.239,2163.239,1749.023,719.622,920.899,779.853,0.000,48.217,0.000,0.000,0.000,0.000,0.000,0.000
2345,859.021,2172.274,2172.274,1751.113,719.020,919.559,783.420,0.000,48.082,0.000,0.000,0.000,0.000,0.000,0.000
2346,859.403,2302.363,2302.363,1753.244,718.418,918.286,786.950,0.000,47.957,0.000,0.000,0.000,0.000,0.000,0.000
2347,859.786,2332.658,2332.658,1755.413,717.816,917.080,790.440,0.000,47.843,0.000,0.000,0.000,0.000,0.000,0.000
2348,860.168,2277.530,2277.530,1757.622,717.214,915.945,793.890,0.000,47.739,0.000,0.000,0.000,0.000,0.000,0.000
2349,860.550,2349.589,2349.589,1759.870,716.612,914.882,797.296,0.000,47.646,0.000,0.000,0.000,0.000,0.000,0.000
2350,860.932,2304.138,2304.138,1762.157,716.010,913.893,800.656,0.000,47.562,0.000,0.000,0.000,0.000,0.000,0.000
2351,861.315,2279.879,2279.879,1764.482,715.408,912.982,803.968,0.000,47.488,0.000,0.000,0.000,0.000,0.000,0.000
2352,861.697,2350.044,2350.044,1766.846,714.806,912.150,807.229,0.000,47.424,0.000,0.000,0.000,0.000,0.000,0.000
2353,862.079,2382.044,2382.044,1769.250,714.204,911.401,810.438,0.000,47.369,0.000,0.000,0.000,0.000,0.000,0.000
2354,862.462,2336.139,2336.139,1771.692,713.602,910.736,813.592,0.000,47.324,0.000,0.000,0.000,0.000,0.000,0.000
2355,862.844,2252.314,2252.314,1774.175,713.000,910.158,816.690,0.000,47.287,0.000,0.000,0.000,0.000,0.000,0.000
2356,863.227,2280.047,2280.047,1776.697,712.398,909.671,819.728,0.000,47.260,0.000,0.000,0.000,0.000,0.000,0.000
2357,863.609,2436.858,2436.858,1779.260,711.796,909.276,822.705,0.000,47.242,0.000,0.000,0.000,0.000,0.000,0.000
2358,863.991,2480.946,2480.946,1781.864,711.194,908.977,825.619,0.000,47.232,0.000,0.000,0.000,0.000,0.000,0.000
2359,864.374,2341.777,2341.777,1784.511,710.592,908.778,828.467,0.000,47.231,0.000,0.000,0.000,0.000,0.000,0.000
2360,864.756,2332.257,2332.257,1787.200,709.990,908.679,831.249,0.000,47.238,0.000,0.000,0.000,0.000,0.000,0.000
2361,865.139,2360.500,2360.500,1789.932,709.388,908.686,833.960,0.000,47.253,0.000,0.000,0.000,0.000,0.000,0.000
2362,865.522,2447.776,2447.776,1792.710,708.787,908.801,836.601,0.000,47.277,0.000,0.000,0.000,0.000,0.000,0.000
2363,865.904,2429.617,2429.617,1795.533,708.185,909.026,839.168,0.000,47.308,0.000,0.000,0.000,0.000,0.000,0.000
2364,866.287,2404.248,2404.248,1798.404,707.583,909.366,841.660,0.000,47.347,0.000,0.000,0.000,0.000,0.000,0.000
2365,866.669,2498.797,2498.797,1801.322,706.981,909.824,844.075,0.000,47.394,0.000,0.000,0.000,0.000,0.000,0.000
2366,867.052,2483.813,2483.813,1804.290,706.379,910.402,846.411,0.000,47.449,0.000,0.000,0.000,0.000,0.000,0.000
2367,867.435,2542.080,2542.080,1807.310,705.777,911.105,848.667,0.000,47.510,0.000,0.000,0.000,0.000,0.000,0.000
2368,867.817,2505.610,2505.610,1810.382,705.175,911.936,850.840,0.000,47.579,0.000,0.000,0.000,0.000,0.000,0.000
2369,868.200,2489.176,2489.176,1813.508,704.573,912.898,852.930,0.000,47.656,0.000,0.000,0.000,0.000,0.000,0.000
2370,868.583,2669.306,2669.306,1816.691,703.971,913.994,854.934,0.000,47.739,0.000,0.000,0.000,0.000,0.000,0.000
2371,868.965,2655.427,2655.427,1819.931,703.369,915.229,856.850,0.000,47.828,0.000,0.000,0.000,0.000,0.000,0.000
2372,869.348,2520.653,2520.653,1823.231,702.767,916.605,858.679,0.000,47.925,0.000,0.000,0.000,0.000,0.000,0.000
2373,869.731,2692.117,2692.117,1826.593,702.165,918.126,860.417,0.000,48.028,0.000,0.000,0.000,0.000,0.000,0.000
2374,870.114,2555.633,2555.633,1830.019,701.563,919.797,862.063,0.000,48.138,0.000,0.000,0.000,0.000,0.000,0.000
2375,870.497,2532.843,2532.843,1833.510,700.961,921.619,863.617,0.000,48.253,0.000,0.000,0.000,0.000,0.000,0.000
2376,870.880,2710.328,2710.328,1837.070,700.359,923.598,865.077,0.000,48.375,0.000,0.000,0.000,0.000,0.000,0.000
2377,871.263,2622.192,2622.192,1840.701,699.757,925.736,866.442,0.000,48.503,0.000,0.000,0.000,0.000,0.000,0.000
2378,871.645,2683.262,2683.262,1844.404,699.155,928.038,867.710,0.000,48.637,0.000,0.000,0.000,0.000,0.000,0.000
2379,872.028,2740.517,2740.517,1848.182,698.553,930.506,868.881,0.000,48.777,0.000,0.000,0.000,0.000,0.000,0.000
2380,872.411,2750.436,2750.436,1852.038,697.951,933.145,869.954,0.000,48.922,0.000,0.000,0.000,0.000,0.000,0.000
2381,872.794,2705.297,2705.297,1855.974,697.349,935.958,870.927,0.000,49.072,0.000,0.000,0.000,0.000,0.000,0.000
2382,873.177,2796.371,2796.371,1859.994,696.747,938.949,871.800,0.000,49.228,0.000,0.000,0.000,0.000,0.000,0.000
2383,873.560,2732.129,2732.129,1864.099,696.145,942.121,872.572,0.000,49.390,0.000,0.000,0.000,0.000,0.000,0.000
2384,873.943,2814.186,2814.186,1868.292,695.543,945.478,873.242,0.000,49.556,0.000,0.000,0.000,0.000,0.000,0.000
2385,874.326,2750.802,2750.802,1872.576,694.941,949.024,873.810,0.000,49.728,0.000,0.000,0.000,0.000,0.000,0.000
2386,874.710,2746.256,2746.256,1876.954,694.339,952.761,874.275,0.000,49.904,0.000,0.000,0.000,0.000,0.000,0.000
2387,875.093,2876.047,2876.047,1881.429,693.737,956.694,874.637,0.000,50.085,0.000,0.000,0.000,0.000,0.000,0.000
2388,875.476,2842.174,2842.174,1886.004,693.135,960.826,874.895,0.000,50.271,0.000,0.000,0.000,0.000,0.000,0.000
2389,875.859,2917.492,2917.492,1890.681,692.533,965.159,875.049,0.000,50.461,0.000,0.000,0.000,0.000,0.000,0.000
2390,876.242,2786.159,2786.159,1895.463,691.931,969.699,875.098,0.000,50.655,0.000,0.000,0.000,0.000,0.000,0.000
2391,876.625,2857.860,2857.860,1900.354,691.330,974.447,875.043,0.000,50.854,0.000,0.000,0.000,0.000,0.000,0.000
2392,877.009,2951.211,2951.211,1905.357,690.728,979.407,874.882,0.000,51.056,0.000,0.000,0.000,0.000,0.000,0.000
2393,877.392,2941.987,2941.987,1910.474,690.126,984.582,874.618,0.000,51.263,0.000,0.000,0.000,0.000,0.000,0.000
2394,877.775,3096.887,3096.887,1915.708,689.524,989.976,874.248,0.000,51.474,0.000,0.000,0.000,0.000,0.000,0.000
2395,878.158,2981.531,2981.531,1921.063,688.922,995.591,873.774,0.000,51.688,0.000,0.000,0.000,0.000,0.000,0.000
2396,878.542,3035.767,3035.767,1926.541,688.320,1001.431,873.195,0.000,51.906,0.000,0.000,0.000,0.000,0.000,0.000
2397,878.925,3112.411,3112.411,1932.146,687.718,1007.497,872.513,0.000,52.127,0.000,0.000,0.000,0.000,0.000,0.000
2398,879.309,3177.351,3177.351,1937.880,687.116,1013.794,871.726,0.000,52.351,0.000,0.000,0.000,0.000,0.000,0.000
2399,879.692,2959.221,2959.221,1943.747,686.514,1020.323,870.836,0.000,52.579,0.000,0.000,0.000,0.000,0.000,0.000
2400,880.075,3062.336,3062.336,1949.749,685.912,1027.088,869.844,0.000,52.810,0.000,0.000,0.000,0.000,0.000,0.000
2401,880.459,3087.175,3087.175,1955.890,685.310,1034.090,868.749,0.000,53.044,0.000,0.000,0.000,0.000,0.000,0.000
2402,880.842,3211.367,3211.367,1962.172,684.708,1041.332,867.552,0.000,53.280,0.000,0.000,0.000,0.000,0.000,0.000
2403,881.226,3215.802,3215.802,1968.598,684.106,1048.817,866.255,0.000,53.519,0.000,0.000,0.000,0.000,0.000,0.000
2404,881.609,3242.111,3242.111,1975.171,683.504,1056.546,864.857,0.000,53.761,0.000,0.000,0.000,0.000,0.000,0.000
2405,881.993,3235.500,3235.500,1981.893,682.902,1064.522,863.360,0.000,54.005,0.000,0.000,0.000,0.000,0.000,0.000
2406,882.376,3264.475,3264.475,1988.769,682.300,1072.747,861.765,0.000,54.251,0.000,0.000,0.000,0.000,0.000,0.000
2407,882.760,3225.549,3225.549,1995.799,681.698,1081.222,860.072,0.000,54.499,0.000,0.000,0.000,0.000,0.000,0.000
2408,883.144,3250.673,3250.673,2002.987,681.096,1089.948,858.284,0.000,54.749,0.000,0.000,0.000,0.000,0.000,0.000
