ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232
1612,584.193,8525.355,8525.355,7228.008,1200.822,1517.415,5538.931,0.000,163.028,0.000,0.000,8.590,0.000
1613,584.562,8634.313,8634.313,7278.057,1198.743,1514.539,5592.397,0.000,162.768,0.000,0.000,8.308,0.000
1614,584.931,8597.742,8597.742,7326.603,1196.665,1511.641,5644.375,0.000,162.511,0.000,0.000,8.031,0.000
1615,585.300,8636.275,8636.275,7373.583,1194.586,1508.723,5694.800,0.000,162.255,0.000,0.000,7.760,0.000
1616,585.670,8576.998,8576.998,7418.934,1192.508,1505.787,5743.605,0.000,162.003,0.000,0.000,7.494,0.000
1617,586.039,8577.233,8577.233,7462.594,1190.429,1502.836,5790.727,0.000,161.752,0.000,0.000,7.234,0.000
1618,586.408,8643.164,8643.164,7504.503,1188.351,1499.872,5836.104,0.000,161.503,0.000,0.000,6.979,0.000
1619,586.777,8282.606,8282.606,7544.604,1186.273,1496.898,5879.675,0.000,161.256,0.000,0.000,6.730,0.000
1620,587.146,8392.881,8392.881,7582.839,1184.194,1493.915,5921.381,0.000,161.011,0.000,0.000,6.487,0.000
1621,587.515,8285.122,8285.122,7619.155,1182.116,1490.926,5961.166,0.000,160.768,0.000,0.000,6.249,0.000
1622,587.884,8413.225,8413.225,7653.498,1180.037,1487.933,5998.976,0.000,160.527,0.000,0.000,6.018,0.000
1623,588.253,8234.120,8234.120,7685.820,1177.959,1484.938,6034.758,0.000,160.287,0.000,0.000,5.792,0.000
1624,588.622,8228.502,8228.502,7716.071,1175.880,1481.943,6068.462,0.000,160.049,0.000,0.000,5.571,0.000
1625,588.991,8137.969,8137.969,7744.206,1173.802,1478.951,6100.041,0.000,159.813,0.000,0.000,5.357,0.000
1626,589.361,8147.803,8147.803,7770.184,1171.723,1475.963,6129.450,0.000,159.578,0.000,0.000,5.148,0.000
1627,589.730,8178.549,8178.549,7793.962,1169.645,1472.981,6156.647,0.000,159.344,0.000,0.000,4.945,0.000
1628,590.099,8046.624,8046.624,7815.503,1167.566,1470.008,6181.592,0.000,159.111,0.000,0.000,4.748,0.000
1629,590.468,8052.032,8052.032,7834.773,1165.488,1467.044,6204.249,0.000,158.880,0.000,0.000,4.556,0.000
1630,590.837,7944.469,7944.469,7851.740,1163.409,1464.092,6224.584,0.000,158.650,0.000,0.000,4.370,0.000
1631,591.207,7896.514,7896.514,7866.373,1161.331,1461.153,6242.566,0.000,158.420,0.000,0.000,4.190,0.000
1632,591.576,7789.378,7789.378,7878.648,1159.252,1458.230,6258.167,0.000,158.192,0.000,0.000,4.015,0.000
1633,591.945,7928.615,7928.615,7888.541,1157.174,1455.323,6271.364,0.000,157.965,0.000,0.000,3.845,0.000
1634,592.314,7645.024,7645.024,7896.031,1155.095,1452.433,6282.134,0.000,157.739,0.000,0.000,3.681,0.000
1635,592.684,7621.237,7621.237,7901.103,1153.017,1449.564,6290.460,0.000,157.513,0.000,0.000,3.522,0.000
1636,593.053,7331.244,7331.244,7903.743,1150.938,1446.715,6296.327,0.000,157.288,0.000,0.000,3.368,0.000
1637,593.422,7516.658,7516.658,7903.939,1148.860,1443.888,6299.723,0.000,157.064,0.000,0.000,3.220,0.000
1638,593.792,7511.896,7511.896,7901.685,1146.781,1441.084,6300.641,0.000,156.840,0.000,0.000,3.076,0.000
1639,594.161,7624.145,7624.145,7896.978,1144.703,1438.305,6299.074,0.000,156.617,0.000,0.000,2.937,0.000
1640,594.530,7398.866,7398.866,7889.816,1142.624,1435.551,6295.022,0.000,156.395,0.000,0.000,2.804,0.000
1641,594.900,7036.389,7036.389,7880.202,1140.546,1432.823,6288.487,0.000,156.172,0.000,0.000,2.675,0.000
1642,595.269,7173.682,7173.682,7868.142,1138.467,1430.122,6279.474,0.000,155.951,0.000,0.000,2.551,0.000
1643,595.638,7112.563,7112.563,7853.645,1136.389,1427.450,6267.992,0.000,155.729,0.000,0.000,2.431,0.000
1644,596.008,7103.980,7103.980,7836.724,1134.310,1424.806,6254.052,0.000,155.508,0.000,0.000,2.316,0.000
1645,596.377,6999.131,6999.131,7817.395,1132.232,1422.191,6237.669,0.000,155.286,0.000,0.000,2.205,0.000
1646,596.747,6964.440,6964.440,7795.677,1130.153,1419.606,6218.863,0.000,155.065,0.000,0.000,2.099,0.000
1647,597.116,6902.962,6902.962,7771.591,1128.075,1417.052,6197.655,0.000,154.845,0.000,0.000,1.996,0.000
1648,597.485,6671.378,6671.378,7745.164,1125.996,1414.529,6174.070,0.000,154.624,0.000,0.000,1.898,0.000
1649,597.855,6856.401,6856.401,7716.422,1123.918,1412.036,6148.136,0.000,154.403,0.000,0.000,1.804,0.000
1650,598.224,6706.797,6706.797,7685.398,1121.839,1409.576,6119.884,0.000,154.182,0.000,0.000,1.713,0.000
1651,598.594,6443.058,6443.058,7652.126,1119.761,1407.147,6089.349,0.000,153.961,0.000,0.000,1.626,0.000
1652,598.963,6480.882,6480.882,7616.643,1117.682,1404.750,6056.567,0.000,153.739,0.000,0.000,1.543,0.000
1653,599.333,6281.474,6281.474,7578.989,1115.604,1402.385,6021.579,0.000,153.518,0.000,0.000,1.464,0.000
1654,599.702,6402.050,6402.050,7539.206,1113.525,1400.052,5984.427,0.000,153.296,0.000,0.000,1.388,0.000
1655,600.072,6277.344,6277.344,7497.339,1111.447,1397.751,5945.156,0.000,153.074,0.000,0.000,1.315,0.000
1656,600.441,6093.642,6093.642,7453.437,1109.368,1395.483,5903.815,0.000,152.852,0.000,0.000,1.245,0.000
1657,600.811,6104.229,6104.229,7407.550,1107.290,1393.246,5860.454,0.000,152.629,0.000,0.000,1.179,0.000
1658,601.180,5908.232,5908.232,7359.729,1105.211,1391.040,5815.125,0.000,152.406,0.000,0.000,1.115,0.000
1659,601.550,6069.756,6069.756,7310.030,1103.133,1388.867,5767.884,0.000,152.182,0.000,0.000,1.055,0.000
1660,601.920,5983.628,5983.628,7258.510,1101.054,1386.724,5718.788,0.000,151.958,0.000,0.000,0.997,0.000
1661,602.289,5873.475,5873.475,7205.226,1098.976,1384.612,5667.895,0.000,151.734,0.000,0.000,0.942,0.000
1662,602.659,5682.918,5682.918,7150.239,1096.897,1382.531,5615.268,0.000,151.509,0.000,0.000,0.889,0.000
1663,603.028,5705.887,5705.887,7093.613,1094.819,1380.480,5560.968,0.000,151.283,0.000,0.000,0.839,0.000
1664,603.398,5685.590,5685.590,7035.410,1092.740,1378.459,5505.060,0.000,151.057,0.000,0.000,0.792,0.000
1665,603.768,5651.523,5651.523,6975.696,1090.662,1376.467,5447.610,0.000,150.831,0.000,0.000,0.747,0.000
1666,604.137,5604.955,5604.955,6914.537,1088.583,1374.503,5388.685,0.000,150.603,0.000,0.000,0.704,0.000
1667,604.507,5393.002,5393.002,6852.001,1086.505,1372.568,5328.353,0.000,150.375,0.000,0.000,0.663,0.000
1668,604.877,5362.412,5362.412,6788.158,1084.427,1370.661,5266.685,0.000,150.147,0.000,0.000,0.624,0.000
1669,605.246,5225.345,5225.345,6723.077,1082.348,1368.780,5203.751,0.000,149.917,0.000,0.000,0.587,0.000
1670,605.616,5071.858,5071.858,6656.829,1080.270,1366.926,5139.621,0.000,149.687,0.000,0.000,0.552,0.000
1671,605.986,5160.270,5160.270,6589.484,1078.191,1365.098,5074.369,0.000,149.457,0.000,0.000,0.519,0.000
1672,606.356,5074.042,5074.042,6521.115,1076.113,1363.295,5008.065,0.000,149.225,0.000,0.000,0.488,0.000
1673,606.725,4940.917,4940.917,6451.794,1074.034,1361.517,4940.785,0.000,148.993,0.000,0.000,0.458,0.000
1674,607.095,5011.641,5011.641,6381.593,1071.956,1359.762,4872.599,0.000,148.760,0.000,0.000,0.430,0.000
1675,607.465,4946.113,4946.113,6310.585,1069.877,1358.031,4803.583,0.000,148.527,0.000,0.000,0.404,0.000
1676,607.835,4934.034,4934.034,6238.843,1067.799,1356.323,4733.808,0.000,148.292,0.000,0.000,0.379,0.000
1677,608.205,4762.381,4762.381,6166.438,1065.720,1354.636,4663.349,0.000,148.057,0.000,0.000,0.355,0.000
1678,608.574,4762.818,4762.818,6093.443,1063.642,1352.971,4592.278,0.000,147.822,0.000,0.000,0.333,0.000
1679,608.944,4687.333,4687.333,6019.930,1061.563,1351.326,4520.667,0.000,147.585,0.000,0.000,0.311,0.000
1680,609.314,4708.718,4708.718,5945.970,1059.485,1349.701,4448.589,0.000,147.348,0.000,0.000,0.292,0.000
1681,609.684,4519.972,4519.972,5871.633,1057.406,1348.095,4376.115,0.000,147.110,0.000,0.000,0.273,0.000
1682,610.054,4585.768,4585.768,5796.989,1055.328,1346.508,4303.315,0.000,146.872,0.000,0.000,0.255,0.000
1683,610.424,4323.580,4323.580,5722.108,1053.249,1344.938,4230.259,0.000,146.632,0.000,0.000,0.238,0.000
1684,610.794,4339.791,4339.791,5647.057,1051.171,1343.386,4157.017,0.000,146.392,0.000,0.000,0.223,0.000
1685,611.164,4450.722,4450.722,5571.904,1049.092,1341.851,4083.654,0.000,146.152,0.000,0.000,0.208,0.000
1686,611.533,4501.579,4501.579,5496.714,1047.014,1340.331,4010.239,0.000,145.910,0.000,0.000,0.194,0.000
1687,611.903,4274.833,4274.833,5421.551,1044.935,1338.827,3936.836,0.000,145.669,0.000,0.000,0.181,0.000
1688,612.273,4285.919,4285.919,5346.480,1042.857,1337.338,3863.508,0.000,145.426,0.000,0.000,0.169,0.000
1689,612.643,3931.635,3931.635,5271.561,1040.778,1335.862,3790.320,0.000,145.183,0.000,0.000,0.157,0.000
1690,613.013,4128.839,4128.839,5196.855,1038.700,1334.400,3717.330,0.000,144.939,0.000,0.000,0.147,0.000
1691,613.383,3940.152,3940.152,5122.421,1036.621,1332.952,3644.600,0.000,144.695,0.000,0.000,0.136,0.000
1692,613.753,3964.968,3964.968,5048.316,1034.543,1331.516,3572.185,0.000,144.450,0.000,0.000,0.127,0.000
1693,614.123,3742.564,3742.564,4974.595,1032.464,1330.091,3500.143,0.000,144.205,0.000,0.000,0.118,0.000
1694,614.493,3772.139,3772.139,4901.312,1030.386,1328.679,3428.526,0.000,143.959,0.000,0.000,0.110,0.000
1695,614.863,3860.517,3860.517,4828.518,1028.307,1327.277,3357.388,0.000,143.713,0.000,0.000,0.102,0.000
1696,615.233,3839.332,3839.332,4756.263,1026.229,1325.886,3286.779,0.000,143.466,0.000,0.000,0.095,0.000
1697,615.604,3722.243,3722.243,4684.596,1024.150,1324.505,3216.747,0.000,143.219,0.000,0.000,0.088,0.000
1698,615.974,3714.805,3714.805,4613.562,1022.072,1323.134,3147.338,0.000,142.972,0.000,0.000,0.082,0.000
1699,616.344,3626.315,3626.315,4543.205,1019.993,1321.772,3078.597,0.000,142.724,0.000,0.000,0.076,0.000
1700,616.714,3536.800,3536.800,4473.568,1017.915,1320.419,3010.566,0.000,142.476,0.000,0.000,0.070,0.000
1701,617.084,3522.387,3522.387,4404.689,1015.836,1319.075,2943.285,0.000,142.228,0.000,0.000,0.065,0.000
1702,617.454,3466.503,3466.503,4336.608,1013.758,1317.739,2876.793,0.000,141.979,0.000,0.000,0.060,0.000
1703,617.824,3482.461,3482.461,4269.360,1011.679,1316.411,2811.126,0.000,141.730,0.000,0.000,0.056,0.000
1704,618.194,3355.904,3355.904,4202.978,1009.601,1315.092,2746.318,0.000,141.481,0.000,0.000,0.052,0.000
1705,618.565,3217.547,3217.547,4137.495,1007.522,1313.779,2682.401,0.000,141.232,0.000,0.000,0.048,0.000
1706,618.935,3341.378,3341.378,4072.941,1005.444,1312.474,2619.404,0.000,140.983,0.000,0.000,0.044,0.000
1707,619.305,3534.847,3534.847,4009.341,1003.365,1311.177,2557.355,0.000,140.733,0.000,0.000,0.041,0.000
1708,619.675,3265.748,3265.748,3946.723,1001.287,1309.886,2496.281,0.000,140.484,0.000,0.000,0.038,0.000
1709,620.046,3161.579,3161.579,3885.110,999.208,1308.602,2436.204,0.000,140.235,0.000,0.000,0.035,0.000
1710,620.416,3288.863,3288.863,3824.523,997.130,1307.325,2377.146,0.000,139.985,0.000,0.000,0.032,0.000
1711,620.786,3098.897,3098.897,3764.981,995.051,1306.055,2319.127,0.000,139.736,0.000,0.000,0.030,0.000
1712,621.156,3153.303,3153.303,3706.503,992.973,1304.791,2262.164,0.000,139.486,0.000,0.000,0.027,0.000
1713,621.527,3039.607,3039.607,3649.103,990.894,1303.534,2206.273,0.000,139.237,0.000,0.000,0.025,0.000
1714,621.897,3152.595,3152.595,3592.796,988.816,1302.283,2151.468,0.000,138.988,0.000,0.000,0.023,0.000
1715,622.267,3016.935,3016.935,3537.594,986.737,1301.039,2097.760,0.000,138.739,0.000,0.000,0.021,0.000
1716,622.638,2973.182,2973.182,3483.505,984.659,1299.801,2045.160,0.000,138.491,0.000,0.000,0.020,0.000
1717,623.008,3018.124,3018.124,3430.539,982.581,1298.570,1993.676,0.000,138.242,0.000,0.000,0.018,0.000
1718,623.378,3020.577,3020.577,3378.703,980.502,1297.346,1943.313,0.000,137.994,0.000,0.000,0.016,0.000
1719,623.749,3015.001,3015.001,3328.000,978.424,1296.129,1894.077,0.000,137.746,0.000,0.000,0.015,0.000
1720,624.119,2904.215,2904.215,3278.435,976.345,1294.918,1845.972,0.000,137.498,0.000,0.000,0.014,0.000
1721,624.489,2797.782,2797.782,3230.008,974.267,1293.715,1798.997,0.000,137.251,0.000,0.000,0.013,0.000
1722,624.860,2691.726,2691.726,3182.720,972.188,1292.518,1753.154,0.000,137.004,0.000,0.000,0.012,0.000
1723,625.230,2737.523,2737.523,3136.570,970.110,1291.329,1708.440,0.000,136.757,0.000,0.000,0.011,0.000
1724,625.601,2693.811,2693.811,3091.554,968.031,1290.148,1664.853,0.000,136.511,0.000,0.000,0.010,0.000
1725,625.971,2711.898,2711.898,3047.670,965.953,1288.974,1622.389,0.000,136.265,0.000,0.000,0.009,0.000
1726,626.342,2714.989,2714.989,3004.910,963.874,1287.809,1581.041,0.000,136.020,0.000,0.000,0.008,0.000
1727,626.712,2641.466,2641.466,2963.269,961.796,1286.651,1540.803,0.000,135.775,0.000,0.000,0.008,0.000
1728,627.083,2575.796,2575.796,2922.738,959.717,1285.503,1501.666,0.000,135.531,0.000,0.000,0.007,0.000
1729,627.453,2652.512,2652.512,2883.309,957.639,1284.363,1463.622,0.000,135.287,0.000,0.000,0.006,0.000
1730,627.824,2644.624,2644.624,2844.972,955.560,1283.232,1426.659,0.000,135.044,0.000,0.000,0.006,0.000
1731,628.194,2616.181,2616.181,2807.715,953.482,1282.111,1390.767,0.000,134.801,0.000,0.000,0.005,0.000
1732,628.565,2602.738,2602.738,2771.527,951.403,1280.999,1355.933,0.000,134.559,0.000,0.000,0.005,0.000
1733,628.935,2515.716,2515.716,2736.394,949.325,1279.898,1322.145,0.000,134.317,0.000,0.000,0.004,0.000
1734,629.306,2516.999,2516.999,2702.304,947.246,1278.807,1289.387,0.000,134.076,0.000,0.000,0.004,0.000
1735,629.677,2536.151,2536.151,2669.241,945.168,1277.727,1257.645,0.000,133.836,0.000,0.000,0.004,0.000
1736,630.047,2508.440,2508.440,2637.191,943.089,1276.659,1226.903,0.000,133.596,0.000,0.000,0.003,0.000
1737,630.418,2468.452,2468.452,2606.138,941.011,1275.602,1197.146,0.000,133.357,0.000,0.000,0.003,0.000
1738,630.789,2471.670,2471.670,2576.064,938.932,1274.558,1168.356,0.000,133.118,0.000,0.000,0.003,0.000
1739,631.159,2368.108,2368.108,2546.955,936.854,1273.526,1140.516,0.000,132.880,0.000,0.000,0.002,0.000
1740,631.530,2457.282,2457.282,2518.791,934.775,1272.508,1113.608,0.000,132.643,0.000,0.000,0.002,0.000
1741,631.901,2356.865,2356.865,2491.555,932.697,1271.503,1087.614,0.000,132.406,0.000,0.000,0.002,0.000
1742,632.271,2345.953,2345.953,2465.229,930.618,1270.513,1062.516,0.000,132.170,0.000,0.000,0.002,0.000
1743,632.642,2471.981,2471.981,2439.795,928.540,1269.537,1038.293,0.000,131.935,0.000,0.000,0.002,0.000
1744,633.013,2287.631,2287.631,2415.234,926.461,1268.576,1014.927,0.000,131.700,0.000,0.000,0.002,0.000
1745,633.383,2359.124,2359.124,2391.526,924.383,1267.632,992.398,0.000,131.466,0.000,0.000,0.001,0.000
1746,633.754,2382.797,2382.797,2368.652,922.304,1266.703,970.686,0.000,131.233,0.000,0.000,0.001,0.000
1747,634.125,2274.595,2274.595,2346.593,920.226,1265.792,949.772,0.000,131.000,0.000,0.000,0.001,0.000
1748,634.496,2325.636,2325.636,2325.330,918.147,1264.898,929.635,0.000,130.768,0.000,0.000,0.001,0.000
1749,634.867,2253.514,2253.514,2304.843,916.069,1264.022,910.256,0.000,130.537,0.000,0.000,0.001,0.000
1750,635.237,2260.979,2260.979,2285.112,913.990,1263.165,891.613,0.000,130.306,0.000,0.000,0.001,0.000
1751,635.608,2086.814,2086.814,2266.118,911.912,1262.327,873.687,0.000,130.076,0.000,0.000,0.001,0.000
1752,635.979,2200.671,2200.671,2247.842,909.833,1261.510,856.458,0.000,129.847,0.000,0.000,0.001,0.000
1753,636.350,2206.120,2206.120,2230.263,907.755,1260.713,839.905,0.000,129.618,0.000,0.000,0.001,0.000
1754,636.721,2177.928,2177.928,2213.363,905.676,1259.937,824.009,0.000,129.390,0.000,0.000,0.001,0.000
1755,637.092,2186.089,2186.089,2197.123,903.598,1259.183,808.750,0.000,129.162,0.000,0.000,0.001,0.000
1756,637.463,2180.158,2180.158,2181.523,901.519,1258.452,794.108,0.000,128.936,0.000,0.000,0.000,0.000
1757,637.834,2092.365,2092.365,2166.544,899.441,1257.745,780.063,0.000,128.710,0.000,0.000,0.000,0.000
1758,638.204,2174.257,2174.257,2152.169,897.362,1257.061,766.597,0.000,128.484,0.000,0.000,0.000,0.000
1759,638.575,2204.352,2204.352,2138.378,895.284,1256.402,753.690,0.000,128.259,0.000,0.000,0.000,0.000
1760,638.946,2081.123,2081.123,2125.154,893.205,1255.769,741.324,0.000,128.035,0.000,0.000,0.000,0.000
1761,639.317,2064.239,2064.239,2112.479,891.127,1255.162,729.479,0.000,127.811,0.000,0.000,0.000,0.000
1762,639.688,2115.760,2115.760,2100.335,889.048,1254.582,718.139,0.000,127.588,0.000,0.000,0.000,0.000
1763,640.059,2005.260,2005.260,2088.705,886.970,1254.029,707.284,0.000,127.366,0.000,0.000,0.000,0.000
1764,640.430,2099.934,2099.934,2077.572,884.891,1253.505,696.897,0.000,127.144,0.000,0.000,0.000,0.000
1765,640.801,2138.616,2138.616,2066.920,882.813,1253.010,686.962,0.000,126.923,0.000,0.000,0.000,0.000
1766,641.173,2142.765,2142.765,2056.732,880.735,1252.545,677.460,0.000,126.703,0.000,0.000,0.000,0.000
1767,641.544,2102.260,2102.260,2046.993,878.656,1252.110,668.375,0.000,126.483,0.000,0.000,0.000,0.000
1768,641.915,1994.150,1994.150,2037.687,876.578,1251.707,659.692,0.000,126.264,0.000,0.000,0.000,0.000
1769,642.286,2104.490,2104.490,2028.800,874.499,1251.335,651.394,0.000,126.045,0.000,0.000,0.000,0.000
1770,642.657,2093.055,2093.055,2020.315,872.421,1250.997,643.467,0.000,125.827,0.000,0.000,0.000,0.000
1771,643.028,2022.851,2022.851,2012.219,870.342,1250.692,635.894,0.000,125.609,0.000,0.000,0.000,0.000
1772,643.399,1961.433,1961.433,2004.499,868.264,1250.421,628.661,0.000,125.392,0.000,0.000,0.000,0.000
1773,643.770,2166.519,2166.519,1997.140,866.185,1250.185,621.754,0.000,125.176,0.000,0.000,0.000,0.000
1774,644.141,1975.931,1975.931,1990.129,864.107,1249.985,615.159,0.000,124.960,0.000,0.000,0.000,0.000
1775,644.513,2009.486,2009.486,1983.453,862.028,1249.821,608.863,0.000,124.745,0.000,0.000,0.000,0.000
1776,644.884,1956.686,1956.686,1977.101,859.950,1249.695,602.852,0.000,124.531,0.000,0.000,0.000,0.000
1777,645.255,2034.078,2034.078,1971.060,857.871,1249.606,597.113,0.000,124.317,0.000,0.000,0.000,0.000
1778,645.626,2045.742,2045.742,1965.318,855.793,1249.555,591.636,0.000,124.103,0.000,0.000,0.000,0.000
1779,645.998,1962.316,1962.316,1959.864,853.714,1249.543,586.406,0.000,123.891,0.000,0.000,0.000,0.000
1780,646.369,2033.510,2033.510,1954.687,851.636,1249.572,581.414,0.000,123.678,0.000,0.000,0.000,0.000
1781,646.740,1960.901,1960.901,1949.778,849.557,1249.640,576.647,0.000,123.467,0.000,0.000,0.000,0.000
1782,647.111,2038.994,2038.994,1945.124,847.479,1249.749,572.096,0.000,123.256,0.000,0.000,0.000,0.000
1783,647.483,1924.251,1924.251,1940.718,845.400,1249.899,567.749,0.000,123.046,0.000,0.000,0.000,0.000
1784,647.854,1944.315,1944.315,1936.549,843.322,1250.092,563.598,0.000,122.836,0.000,0.000,0.000,0.000
1785,648.225,2049.438,2049.438,1932.608,841.243,1250.327,559.631,0.000,122.628,0.000,0.000,0.000,0.000
1786,648.597,2074.695,2074.695,1928.887,839.165,1250.605,555.840,0.000,122.420,0.000,0.000,0.000,0.000
1787,648.968,1919.176,1919.176,1925.376,837.086,1250.926,552.216,0.000,122.212,0.000,0.000,0.000,0.000
1788,649.340,2005.904,2005.904,1922.068,835.008,1251.291,548.750,0.000,122.005,0.000,0.000,0.000,0.000
1789,649.711,1974.617,1974.617,1918.956,832.929,1251.700,545.434,0.000,121.799,0.000,0.000,0.000,0.000
1790,650.082,2091.861,2091.861,1916.031,830.851,1252.154,542.260,0.000,121.594,0.000,0.000,0.000,0.000
1791,650.454,1932.622,1932.622,1913.286,828.772,1252.652,539.221,0.000,121.390,0.000,0.000,0.000,0.000
1792,650.825,1961.587,1961.587,1910.714,826.694,1253.196,536.310,0.000,121.186,0.000,0.000,0.000,0.000
1793,651.197,2103.679,2103.679,1908.310,824.615,1253.786,533.518,0.000,120.984,0.000,0.000,0.000,0.000
1794,651.568,1963.887,1963.887,1906.065,822.537,1254.420,530.841,0.000,120.782,0.000,0.000,0.000,0.000
1795,651.940,1893.147,1893.147,1905.939,822.424,1256.152,529.023,0.000,120.742,0.000,0.000,0.000,0.000
1796,652.311,2096.786,2096.786,1905.962,822.310,1257.929,527.307,0.000,120.704,0.000,0.000,0.000,0.000
1797,652.683,2056.236,2056.236,1906.127,822.197,1259.752,525.687,0.000,120.666,0.000,0.000,0.000,0.000
1798,653.054,1949.271,1949.271,1906.429,822.084,1261.621,524.157,0.000,120.630,0.000,0.000,0.000,0.000
1799,653.426,1897.394,1897.394,1906.863,821.971,1263.535,522.712,0.000,120.594,0.000,0.000,0.000,0.000
1800,653.797,1963.335,1963.335,1907.423,821.857,1265.494,521.347,0.000,120.560,0.000,0.000,0.000,0.000
1801,654.169,1929.822,1929.822,1908.105,821.744,1267.499,520.057,0.000,120.527,0.000,0.000,0.000,0.000
1802,654.541,1854.555,1854.555,1908.904,821.631,1269.549,518.837,0.000,120.496,0.000,0.000,0.000,0.000
1803,654.912,1970.373,1970.373,1909.815,821.518,1271.644,517.683,0.000,120.466,0.000,0.000,0.000,0.000
1804,655.284,1976.142,1976.142,1910.834,821.404,1273.784,516.592,0.000,120.437,0.000,0.000,0.000,0.000
1805,655.655,1928.091,1928.091,1911.958,821.291,1275.968,515.559,0.000,120.410,0.000,0.000,0.000,0.000
1806,656.027,2027.209,2027.209,1913.181,821.178,1278.196,514.580,0.000,120.384,0.000,0.000,0.000,0.000
1807,656.399,2056.379,2056.379,1914.500,821.065,1280.467,513.652,0.000,120.360,0.000,0.000,0.000,0.000
1808,656.770,1918.593,1918.593,1915.912,820.951,1282.781,512.772,0.000,120.338,0.000,0.000,0.000,0.000
1809,657.142,2053.957,2053.957,1917.412,820.838,1285.137,511.937,0.000,120.317,0.000,0.000,0.000,0.000
1810,657.514,2039.581,2039.581,1918.997,820.725,1287.535,511.143,0.000,120.299,0.000,0.000,0.000,0.000
1811,657.886,1937.830,1937.830,1920.663,820.612,1289.973,510.387,0.000,120.282,0.000,0.000,0.000,0.000
1812,658.257,1957.902,1957.902,1922.407,820.498,1292.451,509.668,0.000,120.268,0.000,0.000,0.000,0.000
1813,658.629,1956.583,1956.583,1924.227,820.385,1294.969,508.982,0.000,120.255,0.000,0.000,0.000,0.000
1814,659.001,1913.915,1913.915,1926.118,820.272,1297.524,508.327,0.000,120.246,0.000,0.000,0.000,0.000
1815,659.373,2002.232,2002.232,1928.077,820.159,1300.117,507.702,0.000,120.238,0.000,0.000,0.000,0.000
1816,659.745,2028.951,2028.951,1930.102,820.045,1302.745,507.103,0.000,120.233,0.000,0.000,0.000,0.000
1817,660.116,2016.630,2016.630,1932.190,819.932,1305.409,506.529,0.000,120.231,0.000,0.000,0.000,0.000
1818,660.488,1957.912,1957.912,1934.337,819.819,1308.107,505.978,0.000,120.232,0.000,0.000,0.000,0.000
1819,660.860,1955.733,1955.733,1936.540,819.706,1310.836,505.448,0.000,120.236,0.000,0.000,0.000,0.000
1820,661.232,1983.808,1983.808,1938.798,819.592,1313.597,504.938,0.000,120.243,0.000,0.000,0.000,0.000
1821,661.604,1922.233,1922.233,1941.107,819.479,1316.388,504.446,0.000,120.253,0.000,0.000,0.000,0.000
1822,661.976,1981.087,1981.087,1943.464,819.366,1319.207,503.971,0.000,120.267,0.000,0.000,0.000,0.000
1823,662.348,1971.537,1971.537,1945.867,819.253,1322.052,503.511,0.000,120.284,0.000,0.000,0.000,0.000
1824,662.720,2005.377,2005.377,1948.313,819.139,1324.922,503.065,0.000,120.305,0.000,0.000,0.000,0.000
1825,663.092,2000.296,2000.296,1950.800,819.026,1327.816,502.633,0.000,120.331,0.000,0.000,0.000,0.000
1826,663.464,2011.553,2011.553,1953.324,818.913,1330.732,502.212,0.000,120.360,0.000,0.000,0.000,0.000
1827,663.836,2021.583,2021.583,1955.883,818.799,1333.667,501.801,0.000,120.394,0.000,0.000,0.000,0.000
1828,664.208,1993.782,1993.782,1958.475,818.686,1336.620,501.401,0.000,120.433,0.000,0.000,0.000,0.000
1829,664.580,1930.955,1930.955,1961.096,818.573,1339.589,501.010,0.000,120.477,0.000,0.000,0.000,0.000
1830,664.952,2000.419,2000.419,1963.745,818.460,1342.573,500.627,0.000,120.526,0.000,0.000,0.000,0.000
1831,665.324,1931.613,1931.613,1966.420,818.346,1345.568,500.252,0.000,120.580,0.000,0.000,0.000,0.000
1832,665.696,1934.516,1934.516,1969.116,818.233,1348.573,499.883,0.000,120.640,0.000,0.000,0.000,0.000
1833,666.068,1934.934,1934.934,1971.832,818.120,1351.586,499.520,0.000,120.706,0.000,0.000,0.000,0.000
1834,666.440,1964.769,1964.769,1974.566,818.007,1354.604,499.163,0.000,120.779,0.000,0.000,0.000,0.000
1835,666.812,1919.153,1919.153,1977.314,817.893,1357.626,498.811,0.000,120.858,0.000,0.000,0.000,0.000
1836,667.184,1980.239,1980.239,1980.075,817.780,1360.648,498.463,0.000,120.944,0.000,0.000,0.000,0.000
1837,667.556,1962.526,1962.526,1982.846,817.667,1363.669,498.120,0.000,121.037,0.000,0.000,0.000,0.000
1838,667.929,2022.368,2022.368,1985.624,817.554,1366.687,497.780,0.000,121.138,0.000,0.000,0.000,0.000
1839,668.301,1913.895,1913.895,1988.407,817.440,1369.698,497.443,0.000,121.247,0.000,0.000,0.000,0.000
1840,668.673,2011.938,2011.938,1991.193,817.327,1372.700,497.109,0.000,121.364,0.000,0.000,0.000,0.000
1841,669.045,1998.773,1998.773,1993.979,817.214,1375.692,496.778,0.000,121.490,0.000,0.000,0.000,0.000
1842,669.417,2077.634,2077.634,1996.763,817.101,1378.669,496.448,0.000,121.626,0.000,0.000,0.000,0.000
1843,669.790,2063.026,2063.026,1999.542,816.987,1381.630,496.121,0.000,121.771,0.000,0.000,0.000,0.000
