BecquerelMonitor/PolynomialEnergyCalibration.cs	print	ToString	NUM	267	enrg	" "
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	ToString	UNK	268	v	" "
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	ToString	NUM	311	discriminant	" "
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	ToString	NUM	433	i	
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	ToString	UNK	444	this.coefficients[i]	
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	concat	NUM	267	enrg	
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	concat	NUM	311	discriminant	
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	concat	NUM	433	i	
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	string.Format	UNK	389		Resources.ERRUnsupportedCalibrationMetho
BecquerelMonitor/PowerFwhmCalibration.cs	print	string.Format	UNK	84		formula
BecquerelMonitor/PowerFwhmCalibration.cs	print	string.Format	UNK	112		formula
BecquerelMonitor/Program.cs	print	ToString	UNK	298	exception	
BecquerelMonitor/PulseView.cs	print	ToString	NUM	131	num4	" "
BecquerelMonitor/PulseView.cs	print	ToString	NUM	173	this.pulseHeight	" "
BecquerelMonitor/PulseView.cs	print	ToString	NUM	177	this.maxpulseHeight	" "
BecquerelMonitor/RadiaCodeDeviceController.cs	print	interpolation	UNK	76		
BecquerelMonitor/RadiaCodeDeviceController.cs	print	interpolation	UNK	215		
BecquerelMonitor/SelectDeviceDialog.cs	print	ToString	UNK	77	DeviceListcomboBox.SelectedItem	
BecquerelMonitor/SimpleSqrtFwhmCalibration.cs	print	string.Format	UNK	54		formula
BecquerelMonitor/SimpleSqrtFwhmCalibration.cs	print	string.Format	UNK	85		formula
BecquerelMonitor/SpectrumCutOffDialog.cs	parse	double.TryParse	NUM	62	double	energytextBox.Text, out double energyVal
BecquerelMonitor/SpectrumCutOffDialog.cs	parse	int.TryParse	NUM	72	int	channeltextBox.Text, out int channel
BecquerelMonitor/SqrtFwhmCalibration.cs	print	string.Format	UNK	44		formula
BecquerelMonitor/SqrtFwhmCalibration.cs	print	string.Format	UNK	91		formula
BecquerelMonitor/CoreAudioApi/PropVariant.cs	print	ToString	UNK	64	varEnum	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	concat	NUM	158	xpeak	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	concat	NUM	158	xmin	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	concat	NUM	158	xpeak	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	concat	NUM	158	xmin	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	concat	NUM	158	xmax	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	concat	NUM	319	max_num	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	string.Format	UNK	102		" " + arr.Length
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	string.Format	UNK	158		" " + xpeak + " 
BecquerelMonitor/FWHMPeakDetector/Spectrum.cs	parse	Convert.ToDouble	NUM	21		energySpectrum.Spectrum[i]
BecquerelMonitor/FWHMPeakDetector/Spectrum.cs	parse	Convert.ToDouble	NUM	22		i
BecquerelMonitor/FWHMPeakDetector/Spectrum.cs	parse	Convert.ToDouble	NUM	26		counts.Length
BecquerelMonitor/N42/RadInstrumentData.cs	print	ToString	UNK	27	Guid.NewGuid()	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	383	NumberOfChanels	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	507	PolynomialOrder	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	763	PolynomialOrder	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	1095	PolynomialOrder	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	60	i	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	61	i	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	71	i	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	72	i	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	252	seconds	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	382	NumberOfChanels	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	763	PolynomialOrder	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	1095	PolynomialOrder	
BecquerelMonitor/N42/Util.cs	print	string.Format	UNK	615		Resources.ERRUnsupportedPolynomialOrderN
BecquerelMonitor/N42/Util.cs	print	string.Format	UNK	775		Resources.ERRUnreadableStartDateTimeN42
BecquerelMonitor/N42/Util.cs	print	string.Format	UNK	1062		Resources.ERRUnsupportedPolynomialOrderN
BecquerelMonitor/N42/Util.cs	print	string.Format	UNK	1186		Resources.ERRSkippedMeasurementClassN42
BecquerelMonitor/N42/Util.cs	print	string.Format	UNK	1194		Resources.ERRUnreadableStartDateTimeN42
BecquerelMonitor/N42/Util.cs	print	interpolation	UNK	482		
BecquerelMonitor/N42/Util.cs	print	interpolation	UNK	737		
BecquerelMonitor/N42/Util.cs	print	interpolation	UNK	738		
BecquerelMonitor/N42/Util.cs	print	interpolation	UNK	739		
BecquerelMonitor/N42/Util.cs	print	interpolation	UNK	740		
BecquerelMonitor/N42/Util.cs	print	interpolation	UNK	741		
BecquerelMonitor/N42/Util.cs	print	Convert.ToString	UNK	330		value, XmlDateTimeSerializationMode.Roun
BecquerelMonitor/NucBase/DataBase.cs	print	string.Format	UNK	82		Resources.ERRNucBaseOpenDatabase
BecquerelMonitor/NucBase/Decay.cs	print	ToString	NUM	75	this.decay_type	
BecquerelMonitor/NucBase/DecayRad.cs	print	ToString	NUM	141	this.dectype	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	431	nuc.Z	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	432	nuc.N	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	433	nuc.HalfLife	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	434	nuc.SpecialActivity	" "
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	435	nuc.Abundance	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	NUM	811	lowenergy	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	NUM	812	highenergy	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	828	this.ResultDataGridView.Rows[e.RowIndex].Cells[NameColumnIdx	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	956	this.ResultDataGridView.Rows[e.RowIndex].Cells[NameColumnIdx	
BecquerelMonitor/NucBase/NucBase.cs	print	concat	NUM	660	given	
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	205		Resources.NucBase_NoFluorescence
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	209		Resources.NucBase_SearchFound
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	246		Resources.NucBase_SearchFound
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	313		Resources.NucBase_SearchFound
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	477		Resources.NucBase_CardEmpty
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	571		Resources.ERRFailureReason
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	676		text
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	1056		Resources.NuclideDefImportSuccess
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	1060		Resources.NucBase_KSeriesRedundantSkippe
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	1068		Resources.NuclideDefImportError
BecquerelMonitor/NucBase/NucBase.cs	print	interpolation	UNK	1130		
BecquerelMonitor/NucBase/NucBase.cs	print	interpolation	UNK	1138		
BecquerelMonitor/NucBase/NucBase.cs	print	interpolation	UNK	1140		
BecquerelMonitor/NucBase/NucBase.cs	print	interpolation	UNK	1142		
BecquerelMonitor/NucBase/NucBase.cs	print	interpolation	UNK	1144		
BecquerelMonitor/NucBase/NucBase.cs	parse	double.TryParse	NUM	105	double	this.LowEnrgTextBox.Text, out lowEnergy
BecquerelMonitor/NucBase/NucBase.cs	parse	double.TryParse	NUM	110	double	this.HighEnrgTextBox.Text, out highEnergy
BecquerelMonitor/NucBase/NucBase.cs	parse	double.TryParse	NUM	115	double	this.IntencityTextBox.Text, out intensity
BecquerelMonitor/NucBase/NucBase.cs	parse	double.TryParse	NUM	121	double	this.HalfLifeTextBox.Text, out halfLifeValue
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	print	string.Format	UNK	237		Resources.ERRCombineBadCalibratedSpectra
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	343		this.EnergySpectrum.Spectrum[i] - norm_coeff * bge
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	360		bgenergySpectrum.EnergyCalibration.EnergyToChannel
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	363		this.EnergySpectrum.Spectrum[i] - norm_coeff * bge
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	391		spectrum.EnergyCalibration.EnergyToChannel(curve.M
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	392		spectrum.EnergyCalibration.EnergyToChannel(curve.M
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	413		normChannelValue
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	983		gauss_value(x, amplitude, fwhm, median)
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1001		exp_gauss_exp_value(x, amplitude, median, fwhm, le
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1055		amplitude * PseudoVoigtProfile.RelativeValue(i - m
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToDouble	NUM	1096		i
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1101		r.Max()
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1145		i
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1270		Math.Ceiling(peak.FWHM * SupportFactor)
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1352		Math.Ceiling(peak.FWHM * SupportFactor)
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1498		calibration.EnergyToChannel(energyVal, maxCh: ener
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1633		GetWMAPointValue(spectrum, i, window_size)
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1647		GetWMAPointValue(spectrum, i, window_size)
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1722		new_count / window_size
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1737		new_count / window_size
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToDouble	NUM	1759		spectrum[ch]
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToDouble	NUM	1781		spectrum[ch]
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1798		channelValue * (1 - pointsNum) / countlimit + poin
BecquerelMonitor/WinMM/NativeMethods.cs	print	ToString	UNK	37	error	
BecquerelMonitor/WinMM/NativeMethods.cs	print	ToString	UNK	44	stringBuilder	
BecquerelMonitor/WinMM/NativeMethods.cs	print	ToString	UNK	44	error	
BecquerelMonitor/WinMM/NativeMethods.cs	print	ToString	NONUM	62	text	
BecquerelMonitor/WinMM/WaveIn.cs	print	concat	NUM	170	deviceId	
BecquerelMonitor/WinMM/WaveIn.cs	print	concat	NUM	254	manufacturerId	
BecquerelMonitor/WinMM/WaveIn.cs	print	concat	NUM	250	manufacturerId	
BecquerelMonitor/WinMM/WaveIn.cs	print	concat	NUM	254	manufacturerId	
BecquerelMonitor/WinMM/WaveOut.cs	print	concat	NUM	188	deviceId	
BecquerelMonitor/WinMM/WaveOut.cs	print	concat	NUM	326	manufacturerId	
BecquerelMonitor/WinMM/WaveOut.cs	print	concat	NUM	322	manufacturerId	
BecquerelMonitor/WinMM/WaveOut.cs	print	concat	NUM	326	manufacturerId	
