file	side	api	kind	line	receiver	args
BecquerelMonitor/DCEnergyCalibrationView.cs	print	ToString	UNK	131	this.energyCalibration.Coefficients[2]	
BecquerelMonitor/DCEnergyCalibrationView.cs	print	ToString	UNK	135	this.energyCalibration.Coefficients[3]	
BecquerelMonitor/DCEnergyCalibrationView.cs	print	ToString	UNK	139	this.energyCalibration.Coefficients[4]	
BecquerelMonitor/DCEnergyCalibrationView.cs	print	ToString	NUM	668	num	
BecquerelMonitor/DCEnergyCalibrationView.cs	print	ToString	UNK	863	this.energyCalibration.Coefficients[1]	
BecquerelMonitor/DCEnergyCalibrationView.cs	print	ToString	UNK	864	this.energyCalibration.Coefficients[0]	
BecquerelMonitor/DCEnergyCalibrationView.cs	print	ToString	UNK	867	this.energyCalibration.Coefficients[2]	
BecquerelMonitor/DCEnergyCalibrationView.cs	print	ToString	UNK	871	this.energyCalibration.Coefficients[3]	
BecquerelMonitor/DCEnergyCalibrationView.cs	print	ToString	UNK	875	this.energyCalibration.Coefficients[4]	
BecquerelMonitor/DCEnergyCalibrationView.cs	print	string.Format	UNK	101		Resources.ResetCalibrationToDeviceSettin
BecquerelMonitor/DCEnergyCalibrationView.cs	print	string.Format	UNK	728		Resources.ERRAddCalibrationPoints
BecquerelMonitor/DCEnergyCalibrationView.cs	print	string.Format	UNK	890		" "
BecquerelMonitor/DCEnergyCalibrationView.cs	parse	decimal.Parse	NUM	695	decimal	text
BecquerelMonitor/DCEnergyCalibrationView.cs	parse	decimal.Parse	NUM	712	decimal	text2
BecquerelMonitor/DCEnergyCalibrationView.cs	parse	int.Parse	NUM	720	int	text3
BecquerelMonitor/DCFwhmCalibrationView.cs	print	ToString	NUM	129	position	
BecquerelMonitor/DCFwhmCalibrationView.cs	print	ToString	UNK	190	fwhmCalibration.ExpGaussExpLeftTail	" "
BecquerelMonitor/DCFwhmCalibrationView.cs	print	ToString	UNK	191	fwhmCalibration.ExpGaussExpRightTail	" "
BecquerelMonitor/DCFwhmCalibrationView.cs	print	ToString	UNK	197	fwhmCalibration.VoigtSigma	" "
BecquerelMonitor/DCFwhmCalibrationView.cs	print	ToString	UNK	198	fwhmCalibration.VoigtGamma	" "
BecquerelMonitor/DCFwhmCalibrationView.cs	print	ToString	UNK	734	messageBuilder	
BecquerelMonitor/DCFwhmCalibrationView.cs	print	ToString	UNK	760	(chi2 / ndp)	" "
BecquerelMonitor/DCFwhmCalibrationView.cs	print	ToString	NUM	767	score	" "
BecquerelMonitor/DCFwhmCalibrationView.cs	print	string.Format	UNK	163		Resources.MinPeaksRequirement
BecquerelMonitor/DCFwhmCalibrationView.cs	print	string.Format	UNK	419		Resources.ERRPeakExist
BecquerelMonitor/DCFwhmCalibrationView.cs	print	string.Format	UNK	739		" "
BecquerelMonitor/DCFwhmCalibrationView.cs	print	string.Format	UNK	749		" "
BecquerelMonitor/DCFwhmCalibrationView.cs	parse	int.Parse	NUM	870	int	textvalue
BecquerelMonitor/DCFwhmCalibrationView.cs	parse	double.Parse	NUM	874	double	textvalue
BecquerelMonitor/DCFwhmCalibrationView.cs	parse	double.Parse	NUM	878	double	textvalue
BecquerelMonitor/DCPeakDetectionView.cs	print	ToString	NUM	343	num	" "
BecquerelMonitor/DCPeakDetectionView.cs	print	ToString	NUM	343	num2	" "
BecquerelMonitor/DCPeakDetectionView.cs	print	ToString	UNK	348	peak.Energy	" "
BecquerelMonitor/DCPeakDetectionView.cs	print	ToString	UNK	350	peak.Channel	
BecquerelMonitor/DCPeakDetectionView.cs	print	ToString	NUM	351	snr	
BecquerelMonitor/DCPeakDetectionView.cs	print	ToString	UNK	357	peak.FWHM	" "
BecquerelMonitor/DCPeakDetectionView.cs	print	ToString	NUM	357	resolution	" "
BecquerelMonitor/DCPeakDetectionView.cs	print	ToString	UNK	357	peak.FWHM_DELTA	" "
BecquerelMonitor/DCPeakDetectionView.cs	print	ToString	NUM	545	channel	
BecquerelMonitor/DCPeakDetectionView.cs	print	concat	NUM	343	num2	
BecquerelMonitor/DCPeakDetectionView.cs	print	concat	NUM	357	resolution	
BecquerelMonitor/DCPeakDetectionView.cs	print	string.Format	UNK	545		Resources.ERRAddCalibrationPoints
BecquerelMonitor/DCPeakDetectionView.cs	parse	Convert.ToInt32	NUM	526		row.Cells[3].Text
BecquerelMonitor/DCPeakDetectionView.cs	parse	Convert.ToDecimal	NUM	529		row.Cells[2].Text.Split(new string[] { " " }, Stri
BecquerelMonitor/DCPeakDetectionView.cs	parse	Convert.ToDecimal	NUM	534		row.Cells[1].Text
BecquerelMonitor/DCPeakDetectionView.cs	parse	Convert.ToDecimal	NUM	552		this.table1.SelectedItems[0].Cells[1].Text
BecquerelMonitor/DCResultView.cs	print	ToString	UNK	58	base.GetType()	
BecquerelMonitor/DCResultView.cs	print	ToString	UNK	60	this.resultTranslation	
BecquerelMonitor/DCResultView.cs	print	ToString	UNK	62	this.resultCorrection	
BecquerelMonitor/DCResultView.cs	print	ToString	NUM	111	errorLevel	
BecquerelMonitor/DCResultView.cs	print	ToString	UNK	131	measurementResult.ResultValue	format
BecquerelMonitor/DCResultView.cs	print	ToString	NUM	146	num	format
BecquerelMonitor/DCResultView.cs	print	ToString	NUM	146	epsilon	format
BecquerelMonitor/DCResultView.cs	print	ToString	UNK	155	measurementResult.MDA	format
BecquerelMonitor/DCResultView.cs	print	ToString	UNK	200	measurementResult2.ResultValue	format
BecquerelMonitor/DCResultView.cs	print	ToString	NUM	202	num2	format
BecquerelMonitor/DCResultView.cs	print	ToString	NUM	202	epsilon	format
BecquerelMonitor/DCResultView.cs	print	ToString	UNK	212	measurementResult2.MDA	format
BecquerelMonitor/DCResultView.cs	print	concat	NUM	111	errorLevel	
BecquerelMonitor/DCResultView.cs	print	concat	NUM	146	epsilon	
BecquerelMonitor/DCResultView.cs	print	concat	NUM	202	epsilon	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	NUM	295	i	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	455	config.DefaultMeasurementTime	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	456	config.NumberOfChannels	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	457	config.ChannelPitch	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	490	polynomialEnergyCalibration.Coefficients[3]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	498	polynomialEnergyCalibration.Coefficients[4]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	507	polynomialEnergyCalibration.Coefficients[2]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	513	polynomialEnergyCalibration.Coefficients[1]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	514	polynomialEnergyCalibration.Coefficients[0]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	524	rc_config.RC_EnergyCalibration	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	541	obs_config.OBS_EnergyCalibration	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	764	Guid.NewGuid()	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1094	ex	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1272	polynomialEnergyCalibration.Coefficients[0]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1273	polynomialEnergyCalibration.Coefficients[1]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1277	polynomialEnergyCalibration.Coefficients[2]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1281	polynomialEnergyCalibration.Coefficients[3]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1285	polynomialEnergyCalibration.Coefficients[4]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1344	polynomialEnergyCalibration.Coefficients[0]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1345	polynomialEnergyCalibration.Coefficients[1]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1346	polynomialEnergyCalibration.Coefficients[2]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1393	polynomialEnergyCalibration.Coefficients[0]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1394	polynomialEnergyCalibration.Coefficients[1]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1395	polynomialEnergyCalibration.Coefficients[2]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1396	deviceconfig.OBS_EnergyCalibration	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1442	BitConverter.DoubleToInt64Bits(polynomialEnergyCalibration.C	" "
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	NUM	1472	crc32	" "
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	NUM	1863	num	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1964	energyCalibration.Coefficients[2]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1968	energyCalibration.Coefficients[3]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1972	energyCalibration.Coefficients[4]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1974	energyCalibration.Coefficients[1]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	UNK	1975	energyCalibration.Coefficients[0]	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	NUM	2019	threshold	
BecquerelMonitor/DeviceConfigForm.cs	print	ToString	NUM	2049	threshold	
BecquerelMonitor/DeviceConfigForm.cs	print	concat	NUM	1490	i	
BecquerelMonitor/DeviceConfigForm.cs	print	concat	NUM	1494	i	
BecquerelMonitor/DeviceConfigForm.cs	print	concat	NUM	295	i	
BecquerelMonitor/DeviceConfigForm.cs	print	concat	NUM	1490	i	
BecquerelMonitor/DeviceConfigForm.cs	print	concat	NUM	1494	i	
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	239		Resources.MessageRemoveDeviceConfig
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	1290		Resources.ERRReadDataFromPort
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	1351		Resources.ERRReadDataFromPort
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	1377		Resources.ERRReadDataFromPort
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	1403		Resources.ERRReadDataFromPort
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	1686		Resources.WriteCalibrationToAtomProProgr
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	2634		Resources.ERRFileOpenFailure
BecquerelMonitor/DeviceConfigForm.cs	print	string.Format	UNK	2846		Resources.ERRFileOpenFailure
BecquerelMonitor/DeviceConfigForm.cs	print	interpolation	UNK	942		
BecquerelMonitor/DeviceConfigForm.cs	parse	int.Parse	NUM	759	int	this.doubleTextBox5.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	int.Parse	NUM	760	int	this.integerTextBox1.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	double.Parse	NUM	761	double	this.doubleTextBox6.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	double.Parse	NUM	809	double	this.numericUpDown1.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	double.Parse	NUM	813	double	this.numericUpDown9.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	double.Parse	NUM	817	double	this.numericUpDown8.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	double.Parse	NUM	819	double	this.numericUpDown2.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	double.Parse	NUM	820	double	this.numericUpDown7.Text
BecquerelMonitor/DeviceConfigForm.cs	parse	uint.Parse	NUM	1228	uint	result_arr[10], System.Globalization.NumberStyles.
BecquerelMonitor/DeviceConfigForm.cs	parse	ulong.Parse	NUM	1240	ulong	CalibrationCoefficients[i], System.Globalization.N
BecquerelMonitor/DeviceConfigForm.cs	parse	decimal.Parse	NUM	1888	decimal	text
BecquerelMonitor/DeviceConfigForm.cs	parse	decimal.Parse	NUM	1896	decimal	text2
BecquerelMonitor/DeviceConfigForm.cs	parse	decimal.Parse	NUM	1903	decimal	text2
BecquerelMonitor/DeviceConfigForm.Efficiency.cs	print	string.Format	UNK	474		Resources.EfficiencyTabCopySuffix
BecquerelMonitor/DeviceConfigForm.Efficiency.cs	print	string.Format	UNK	489		Resources.EfficiencyTabDeleteConfirm
BecquerelMonitor/DeviceConfigManager.cs	print	ToString	UNK	164	Guid.NewGuid()	
BecquerelMonitor/DeviceConfigManager.cs	print	ToString	UNK	204	Guid.NewGuid()	
BecquerelMonitor/DeviceConfigManager.cs	print	string.Format	UNK	120		Resources.ERRDuplicateDeviceConfigGUID
BecquerelMonitor/DeviceConfigManager.cs	print	string.Format	UNK	306		Resources.ERRConfigFileRenameFailed
BecquerelMonitor/DeviceConfigManager.cs	print	string.Format	UNK	464		Resources.ERRConfigFileDeleteFailed
BecquerelMonitor/DocEnergySpectrum.cs	print	ToString	UNK	567	base.GetType()	
BecquerelMonitor/DocEnergySpectrum.cs	print	string.Format	UNK	1121		Properties.Resources.FsaNoFwhmSource
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	787	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	813	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	841	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	1161	PolynomialOrder	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	1349	PolynomialOrder	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	787	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	813	list_count	
BecquerelMonitor/DocumentManager.cs	print	concat	NUM	841	list_count	
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	90		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	348		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	360		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	413		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	443		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	453		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	556		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1008		Resources.ERRSkippedMeasurementClassN42
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1042		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1078		Resources.ERROpenGBSFormat
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1181		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1218		Resources.ERRImportAtomSpectra
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1228		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1239		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1265		Resources.ERROpenAtomSpectraFormat
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1300		Resources.ERRUnsupportedCalibrationOrder
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1363		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1474		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1508		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1612		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1656		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1702		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1841		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1867		Resources.ERRBackgroundLoadFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	1948		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2019		Resources.ERRFileSaveFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2050		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2064		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2068		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2078		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2172		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2175		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2178		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2181		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2206		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2211		" "
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2225		Resources.ERRFileOpenFailure
BecquerelMonitor/DocumentManager.cs	print	string.Format	UNK	2321		" 
BecquerelMonitor/DocumentManager.cs	print	interpolation	UNK	1399		
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	115	rate	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	119	rate	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	123	rate	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	126	epsilon	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	129	error	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	133	error	" "
BecquerelMonitor/DoseRate.cs	print	ToString	NUM	137	error	" "
BecquerelMonitor/DoseRate.cs	print	string.Format	UNK	140		" "
BecquerelMonitor/DoubleTextBox.cs	parse	double.TryParse	NUM	26	double	this.Text, out num
BecquerelMonitor/DoubleTextBox.cs	parse	double.TryParse	NUM	38	double	this.Text, out result
BecquerelMonitor/EfficiencyConfigData.cs	print	ToString	UNK	139	System.Guid.NewGuid()	
BecquerelMonitor/EfficiencyConfigData.cs	print	ToString	UNK	152	System.Guid.NewGuid()	
